,instance_id,input.text,references,predicted_text_0,stats.quasi_exact_match_0,predicted_text_1,stats.quasi_exact_match_1,predicted_text_2,stats.quasi_exact_match_2,predicted_text_3,stats.quasi_exact_match_3,predicted_text_4,stats.quasi_exact_match_4,predicted_text_5,stats.quasi_exact_match_5,predicted_text_6,stats.quasi_exact_match_6,predicted_text_7,stats.quasi_exact_match_7,predicted_text_8,stats.quasi_exact_match_8,predicted_text_9,stats.quasi_exact_match_9,predicted_text_10,stats.quasi_exact_match_10,predicted_text_11,stats.quasi_exact_match_11,predicted_text_12,stats.quasi_exact_match_12,predicted_text_13,stats.quasi_exact_match_13,predicted_text_14,stats.quasi_exact_match_14,predicted_text_15,stats.quasi_exact_match_15,predicted_text_16,stats.quasi_exact_match_16,predicted_text_17,stats.quasi_exact_match_17,predicted_text_18,stats.quasi_exact_match_18,predicted_text_19,stats.quasi_exact_match_19,predicted_text_20,stats.quasi_exact_match_20,predicted_text_21,stats.quasi_exact_match_21,predicted_text_22,stats.quasi_exact_match_22,predicted_text_23,stats.quasi_exact_match_23,predicted_text_24,stats.quasi_exact_match_24,predicted_text_25,stats.quasi_exact_match_25,predicted_text_26,stats.quasi_exact_match_26,predicted_text_27,stats.quasi_exact_match_27,predicted_text_28,stats.quasi_exact_match_28,predicted_text_29,stats.quasi_exact_match_29,std,agreement_level
483,id4958,"Question: Consider the country of Saudi Arabia. Does the country provide for citizen of a country in good acquisition or recognition of citizenship in case of a person who has acted as a citizen in good faith or was treated by the authorities as a citizen for some time and, if so, under which conditions?",No (correct), Yes,0.0,No,1.0, Yes,0.0,Yes,0.0, No,1.0, No,1.0,No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0, No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.3790490217894516,Low
660,id6312,"Question: Consider the country of Kosovo. Does the country provide for acquisition of citizenship by the spouse, child or grandchild of a deceased citizen and, if so, under which conditions?",No (correct), Yes,0.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,Yes,0.0,Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,No,1.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0, No,1.0, Yes,0.0,"Yes, Kosovo provides for acquisition of citizenship by the spouse, child or grandchild of a deceased citizen if the deceased was a citizen at the time of",0.0,0.3790490217894516,Low
485,id4966,"Question: Consider the country of Sudan. Does the country permit a parent to confer his or her citizenship on a child born abroad and, if so, under which conditions?",Yes (correct), Yes,1.0,Yes,1.0, Yes,1.0,"Yes, if the parent is a citizen of Sudan at the time of the child's birth.",0.0, Yes,1.0, No. ,0.0,Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, No,0.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,"Yes, if the parent is a citizen of Sudan by birth.",0.0,0.3790490217894516,Low
729,id696,Question: Consider the country of Belize. Does the country require the absence of certain crimes and/or offences or proof of moral character for residence- based acquisition?,Yes (correct), No,0.0,No,0.0, Yes,1.0,Yes,1.0, Yes,1.0, No,0.0,Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, No,0.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,0.3790490217894516,Low
406,id4332,Question: Consider the country of Nepal. Does the country require the absence of certain crimes and/or offences or proof of moral character for residence- based acquisition?,No (correct), Yes,0.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,Yes,0.0,Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, No,1.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0, No,1.0, No,1.0, Yes,0.0, Yes,0.0, Yes,0.0,Yes,0.0,0.3790490217894516,Low
279,id329,"Question: Consider the country of Azerbaijan. Does the country provide for acquisition of citizenship by the spouse, child or grandchild of a former citizen and, if so, under which conditions?",No (correct), Yes,0.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,Yes,0.0,Yes,0.0,No,1.0,Yes,0.0, Yes,0.0, No,1.0,Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0, No,1.0, Yes,0.0,"Yes, Azerbaijan provides for acquisition of citizenship by the spouse, child or grandchild of a former citizen if they are of Azerbaijani origin and permanently reside",0.0,0.3790490217894516,Low
310,id3521,"Question: Consider the country of Luxembourg. Does the country provide for acquisition of citizenship by a person who is adopted by a citizen, or cared for by a similar legal arrangement, and, if so, under which conditions?",Yes (correct), Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, No ,0.0,Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,No,0.0,Yes,1.0, Yes,1.0, Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,"Yes, Luxembourg provides for acquisition of citizenship by a person adopted by a citizen before the age of 18.",0.0,0.3790490217894516,Low
730,id6969,"Question: Consider the country of Cameroon. Does the country provide for involuntary loss of citizenship by a person who is adopted by or in legal guardianship of a citizen of another country and, if so, under which conditions?",No (correct), Yes,0.0,No,1.0, Yes,0.0,Yes,0.0, No,1.0, No. ,1.0,No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,No,1.0, Yes,0.0,No,1.0, Yes,0.0,No,1.0, No,1.0, No,1.0,No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.3790490217894516,Low
399,id4270,"Question: Consider the country of Netherlands. Does the country provide for acquisition of citizenship by a relative other than the spouse or child of a person who is already a citizen and, if so, under which conditions?",No (correct), Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,Yes,0.0,No,1.0,Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, No,1.0, Yes,0.0,No,1.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0,No,1.0,0.3790490217894516,Low
629,id6004,"Question: Consider the country of Ukraine. Does the country provide for acquisition of citizenship by a relative other than the spouse or child of a person who is already a citizen and, if so, under which conditions?",No (correct), Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,Yes,0.0,No,1.0,Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,No,1.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0,No,1.0,0.3790490217894516,Low
825,id7762,"Question: Consider the country of Kazakhstan. Does the country provide for involuntary loss of citizenship by a person whose spouse or registered partner loses citizenship of the country and, if so, under which conditions?",No (correct), No,1.0,No,1.0, Yes,0.0,Yes,0.0, No,1.0, No ,1.0,No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,No,1.0, Yes,0.0,No,1.0, Yes,0.0,No,1.0, No,1.0, No,1.0,No,1.0, No,1.0,No,1.0,Yes,0.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.3790490217894516,Low
853,id7989,"Question: Consider the country of Lesotho. Does the country provide for involuntary loss of citizenship by a person who is adopted by or in legal guardianship of a citizen of another country and, if so, under which conditions?",No (correct), Yes,0.0,No,1.0, Yes,0.0,Yes,0.0, No,1.0, No. ,1.0,No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,No,1.0, Yes,0.0,No,1.0, Yes,0.0,No,1.0, No,1.0, No,1.0,No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.3790490217894516,Low
956,id8917,"Question: Consider the country of Chad. Does the country provide for involuntary loss of citizenship by a person whose spouse or registered partner loses citizenship of the country and, if so, under which conditions?",Yes (correct), Yes,1.0,No,0.0, Yes,1.0,No,0.0, No,0.0, No ,0.0,No,0.0,No,0.0,No,0.0,No,0.0, Yes,1.0, No,0.0,No,0.0,No,0.0, Yes,1.0,No,0.0, Yes,1.0,No,0.0, No,0.0, No,0.0,No,0.0, No,0.0,No,0.0,No,0.0, No,0.0, No,0.0, No,0.0, No,0.0, No,0.0,No,0.0,0.3790490217894516,Low
630,id601,"Question: Consider the country of Bahamas. Does the country provide for acquisition of citizenship by the spouse, child or grandchild of a former citizen and, if so, under which conditions?",No (correct), Yes,0.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0,No,1.0,Yes,0.0, Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,Yes,0.0, No,1.0,Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0, No,1.0, Yes,0.0,No,1.0,0.3790490217894516,Low
133,id2080,"Question: Consider the country of Georgia. Does the country have a safeguard that provides for the grant of citizenship to an otherwise stateless child and, if so, under which conditions?",Yes (correct), Yes,1.0,No,0.0, Yes,1.0,Yes,1.0, Yes,1.0, No,0.0,Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, No,0.0, Yes,1.0, Yes,1.0, Yes,1.0,"Yes, Georgia provides for the grant of citizenship to an otherwise stateless child born in the territory of Georgia.",0.0,0.3790490217894516,Low
253,id3077,"Question: Consider the country of Kiribati. Does the country provide for acquisition of citizenship by the spouse or registered partner of a person who is already a citizen and, if so, under which conditions?",Yes (correct), Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, No,0.0,Yes,1.0,No,0.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,"Yes, if the spouse has been married and living with the citizen spouse for 5 years.",0.0,0.3790490217894516,Low
139,id2156,Question: Consider the country of Guinea. Does the country require the absence of certain crimes and/or offences or proof of moral character for residence- based acquisition?,Yes (correct), Yes,1.0,No,0.0, Yes,1.0,Yes,1.0, Yes,1.0, No,0.0,Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0, No,0.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,0.3790490217894516,Low
73,id158,"Question: Consider the country of Argentina. Does the country provide for acquisition of citizenship by a relative other than the spouse or child of a person who is already a citizen and, if so, under which conditions?",No (correct), Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,Yes,0.0,No,1.0,Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,No,1.0, Yes,0.0,Yes,0.0,Yes,0.0, No,1.0, Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0,"Yes, Argentina provides for acquisition of citizenship by a relative other than the spouse or child of a person who is already a citizen. The conditions are:",0.0,0.3790490217894516,Low
851,id7959,"Question: Consider the country of Liechtenstein. Does the country provide for involuntary loss of citizenship by a person who is adopted by or in legal guardianship of a citizen of another country and, if so, under which conditions?",Yes (correct), No,0.0,No,0.0, Yes,1.0,Yes,1.0, No,0.0, No,0.0,No,0.0,No,0.0,No,0.0,No,0.0, No,0.0, No,0.0,No,0.0,No,0.0, Yes,1.0,No,0.0, Yes,1.0,No,0.0, No,0.0, Yes,1.0,No,0.0, No,0.0,No,0.0,No,0.0, No,0.0, No,0.0, No,0.0, No,0.0, No,0.0,No,0.0,0.3790490217894516,Low
969,id9022,"Question: Consider the country of Tunisia. Does the country provide for involuntary loss of citizenship by a person whose spouse or registered partner loses citizenship of the country and, if so, under which conditions?",Yes (correct), Yes,1.0,No,0.0, No,0.0,Yes,1.0, No,0.0, No ,0.0,No,0.0,No,0.0,No,0.0,No,0.0, No,0.0, No,0.0,No,0.0,No,0.0, Yes,1.0,No,0.0, Yes,1.0,No,0.0, No,0.0, Yes,1.0,No,0.0, No,0.0,No,0.0,No,0.0, No,0.0, No,0.0, No,0.0, No,0.0, No,0.0,No,0.0,0.3790490217894516,Low
488,id499,"Question: Consider the country of Bangladesh. Does the country provide for acquisition of citizenship by the spouse, child or grandchild of a former citizen and, if so, under which conditions?",No (correct), Yes,0.0,Yes,0.0, Yes,0.0,"Yes, under the condition that the spouse, child or grandchild of a former citizen has been ordinarily resident in Bangladesh for 3 years or more.",0.0, Yes,0.0, No,1.0,Yes,0.0,Yes,0.0,No,1.0,Yes,0.0, No,1.0, No,1.0,Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0, No,1.0, Yes,0.0,"Yes, Bangladesh provides for acquisition of citizenship by the spouse, child or grandchild of a former citizen if the spouse, child or grandchild is a",0.0,0.3790490217894516,Low
26,id1244,"Question: Consider the country of Colombia. Does the country provide for acquisition of citizenship by a relative other than the spouse or child of a person who is already a citizen and, if so, under which conditions?",Yes (correct), Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,No,0.0,Yes,1.0,Yes,1.0, Yes,1.0, No,0.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,"Yes, Colombia provides for acquisition of citizenship by a relative other than the spouse or child of a person who is already a citizen. The conditions are:",0.0,0.3790490217894516,Low
500,id5081,"Question: Consider the country of Solomon Islands. Does the country impose a requirement related to economic resources for residence-based acquisition, such as demonstrating income level, engagement in employment or the absence of welfare dependency?",No (correct), No,1.0,No,1.0, Yes,0.0,Yes,0.0, No,1.0, No,1.0,No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0, No,1.0, Yes,0.0,Yes,0.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.3790490217894516,Low
228,id2906,"Question: Consider the country of Japan. Does the country provide for acquisition of citizenship by a person who as a minor has had a certain period of residence or schooling in the country and, if so, under which conditions?",No (correct), Yes,0.0,Yes,0.0, Yes,0.0,"Yes, under the condition of 10 years of residence in Japan.",0.0, Yes,0.0, No,1.0,Yes,0.0,Yes,0.0,No,1.0,Yes,0.0, Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,Yes,0.0, No,1.0,Yes,0.0,Yes,0.0, No,1.0, Yes,0.0, Yes,0.0, No,1.0, Yes,0.0,"Yes, Japan provides for acquisition of citizenship by a minor who has had a period of residence or schooling in Japan, under the following conditions:",0.0,0.3790490217894516,Low
447,id4634,Question: Consider the country of Papua New Guinea. Which residence conditions does the country provide for residence-based acquisition?,Yes (correct), (a) 5 years of continuous residence in the country; (b) 10 years of continuous residence in the country; (,0.0,10 years,0.0, 5 years,0.0,"Yes, 5 years.",0.0, Continuous residence,0.0, residence during a continuous period of not less than ten years immediately preceding the date of application for citizenship. ,0.0,10 years,0.0,Yes,1.0,Continuous residence,0.0,Yes,1.0, 10 years,0.0, The country provides for a period of residence of at least five years in order to acquire citizenship through residence-based acquisition.,0.0,Unfortunately I do not have enough information to definitively state the residence conditions for residence-based acquisition of citizenship in Papua New Guinea as of January 1,0.0,5 years,0.0, 7 years,0.0,Yes,1.0, Yes,1.0,5 years,0.0, No,0.0, No mention of specific conditions for residence-based acquisition. Requires general residence.,0.0,The output for the last example is missing.,0.0, Yes,1.0,5 years,0.0,10 years,0.0, 5 years,0.0, The country provides for a period of residence of at least 10 years.,0.0, 5 years,0.0, Permanent residence,0.0, The country provides for a period of residence of at least five years.,0.0,"Yes, 5 years",0.0,0.3790490217894517,Low
164,id2410,"Question: Consider the country of Guyana. Does the country provide specific conditions for the acquisition of citizenship by a refugee in its territory (different from those for residence- based acquisition) and, if so, under which conditions?",No (correct), No,1.0,No,1.0, No,1.0,Yes,0.0, No,1.0, No,1.0,No,1.0,No,1.0,No,1.0,Yes,0.0, No,1.0, No,1.0,No,1.0,Yes,0.0, Yes,0.0,No,1.0, No,1.0,No,1.0, No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.3790490217894517,Low
197,id2662,Question: Consider the country of Iran. Which residence conditions does the country provide for residence-based acquisition?,Yes (correct), 5 years,0.0,5 years,0.0, 5 years,0.0,"Yes, 10 years.",0.0, Continuous residence for at least 5 years,0.0, No,0.0,5 years,0.0,Yes,1.0,Residence in the country for a period of 5 years,0.0,Yes,1.0, 5 years,0.0, Iran provides for a period of residence of at least five years in order to acquire citizenship through residence-based acquisition.,0.0,"Unfortunately I do not have enough information to definitively state the residence conditions for residence-based acquisition of citizenship in Iran as of January 1st, 2020",0.0,1 year,0.0, 8 years of continuous residence,0.0,Yes,1.0, Yes,1.0,5 years,0.0, The country provides for a period of residence of at least five years.,0.0," Permanent residence: 5 years without any conditions, 2 years with conditions",0.0,The output to the last example is not given.,0.0, Yes,1.0,5 years,0.0,5 years,0.0, 5 years,0.0, The applicant must have resided in the country for at least five years.,0.0, 5 years,0.0, 3 years,0.0, The country provides for a period of residence in a residence-based acquisition.,0.0,,0.0,0.3790490217894517,Low
60,id1506,Question: Consider the country of Djibouti. Which residence conditions does the country provide for residence-based acquisition?,Yes (correct), 5 years,0.0,5 years,0.0, 10 years,0.0,"Yes, 5 years.",0.0, Continuous residence,0.0, No,0.0,10 years,0.0,Yes,1.0,Residence in the country for a period of 5 years,0.0,Yes,1.0, 10 years,0.0, Djibouti does not provide for residence-based acquisition of citizenship.,0.0,Unfortunately I do not have enough information to definitively state the residence conditions for residence-based acquisition of citizenship in Djibouti as of January 1,0.0,1 year,0.0, 5 years,0.0,Yes,1.0, Yes,1.0,5 years,0.0, No,0.0, No answer given.,0.0,The output for the last example is missing.,0.0, Yes,1.0,5 years,0.0,5 years,0.0, 5 years,0.0, The applicant must have resided in the country for at least five years.,0.0, 5 years,0.0, Permanent residence,0.0, The country provides for a period of residence of at least five years.,0.0,"Yes, 5 years",0.0,0.3790490217894517,Low
442,id46,Question: Consider the country of Angola. Which residence conditions does the country provide for residence-based acquisition?,Yes (correct), 5 years,0.0,5 years,0.0, 5 years,0.0,"Yes, 10 years.",0.0, Continuous residence,0.0, residence in a residence permit for two years. ,0.0,10 years,0.0,Yes,1.0,Residence in the country for a period of 10 years,0.0,Yes,1.0, 5 years,0.0, Angola requires a minimum of five years of continuous residence in the country for a person to be eligible for residence-based acquisition of citizenship.,0.0,"Unfortunately I do not have enough information to definitively state the residence conditions for residence-based acquisition of citizenship in Angola as of January 1st,",0.0,1 year,0.0, 5 years,0.0,Yes,1.0, Yes,1.0,10 years,0.0, The country provides for a period of residence of at least five years.,0.0, No answer given.,0.0,The output for the last example is not given.,0.0, Yes,1.0,5 years,0.0,5 years,0.0, 5 years,0.0, The applicant must have resided in the country for at least five years.,0.0, 5 years,0.0, Permanent residence,0.0, The country provides for a period of residence in a residence-based acquisition.,0.0,"Yes, 5 years",0.0,0.3790490217894517,Low
676,id6399,"Question: Consider the country of Zambia. Does the country provide for the acquisition of citizenship if parentage is established after birth and, if so, under which conditions?",No (correct), Yes,0.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0, Yes. ,0.0,Yes,0.0,Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,No,1.0, Yes,0.0,No,1.0,Yes,0.0, Yes,0.0, Yes,0.0, No,1.0, Yes,0.0, Yes,0.0,"Yes, if the parentage is legally established while the person is a minor.",0.0,0.3790490217894517,Low
375,id4022,Question: Consider the country of Mauritius. Which residence conditions does the country provide for residence-based acquisition?,Yes (correct), 5 years,0.0,5 years,0.0, 10 years,0.0,"Yes, 7 years.",0.0, 5 years of residence,0.0," residence in Mauritius for ten years, along with the knowledge of the official language and the ability to speak English. ",0.0,5 years,0.0,Yes,1.0,Continuous residence,0.0,Yes,1.0, 5 years,0.0, The country provides for a period of residence of at least five years in order to acquire citizenship through residence-based acquisition.,0.0,Unfortunately I do not have enough information to definitively state the residence conditions for residence-based acquisition of citizenship in Mauritius. As an AI assistant,0.0,10 years,0.0, 5 years,0.0,Yes,1.0, Yes,1.0,5 years,0.0, The country provides for a period of residence of at least five years.,0.0, Irrevocable residential tie OR 7 years residence immediately preceding application for citizenship OR 5 years residence if married to a citizen AND 2 years residence immediately preceding application,0.0,The output to the last example is not given.,0.0, Yes,1.0,5 years,0.0,5 years,0.0, 5 years,0.0, The applicant must have resided in Mauritius for a continuous period of at least five years immediately preceding the date of application.,0.0, 5 years,0.0, Permanent residence,0.0, The country provides for a period of residence of at least 5 years.,0.0,"Yes, 5 years",0.0,0.3790490217894517,Low
624,id5966,"Question: Consider the country of Uganda. Does the country provide for acquisition of citizenship by a person who as a minor has had a certain period of residence or schooling in the country and, if so, under which conditions?",No (correct), Yes,0.0,Yes,0.0, Yes,0.0,"Yes, under the condition of having had a period of residence in the country as a minor.",0.0, Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,No,1.0, Yes,0.0,No,1.0,Yes,0.0, No,1.0, Yes,0.0, No,1.0, No,1.0, Yes,0.0,"Yes, Uganda provides for acquisition of citizenship by a person who as a minor has had a certain period of residence or schooling in the country. The",0.0,0.3790490217894517,Low
531,id5326,"Question: Consider the country of Suriname. Does the country provide for acquisition of citizenship by the spouse, child or grandchild of a deceased citizen and, if so, under which conditions?",No (correct), Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,Yes,0.0,Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,No,1.0, No,1.0,Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0,No,1.0,0.3790490217894517,Low
532,id5341,"Question: Consider the country of Slovakia. Does the country provide for a child to acquire citizenship based on birth in the territory irrespective of the citizenship and birthplace of his/her parents and, if so, under which conditions?",No (correct), Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, No,1.0, Yes,0.0,Yes,0.0,No,1.0,Yes,0.0,No,1.0, Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, No,1.0,Yes,0.0, Yes,0.0, Yes,0.0,Yes,0.0, No,1.0,Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0,"Yes, if at least one parent has permanent residence in Slovakia.",0.0,0.3790490217894517,Low
233,id2934,Question: Consider the country of Kazakhstan. Which residence conditions does the country provide for residence-based acquisition?,Yes (correct), 5 years,0.0,5 years,0.0, Five years of continuous residence,0.0,"Yes, 5 years.",0.0, Continuous residence,0.0, No,0.0,5 years,0.0,Yes,1.0,Residence in the country for 5 years,0.0,Yes,1.0, 5 years,0.0, Kazakhstan provides for a period of residence of at least five years in order to acquire citizenship through residence-based acquisition.,0.0,"Unfortunately I do not have enough information to definitively state the residence conditions for residence-based acquisition of citizenship in Kazakhstan as of January 1st, 2020",0.0,1 year,0.0, 5 years,0.0,Yes,1.0, Yes,1.0,5 years,0.0, The country provides for a period of residence of at least five years.,0.0, Permanent residence for at least 5 years,0.0,The output to the last example is not given.,0.0, Yes,1.0,5 years,0.0,5 years,0.0, 5 years,0.0, The country provides for a period of residence of at least five years.,0.0, 5 years,0.0, Permanent residence,0.0, The country provides for a period of residence in a residence-based acquisition.,0.0,"Yes, 5 years",0.0,0.3790490217894517,Low
988,id9206,"Question: Consider the country of Vanuatu. Does the country provide for a citizen to voluntarily renounce his/her citizenship and, if so, under which conditions?",Yes (correct), Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, No,0.0,Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,"Yes, Vanuatu allows citizens to voluntarily renounce citizenship if they are over 18 years old and have acquired or will acquire another citizenship.",0.0,0.3790490217894517,Low
341,id3748,"Question: Consider the country of Macedonia. Does the country have a safeguard that provides for the grant of citizenship to an otherwise stateless child born in the country, and if so, under which conditions?",No (correct), Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,Yes,0.0,Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, No,1.0, Yes,0.0,No,1.0, Yes,0.0,No,1.0,Yes,0.0, Yes,0.0, No,1.0, Yes,0.0, Yes,0.0, Yes,0.0,"Yes, Macedonia provides for the grant of citizenship to an otherwise stateless child born in the country if the child would otherwise be stateless.",0.0,0.3790490217894517,Low
