,instance_id,input.text,predicted_text_0,stats.exact_match_0,num_words_0,predicted_text_1,stats.exact_match_1,num_words_1,predicted_text_2,stats.exact_match_2,num_words_2,predicted_text_3,stats.exact_match_3,num_words_3,predicted_text_4,stats.exact_match_4,num_words_4,predicted_text_5,stats.exact_match_5,num_words_5,predicted_text_6,stats.exact_match_6,num_words_6,predicted_text_7,stats.exact_match_7,num_words_7,predicted_text_8,stats.exact_match_8,num_words_8,predicted_text_9,stats.exact_match_9,num_words_9,predicted_text_10,stats.exact_match_10,num_words_10,predicted_text_11,stats.exact_match_11,num_words_11,predicted_text_12,stats.exact_match_12,num_words_12,predicted_text_13,stats.exact_match_13,num_words_13,predicted_text_14,stats.exact_match_14,num_words_14,predicted_text_15,stats.exact_match_15,num_words_15,predicted_text_16,stats.exact_match_16,num_words_16,predicted_text_17,stats.exact_match_17,num_words_17,predicted_text_18,stats.exact_match_18,num_words_18,predicted_text_19,stats.exact_match_19,num_words_19,predicted_text_20,stats.exact_match_20,num_words_20,predicted_text_21,stats.exact_match_21,num_words_21,predicted_text_22,stats.exact_match_22,num_words_22,predicted_text_23,stats.exact_match_23,num_words_23,predicted_text_24,stats.exact_match_24,num_words_24,predicted_text_25,stats.exact_match_25,num_words_25,predicted_text_26,stats.exact_match_26,num_words_26,predicted_text_27,stats.exact_match_27,num_words_27,predicted_text_28,stats.exact_match_28,num_words_28,predicted_text_29,stats.exact_match_29,num_words_29,std,agreement_level
51,id45,"Based on the paper “SoK: SSL and HTTPS: Revisiting past challenges and evaluating certificates trust model enhancements”, which of the following statements are false?",A,1.0,25,A,1.0,25,A,1.0,25,A,1.0,25, A,1.0,25, D,0.0,25, D,0.0,25,C,0.0,25, A,1.0,25, A,1.0,25,A,1.0,25, A,1.0,25, A,1.0,25,A,1.0,25,A,1.0,25,A,1.0,25, A,1.0,25, A,1.0,25,A,1.0,25,A,1.0,25,A,1.0,25,A,1.0,25, A,1.0,25, A,1.0,25, A,1.0,25, D,0.0,25,A,1.0,25, A,1.0,25, A,1.0,25, A,1.0,25,0.34574590364176055,Medium
40,id34,How do you prevent SQL injection?,A,1.0,7,A,1.0,7,A,1.0,7,A,1.0,7, A,1.0,7, D,0.0,7, D,0.0,7,A,1.0,7, A,1.0,7, A,1.0,7,A,1.0,7, A,1.0,7, A,1.0,7,A,1.0,7,A,1.0,7,A,1.0,7, C,0.0,7, A,1.0,7,A,1.0,7,A,1.0,7,A,1.0,7,A,1.0,7, A,1.0,7, A,1.0,7, A,1.0,7, A,1.0,7,A,1.0,7, D,0.0,7, A,1.0,7, D,0.0,7,0.3790490217894516,Medium
50,id44,Suppose you want to use fuzzing on a program to try to find memory errors; which of the following statements is true?,C,1.0,23,C,1.0,23,C,1.0,23,C,1.0,23, C,1.0,23, D,0.0,23, D,0.0,23,C,1.0,23, C,1.0,23, C,1.0,23,C,1.0,23, C,1.0,23, C,1.0,23,C,1.0,23,C,1.0,23,C,1.0,23, A,0.0,23, C,1.0,23,C,1.0,23,C,1.0,23,C,1.0,23,C,1.0,23, C,1.0,23, C,1.0,23, C,1.0,23, C,1.0,23,C,1.0,23, B,0.0,23, C,1.0,23, D,0.0,23,0.3790490217894516,Medium
58,id51,"When does a buffer overflow occur, generally speaking?",C,1.0,9,C,1.0,9,C,1.0,9,C,1.0,9, C,1.0,9, D,0.0,9, C,1.0,9,C,1.0,9, C,1.0,9, C,1.0,9,B,0.0,9, B,0.0,9, C,1.0,9,C,1.0,9,C,1.0,9,C,1.0,9, D,0.0,9, C,1.0,9,C,1.0,9,C,1.0,9,C,1.0,9,C,1.0,9, C,1.0,9, C,1.0,9, C,1.0,9, C,1.0,9,C,1.0,9, B,0.0,9, C,1.0,9, C,1.0,9,0.3790490217894516,Medium
36,id30,Which of the following is not a security exploit?,C,1.0,10,C,1.0,10,C,1.0,10,C,1.0,10, C,1.0,10, A,0.0,10, C,1.0,10,C,1.0,10, C,1.0,10, C,1.0,10,A,0.0,10, A,0.0,10, C,1.0,10,C,1.0,10,C,1.0,10,C,1.0,10, B,0.0,10, C,1.0,10,C,1.0,10,C,1.0,10,C,1.0,10,C,1.0,10, C,1.0,10, C,1.0,10, C,1.0,10, C,1.0,10,C,1.0,10, C,1.0,10, C,1.0,10, E,0.0,10,0.3790490217894516,Medium
7,id106,The message must be encrypted at the sender site and decrypted at the,C,1.0,14,C,1.0,14,C,1.0,14,C,1.0,14, C,1.0,14, C,1.0,14, C,1.0,14,C,1.0,14, C,1.0,14, C,1.0,14,A,0.0,14, B,0.0,14, C,1.0,14,C,1.0,14,C,1.0,14,C,1.0,14, A,0.0,14, C,1.0,14,C,1.0,14,C,1.0,14,C,1.0,14,C,1.0,14, C,1.0,14, C,1.0,14, C,1.0,14, C,1.0,14,C,1.0,14, B,0.0,14, C,1.0,14, B,0.0,14,0.3790490217894516,Medium
4,id103,The stack is memory for storing,A,1.0,7,A,1.0,7,A,1.0,7,A,1.0,7, A,1.0,7, B,0.0,7, D,0.0,7,A,1.0,7, A,1.0,7, A,1.0,7,A,1.0,7, A,1.0,7, A,1.0,7,A,1.0,7,A,1.0,7,A,1.0,7, D,0.0,7, A,1.0,7,A,1.0,7,A,1.0,7,A,1.0,7,A,1.0,7, A,1.0,7, A,1.0,7, A,1.0,7, B,0.0,7,A,1.0,7, A,1.0,7, A,1.0,7, C,0.0,7,0.3790490217894516,Medium
90,id80,What is a replay attack?,D,1.0,6,D,1.0,6,D,1.0,6,D,1.0,6, D,1.0,6, B,0.0,6, D,1.0,6,D,1.0,6, D,1.0,6, D,1.0,6,D,1.0,6, D,1.0,6, D,1.0,6,D,1.0,6,D,1.0,6,D,1.0,6, A,0.0,6, D,1.0,6,D,1.0,6,D,1.0,6,D,1.0,6,D,1.0,6, D,1.0,6, D,1.0,6, D,1.0,6, D,1.0,6,C,0.0,6, B,0.0,6, D,1.0,6, C,0.0,6,0.3790490217894517,Medium
109,id98,"Let suppose a search box of an application can take at most 200 words, and you’ve inserted more than that and pressed the search button; the system crashes. Usually this is because of limited __________",A,1.0,36,A,1.0,36,A,1.0,36,A,1.0,36, A,1.0,36, C,0.0,36, A,1.0,36,A,1.0,36, A,1.0,36, A,1.0,36,A,1.0,36, C,0.0,36, A,1.0,36,A,1.0,36,A,1.0,36,A,1.0,36, B,0.0,36, A,1.0,36,A,1.0,36,A,1.0,36,A,1.0,36,A,1.0,36, A,1.0,36, A,1.0,36, A,1.0,36, A,1.0,36,A,1.0,36, B,0.0,36, A,1.0,36, C,0.0,36,0.3790490217894517,Medium
110,id99,___________________ began to show up few years back on wireless access points as a new way of adding or connecting new devices.,C,1.0,23,C,1.0,23,C,1.0,23,C,1.0,23, C,1.0,23, A,0.0,23, C,1.0,23,C,1.0,23, C,1.0,23, C,1.0,23,C,1.0,23, B,0.0,23, C,1.0,23,C,1.0,23,C,1.0,23,C,1.0,23, A,0.0,23, C,1.0,23,C,1.0,23,C,1.0,23,C,1.0,23,C,1.0,23, C,1.0,23, C,1.0,23, C,1.0,23, C,1.0,23,C,1.0,23, B,0.0,23, C,1.0,23, D,0.0,23,0.3790490217894517,Medium
16,id114,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",C,1.0,16,C,1.0,16,C,1.0,16,C,1.0,16, C,1.0,16, B,0.0,16, C,1.0,16,C,1.0,16, C,1.0,16, C,1.0,16,C,1.0,16, A,0.0,16, C,1.0,16,C,1.0,16,C,1.0,16,C,1.0,16, B,0.0,16, C,1.0,16,C,1.0,16,C,1.0,16,C,1.0,16,C,1.0,16, C,1.0,16, C,1.0,16, C,1.0,16, C,1.0,16,C,1.0,16, B,0.0,16, C,1.0,16, B,0.0,16,0.3790490217894517,Medium
33,id27,"Let HH be a Merkle-Damgard hash function is H:X^{\leq L} \to TH:X^≤L  →T. Construct a MAC from this HH as follows: \ \ S(k,m) = H(k \| m)  S(k,m)=H(k∥m). This mac is insecure because:",B,0.0,35,B,0.0,35,A,0.0,35,B,0.0,35, A,0.0,35, C,1.0,35, A,0.0,35,A,0.0,35, B,0.0,35, A,0.0,35,A,0.0,35, C,1.0,35, A,0.0,35,B,0.0,35,B,0.0,35,A,0.0,35, C,1.0,35, A,0.0,35,A,0.0,35,B,0.0,35,C,1.0,35,A,0.0,35, B,0.0,35, B,0.0,35, B,0.0,35, B,0.0,35,A,0.0,35, B,0.0,35, C,1.0,35, D,0.0,35,0.3790490217894517,Medium
41,id35,"What does it mean to ""be stealthy"" during a penetration test?",D,1.0,12,D,1.0,12,D,1.0,12,D,1.0,12, D,1.0,12, D,1.0,12, C,0.0,12,D,1.0,12, D,1.0,12, D,1.0,12,D,1.0,12, B,0.0,12, D,1.0,12,D,1.0,12,D,1.0,12,D,1.0,12, B,0.0,12, D,1.0,12,D,1.0,12,D,1.0,12,D,1.0,12,D,1.0,12, D,1.0,12, D,1.0,12, D,1.0,12, D,1.0,12,D,1.0,12, B,0.0,12, D,1.0,12, A,0.0,12,0.3790490217894517,Medium
45,id39,Public key encryption is advantageous over Symmetric key Cryptography because of,C,1.0,12,C,1.0,12,C,1.0,12,C,1.0,12, C,1.0,12, C,1.0,12, C,1.0,12,C,1.0,12, C,1.0,12, C,1.0,12,C,1.0,12, A,0.0,12, C,1.0,12,C,1.0,12,C,1.0,12,C,1.0,12, A,0.0,12, C,1.0,12,C,1.0,12,C,1.0,12,C,1.0,12,C,1.0,12, D,0.0,12, C,1.0,12, C,1.0,12, C,1.0,12,C,1.0,12, B,0.0,12, C,1.0,12, D,0.0,12,0.3790490217894517,Medium
73,id65,Buffer-overflow may remain as a bug in apps if __________ are not done fully.,C,1.0,15,C,1.0,15,C,1.0,15,C,1.0,15, C,1.0,15, B,0.0,15, C,1.0,15,C,1.0,15, C,1.0,15, C,1.0,15,B,0.0,15, C,1.0,15, C,1.0,15,C,1.0,15,C,1.0,15,C,1.0,15, C,1.0,15, D,0.0,15,C,1.0,15,C,1.0,15,C,1.0,15,C,1.0,15, C,1.0,15, C,1.0,15, C,1.0,15, C,1.0,15,D,0.0,15, A,0.0,15, C,1.0,15, D,0.0,15,0.4068381021724863,Medium
14,id112,The four Primary Security Principles related to messages are,A,1.0,10,A,1.0,10,A,1.0,10,A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10,A,1.0,10, B,0.0,10, A,1.0,10,A,1.0,10, A,1.0,10, A,1.0,10,C,0.0,10,A,1.0,10,A,1.0,10, C,0.0,10, A,1.0,10,A,1.0,10,A,1.0,10,C,0.0,10,A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10, D,0.0,10,A,1.0,10, A,1.0,10, A,1.0,10, B,0.0,10,0.4068381021724863,Medium
65,id58,Message authentication is a service beyond,B,1.0,7,B,1.0,7,B,1.0,7,B,1.0,7, C,0.0,7, B,1.0,7, B,1.0,7,B,1.0,7, B,1.0,7, B,1.0,7,B,1.0,7, D,0.0,7, B,1.0,7,B,1.0,7,B,1.0,7,B,1.0,7, D,0.0,7, B,1.0,7,B,1.0,7,B,1.0,7,B,1.0,7,B,1.0,7, B,1.0,7, B,1.0,7, B,1.0,7, B,1.0,7,B,1.0,7, A,0.0,7, A,0.0,7, A,0.0,7,0.4068381021724863,Medium
103,id92,"Based on the paper “Click Trajectories: End-to-End Analysis of the Spam Value Chain”, which of the following statements are true? “Spammers” here refer to operators of various parts of the “spam value chain.”",D,1.0,34,D,1.0,34,D,1.0,34,D,1.0,34, D,1.0,34, B,0.0,34, D,1.0,34,D,1.0,34, D,1.0,34, D,1.0,34,D,1.0,34, B,0.0,34, D,1.0,34,D,1.0,34,D,1.0,34,B,0.0,34, D,1.0,34, A,0.0,34,D,1.0,34,D,1.0,34,D,1.0,34,D,1.0,34, D,1.0,34, D,1.0,34, D,1.0,34, D,1.0,34,D,1.0,34, B,0.0,34, D,1.0,34, B,0.0,34,0.4068381021724863,Medium
44,id38,"The openSSL implementation described in “Remote Timing Attacks are Practical” (by Brumley and Boneh) uses the following performance optimizations: Chinese Remainder (CR), Montgomery Representation (MR), Karatsuba Multiplication (KM), and Repeated squaring and Sliding windows (RS). Which of the following options would close the timing channel attack described in the paper if you turned the listed optimizations off?
1. RS and KM
2. RS and MR",A,0.0,66,C,0.0,66,A,0.0,66,C,0.0,66, D,1.0,66, D,1.0,66, C,0.0,66,C,0.0,66, C,0.0,66, C,0.0,66,A,0.0,66, D,1.0,66, C,0.0,66,A,0.0,66,B,0.0,66,C,0.0,66, C,0.0,66, D,1.0,66,C,0.0,66,C,0.0,66,C,0.0,66,B,0.0,66, B,0.0,66, D,1.0,66, D,1.0,66, C,0.0,66,C,0.0,66, A,0.0,66, C,0.0,66, C,0.0,66,0.4068381021724863,Medium
15,id113,What was the first buffer overflow attack?,C,1.0,8,C,1.0,8,C,1.0,8,C,1.0,8, C,1.0,8, B,0.0,8, C,1.0,8,C,1.0,8, C,1.0,8, C,1.0,8,A,0.0,8, D,0.0,8, C,1.0,8,C,1.0,8,C,1.0,8,C,1.0,8, A,0.0,8, C,1.0,8,C,1.0,8,C,1.0,8,C,1.0,8,C,1.0,8, C,1.0,8, C,1.0,8, C,1.0,8, C,1.0,8,C,1.0,8, B,0.0,8, C,1.0,8, B,0.0,8,0.4068381021724863,Medium
60,id53,A packet filter firewall filters at the,D,1.0,8,D,1.0,8,D,1.0,8,D,1.0,8, D,1.0,8, B,0.0,8, D,1.0,8,D,1.0,8, D,1.0,8, D,1.0,8,A,0.0,8, B,0.0,8, D,1.0,8,D,1.0,8,D,1.0,8,D,1.0,8, D,1.0,8, D,1.0,8,D,1.0,8,D,1.0,8,D,1.0,8,D,1.0,8, D,1.0,8, D,1.0,8, D,1.0,8, B,0.0,8,D,1.0,8, C,0.0,8, D,1.0,8, B,0.0,8,0.4068381021724863,Medium
96,id86,"The openSSL implementation described in “Remote Timing Attacks are Practical” (by Brumley and Boneh) uses the following performance optimizations: Chinese Remainder (CR), Montgomery Representation (MR), Karatsuba Multiplication (KM), and Repeated squaring and Sliding windows (RS). Which of the following options would close the timing channel attack described in the paper if you turned the listed optimizations off?
1. CR and MR
2. CR",A,1.0,64,C,0.0,64,A,1.0,64,C,0.0,64, D,0.0,64, D,0.0,64, C,0.0,64,C,0.0,64, C,0.0,64, C,0.0,64,A,1.0,64, A,1.0,64, C,0.0,64,A,1.0,64,C,0.0,64,C,0.0,64, A,1.0,64, D,0.0,64,C,0.0,64,C,0.0,64,C,0.0,64,C,0.0,64, C,0.0,64, C,0.0,64, C,0.0,64, C,0.0,64,C,0.0,64, A,1.0,64, C,0.0,64, B,0.0,64,0.4301830671520761,Medium
87,id78,"Let F: K \times R \to MF:K×R→M be a secure PRF. For m \in Mm∈M define E(k,m) = \big[ r \gets R,\ \text{output } \big(r,\ F(k,r) \oplus m\big)\ \big]E(k,m)=[r←R, output (r, F(k,r)⊕m) ] Is EE symantically secure under CPA?",C,1.0,40,B,0.0,40,A,0.0,40,A,0.0,40, A,0.0,40, C,1.0,40, B,0.0,40,A,0.0,40, A,0.0,40, B,0.0,40,B,0.0,40, C,1.0,40, A,0.0,40,C,1.0,40,A,0.0,40,A,0.0,40, C,1.0,40, A,0.0,40,A,0.0,40,B,0.0,40,A,0.0,40,A,0.0,40, A,0.0,40, C,1.0,40, C,1.0,40, A,0.0,40,B,0.0,40, A,0.0,40, A,0.0,40, B,0.0,40,0.43018306715207627,Medium
21,id15,___________ is a process of wireless traffic analysis that may be helpful for forensic investigations or during troubleshooting any wireless issue.,A,1.0,22,A,1.0,22,B,0.0,22,A,1.0,22, A,1.0,22, B,0.0,22, A,1.0,22,B,0.0,22, A,1.0,22, A,1.0,22,A,1.0,22, B,0.0,22, A,1.0,22,A,1.0,22,A,1.0,22,A,1.0,22, D,0.0,22, A,1.0,22,A,1.0,22,B,0.0,22,A,1.0,22,A,1.0,22, A,1.0,22, A,1.0,22, A,1.0,22, A,1.0,22,A,1.0,22, A,1.0,22, A,1.0,22, B,0.0,22,0.43018306715207627,Medium
52,id46,What tool can be used to perform SNMP enumeration?,D,1.0,10,D,1.0,10,D,1.0,10,D,1.0,10, D,1.0,10, C,0.0,10, D,1.0,10,D,1.0,10, D,1.0,10, D,1.0,10,A,0.0,10, C,0.0,10, D,1.0,10,D,1.0,10,D,1.0,10,C,0.0,10, A,0.0,10, D,1.0,10,D,1.0,10,D,1.0,10,D,1.0,10,D,1.0,10, C,0.0,10, D,1.0,10, D,1.0,10, D,1.0,10,D,1.0,10, D,1.0,10, D,1.0,10, C,0.0,10,0.43018306715207627,Medium
102,id91,Which Nmap scan is does not completely open a TCP connection?,A,1.0,12,A,1.0,12,A,1.0,12,A,1.0,12, A,1.0,12, B,0.0,12, B,0.0,12,C,0.0,12, A,1.0,12, A,1.0,12,A,1.0,12, A,1.0,12, A,1.0,12,A,1.0,12,A,1.0,12,A,1.0,12, A,1.0,12, A,1.0,12,D,0.0,12,A,1.0,12,A,1.0,12,A,1.0,12, A,1.0,12, A,1.0,12, A,1.0,12, A,1.0,12,D,0.0,12, B,0.0,12, A,1.0,12, B,0.0,12,0.4301830671520764,Medium
59,id52,A digital signature needs a,C,1.0,6,C,1.0,6,C,1.0,6,C,1.0,6, C,1.0,6, D,0.0,6, C,1.0,6,C,1.0,6, C,1.0,6, C,1.0,6,C,1.0,6, B,0.0,6, C,1.0,6,C,1.0,6,C,1.0,6,C,1.0,6, A,0.0,6, C,1.0,6,C,1.0,6,C,1.0,6,C,1.0,6,C,1.0,6, C,1.0,6, A,0.0,6, A,0.0,6, C,1.0,6,C,1.0,6, A,0.0,6, C,1.0,6, A,0.0,6,0.4301830671520764,Medium
88,id79,Old operating systems like _______ and NT-based systems have buffer-overflow attack a common vulnerability.,D,1.0,15,D,1.0,15,A,0.0,15,D,1.0,15, D,1.0,15, D,1.0,15, D,1.0,15,D,1.0,15, D,1.0,15, D,1.0,15,B,0.0,15, B,0.0,15, D,1.0,15,D,1.0,15,A,0.0,15,D,1.0,15, D,1.0,15, D,1.0,15,D,1.0,15,D,1.0,15,D,1.0,15,A,0.0,15, D,1.0,15, D,1.0,15, D,1.0,15, D,1.0,15,D,1.0,15, A,0.0,15, D,1.0,15, C,0.0,15,0.4301830671520764,Medium
34,id28,"Suppose that Alice and Bob sent confidential text messages to one another last month through an encrypted messaging system. Alice and Bob are worried that an adversary might compromise one of their computers today, while they are taking the 6.858 final exam, and would then be able to decrypt those messages. Which of the following security properties can address Alice and Bob’s concern?",C,1.0,64,C,1.0,64,C,1.0,64,C,1.0,64, C,1.0,64, C,1.0,64, C,1.0,64,C,1.0,64, C,1.0,64, C,1.0,64,D,0.0,64, B,0.0,64, C,1.0,64,C,1.0,64,C,1.0,64,C,1.0,64, A,0.0,64, C,1.0,64,C,1.0,64,C,1.0,64,C,1.0,64,C,1.0,64, C,1.0,64, D,0.0,64, D,0.0,64, C,1.0,64,C,1.0,64, B,0.0,64, C,1.0,64, D,0.0,64,0.4301830671520764,Medium
49,id43,To verify a digital signature we need the,B,1.0,9,B,1.0,9,B,1.0,9,B,1.0,9, B,1.0,9, B,1.0,9, B,1.0,9,B,1.0,9, B,1.0,9, B,1.0,9,B,1.0,9, C,0.0,9, B,1.0,9,B,1.0,9,B,1.0,9,B,1.0,9, C,0.0,9, B,1.0,9,B,1.0,9,B,1.0,9,B,1.0,9,D,0.0,9, B,1.0,9, D,0.0,9, D,0.0,9, D,0.0,9,B,1.0,9, B,1.0,9, B,1.0,9, D,0.0,9,0.4301830671520764,Medium
99,id89,A session symmetric key between two parties is used,C,0.0,10,C,0.0,10,C,0.0,10,A,1.0,10, A,1.0,10, B,0.0,10, C,0.0,10,C,0.0,10, A,1.0,10, C,0.0,10,C,0.0,10, C,0.0,10, A,1.0,10,C,0.0,10,A,1.0,10,C,0.0,10, D,0.0,10, C,0.0,10,C,0.0,10,C,0.0,10,C,0.0,10,A,1.0,10, C,0.0,10, A,1.0,10, A,1.0,10, C,0.0,10,C,0.0,10, B,0.0,10, C,0.0,10, D,0.0,10,0.4497764451088036,Medium
13,id111,Why would a ping sweep be used?,A,1.0,8,B,0.0,8,A,1.0,8,A,1.0,8, A,1.0,8, A,1.0,8, A,1.0,8,A,1.0,8, A,1.0,8, A,1.0,8,A,1.0,8, C,0.0,8, A,1.0,8,A,1.0,8,A,1.0,8,A,1.0,8, B,0.0,8, A,1.0,8,A,1.0,8,B,0.0,8,A,1.0,8,A,1.0,8, A,1.0,8, B,0.0,8, B,0.0,8, A,1.0,8,A,1.0,8, B,0.0,8, A,1.0,8, C,0.0,8,0.44977644510880366,Low
19,id13,Statement 1| U2F is a stronger second factor than sending an SMS code to a user’s smartphone. Statement 2| An attacker that knows a user’s password can easily guess the U2F key to access the user’s account.,A,0.0,38,C,1.0,38,C,1.0,38,C,1.0,38, C,1.0,38, C,1.0,38, D,0.0,38,C,1.0,38, C,1.0,38, C,1.0,38,A,0.0,38, B,0.0,38, C,1.0,38,C,1.0,38,C,1.0,38,C,1.0,38, B,0.0,38, C,1.0,38,C,1.0,38,C,1.0,38,C,1.0,38,C,1.0,38, A,0.0,38, C,1.0,38, C,1.0,38, C,1.0,38,C,1.0,38, A,0.0,38, C,1.0,38, B,0.0,38,0.4497764451088037,Low
9,id108,How is IP address spoofing detected?,B,1.0,7,B,1.0,7,A,0.0,7,A,0.0,7, B,1.0,7, B,1.0,7, B,1.0,7,B,1.0,7, B,1.0,7, B,1.0,7,A,0.0,7, A,0.0,7, B,1.0,7,B,1.0,7,B,1.0,7,B,1.0,7, B,1.0,7, B,1.0,7,B,1.0,7,B,1.0,7,A,0.0,7,A,0.0,7, B,1.0,7, B,1.0,7, B,1.0,7, B,1.0,7,B,1.0,7, A,0.0,7, B,1.0,7, C,0.0,7,0.4497764451088037,Low
38,id32,In MD-5 the length of the message digest is,B,1.0,10,B,1.0,10,B,1.0,10,B,1.0,10, A,0.0,10, B,1.0,10, B,1.0,10,B,1.0,10, B,1.0,10, B,1.0,10,A,0.0,10, B,1.0,10, B,1.0,10,B,1.0,10,B,1.0,10,B,1.0,10, C,0.0,10, B,1.0,10,A,0.0,10,B,1.0,10,A,0.0,10,A,0.0,10, B,1.0,10, B,1.0,10, B,1.0,10, B,1.0,10,B,1.0,10, A,0.0,10, B,1.0,10, D,0.0,10,0.4497764451088037,Low
22,id16,Which of the following styles of fuzzer is more likely to explore paths covering every line of code in the following program?,C,1.0,23,C,1.0,23,C,1.0,23,C,1.0,23, C,1.0,23, D,0.0,23, D,0.0,23,C,1.0,23, C,1.0,23, C,1.0,23,A,0.0,23, C,1.0,23, C,1.0,23,C,1.0,23,C,1.0,23,C,1.0,23, C,1.0,23, D,0.0,23,C,1.0,23,C,1.0,23,A,0.0,23,C,1.0,23, D,0.0,23, C,1.0,23, C,1.0,23, C,1.0,23,D,0.0,23, A,0.0,23, C,1.0,23, B,0.0,23,0.46609159969939895,Low
77,id69,The sub key length at each round of DES is__________,C,0.0,11,C,0.0,11,B,1.0,11,C,0.0,11, C,0.0,11, A,0.0,11, B,1.0,11,B,1.0,11, B,1.0,11, B,1.0,11,B,1.0,11, C,0.0,11, C,0.0,11,C,0.0,11,C,0.0,11,C,0.0,11, D,0.0,11, B,1.0,11,C,0.0,11,C,0.0,11,B,1.0,11,C,0.0,11, B,1.0,11, C,0.0,11, C,0.0,11, D,0.0,11,C,0.0,11, C,0.0,11, C,0.0,11, D,0.0,11,0.46609159969939895,Low
79,id70,Which of the following is true of mutation-based fuzzing?,A,1.0,10,A,1.0,10,A,1.0,10,A,1.0,10, A,1.0,10, B,0.0,10, B,0.0,10,A,1.0,10, B,0.0,10, A,1.0,10,B,0.0,10, D,0.0,10, A,1.0,10,A,1.0,10,A,1.0,10,A,1.0,10, B,0.0,10, A,1.0,10,A,1.0,10,A,1.0,10,A,1.0,10,A,1.0,10, B,0.0,10, A,1.0,10, A,1.0,10, B,0.0,10,B,0.0,10, A,1.0,10, A,1.0,10, A,1.0,10,0.46609159969939895,Low
89,id8,"Suppose we define h(H, m) = E(m, H)h(H,m)=E(m,H). Then the resulting h(\cdot,\cdot)h(⋅,⋅) is not collision resistant: to build a collision (H,m)(H,m) and (H’,m’)(H’,m’) choose random (H,m,m’)(H,m,m’) and construct H’H’ as follows:",C,0.0,32,B,0.0,32,A,1.0,32,A,1.0,32, B,0.0,32, D,0.0,32, C,0.0,32,C,0.0,32, B,0.0,32, A,1.0,32,C,0.0,32, B,0.0,32, C,0.0,32,A,1.0,32,A,1.0,32,C,0.0,32, B,0.0,32, D,0.0,32,C,0.0,32,B,0.0,32,C,0.0,32,A,1.0,32, A,1.0,32, A,1.0,32, A,1.0,32, C,0.0,32,C,0.0,32, B,0.0,32, C,0.0,32, D,0.0,32,0.46609159969939895,Low
48,id42,What does EXE do when the STP solver times out on a constraint query for a particular path?,C,0.0,19,B,1.0,19,A,0.0,19,B,1.0,19, B,1.0,19, D,0.0,19, C,0.0,19,C,0.0,19, B,1.0,19, B,1.0,19,C,0.0,19, C,0.0,19, C,0.0,19,A,0.0,19,A,0.0,19,C,0.0,19, B,1.0,19, C,0.0,19,D,0.0,19,B,1.0,19,C,0.0,19,C,0.0,19, A,0.0,19, C,0.0,19, C,0.0,19, C,0.0,19,C,0.0,19, B,1.0,19, B,1.0,19, A,0.0,19,0.46609159969939895,Low
56,id5,What is penetration testing?,B,1.0,5,B,1.0,5,B,1.0,5,B,1.0,5, B,1.0,5, D,0.0,5, D,0.0,5,D,0.0,5, D,0.0,5, B,1.0,5,B,1.0,5, D,0.0,5, B,1.0,5,B,1.0,5,B,1.0,5,B,1.0,5, A,0.0,5, B,1.0,5,B,1.0,5,B,1.0,5,B,1.0,5,B,1.0,5, D,0.0,5, B,1.0,5, B,1.0,5, D,0.0,5,B,1.0,5, D,0.0,5, B,1.0,5, B,1.0,5,0.46609159969939895,Low
68,id60,"Assume that a TLS connection has been established successfully between a client and a server. Establishing the session included checking the server certificate and executing a DiffieHelmann exchange, but the client did not provide a client certificate. Further, assume that the client and server are honest, that the client and server don’t leak their keys, and that the cryptography is good. Which of the following attacks does TLS protect against?
1. An attacker replacing bytes sent by a client with bytes of the attacker’s own choosing.
2. An attacker reading the plaintext bytes sent by a client.",A,1.0,98,C,0.0,98,C,0.0,98,A,1.0,98, D,0.0,98, B,0.0,98, C,0.0,98,C,0.0,98, C,0.0,98, A,1.0,98,A,1.0,98, D,0.0,98, C,0.0,98,C,0.0,98,A,1.0,98,C,0.0,98, A,1.0,98, C,0.0,98,A,1.0,98,C,0.0,98,A,1.0,98,C,0.0,98, B,0.0,98, C,0.0,98, C,0.0,98, C,0.0,98,C,0.0,98, A,1.0,98, C,0.0,98, C,0.0,98,0.46609159969939895,Low
35,id29,"The AH Protocol provides source authentication and data integrity, but not",B,1.0,12,B,1.0,12,B,1.0,12,B,1.0,12, B,1.0,12, D,0.0,12, D,0.0,12,B,1.0,12, B,1.0,12, B,1.0,12,D,0.0,12, B,1.0,12, B,1.0,12,B,1.0,12,B,1.0,12,B,1.0,12, D,0.0,12, B,1.0,12,B,1.0,12,B,1.0,12,B,1.0,12,B,1.0,12, B,1.0,12, C,0.0,12, C,0.0,12, D,0.0,12,D,0.0,12, D,0.0,12, B,1.0,12, B,1.0,12,0.466091599699399,Low
10,id109,Which of the following is not an example of presentation layer issues?,C,0.0,13,A,0.0,13,A,0.0,13,D,1.0,13, A,0.0,13, D,1.0,13, D,1.0,13,D,1.0,13, C,0.0,13, C,0.0,13,D,1.0,13, C,0.0,13, D,1.0,13,B,0.0,13,D,1.0,13,C,0.0,13, B,0.0,13, C,0.0,13,C,0.0,13,D,1.0,13,C,0.0,13,C,0.0,13, D,1.0,13, C,0.0,13, C,0.0,13, C,0.0,13,A,0.0,13, B,0.0,13, C,0.0,13, D,1.0,13,0.479463301485384,Low
