,instance_id,input.text,references,predicted_text_0,stats.exact_match_0,predicted_text_1,stats.exact_match_1,predicted_text_2,stats.exact_match_2,predicted_text_3,stats.exact_match_3,predicted_text_4,stats.exact_match_4,predicted_text_5,stats.exact_match_5,predicted_text_6,stats.exact_match_6,predicted_text_7,stats.exact_match_7,predicted_text_8,stats.exact_match_8,predicted_text_9,stats.exact_match_9,predicted_text_10,stats.exact_match_10,predicted_text_11,stats.exact_match_11,predicted_text_12,stats.exact_match_12,predicted_text_13,stats.exact_match_13,predicted_text_14,stats.exact_match_14,predicted_text_15,stats.exact_match_15,predicted_text_16,stats.exact_match_16,predicted_text_17,stats.exact_match_17,predicted_text_18,stats.exact_match_18,predicted_text_19,stats.exact_match_19,predicted_text_20,stats.exact_match_20,predicted_text_21,stats.exact_match_21,predicted_text_22,stats.exact_match_22,predicted_text_23,stats.exact_match_23,predicted_text_24,stats.exact_match_24,predicted_text_25,stats.exact_match_25,predicted_text_26,stats.exact_match_26,predicted_text_27,stats.exact_match_27,predicted_text_28,stats.exact_match_28,predicted_text_29,stats.exact_match_29,std,agreement_level
35,id14,"Which of the following statements are true concerning the class of ARIMA(p,d,q) models?

(i) The ""I"" stands for independent

(ii) An ARIMA(p,1,q) model estimated on a series of logs of prices is equivalent to an ARIMA(p,0,q) model estimated on a set of continuously compounded returns

(iii) It is plausible for financial time series that the optimal value of d could be 2 or 3.

(iv) The estimation of ARIMA models is incompatible with the notion of cointegration","(ii) and (iv) only (correct)SALILSPLITCHECK(i) and (iii) onlySALILSPLITCHECK(i), (ii), and (iii) onlySALILSPLITCHECK(i), (ii), (iii), and (iv)", C,0.0,D,0.0, D,0.0,B,0.0,C,0.0, C,0.0,B,0.0, D,0.0, B,0.0, B,0.0, A,1.0,C,0.0, C,0.0,B,0.0, C,0.0,B,0.0,B,0.0,A,1.0, B,0.0,A,1.0,C,0.0,D,0.0, B,0.0, C,0.0, D,0.0,A,1.0,A,1.0, C,0.0, D,0.0, C,0.0,0.3790490217894517,Low
25,id122,"Consider the following sample autocorrelation estimates obtained using 250 data points:

1) Lag 1 2 3

2) Coefficient 0.2 -0.15 -0.1

3) Assuming that the coefficients are approximately normally distributed, which of the coefficients are statistically significant at the 5% level?","1 onlySALILSPLITCHECK1 and 2 only (correct)SALILSPLITCHECK1, 2 and 3 onlySALILSPLITCHECKIt is not possible to determine the statistical significance since no standard errors have been given", D,0.0,C,0.0, B,1.0,D,0.0,D,0.0, C,0.0,D,0.0, D,0.0, D,0.0, D,0.0, D,0.0,D,0.0, D,0.0,C,0.0, D,0.0,D,0.0,D,0.0,D,0.0, A,0.0,D,0.0,B,1.0,A,0.0, D,0.0, A,0.0, C,0.0,B,1.0,D,0.0, B,1.0, D,0.0, B,1.0,0.3790490217894517,Low
121,id95,A Hausman test would be used for,Determining whether an equation that is part of a simultaneous system is identifiedSALILSPLITCHECKDetermining whether a simultaneous framework is needed for a particular variable (correct)SALILSPLITCHECKDetermining whether 2SLS or ILS is optimalSALILSPLITCHECKDetermining whether the structural form equations can be obtained via substitution from the reduced forms, A,0.0,A,0.0, A,0.0,C,0.0,B,1.0, A,0.0,C,0.0, A,0.0, C,0.0, C,0.0, D,0.0,A,0.0, C,0.0,C,0.0, D,0.0,C,0.0,B,1.0,C,0.0, D,0.0,C,0.0,C,0.0,B,1.0, C,0.0, A,0.0, B,1.0,C,0.0,C,0.0, B,1.0, C,0.0, C,0.0,0.3790490217894517,Low
85,id62,"Suppose that the following regression is estimated using 27 quarterly observations:

$y_t = \beta_1 + \beta_2 x_2 + \beta_3 x_{3t} + u_t$

What is the appropriate critical value for a 2-sided 5% size of test of $H_0: \beta_3 = 1$?",1.64SALILSPLITCHECK1.71SALILSPLITCHECK2.06 (correct)SALILSPLITCHECK1.96, B,0.0,D,0.0, B,0.0,D,0.0,D,0.0, D,0.0,D,0.0, D,0.0, B,0.0, B,0.0, B,0.0,D,0.0, D,0.0,D,0.0, C,1.0,D,0.0,C,1.0,D,0.0, D,0.0,C,1.0,D,0.0,C,1.0, D,0.0, C,1.0, D,0.0,D,0.0,D,0.0, D,0.0, D,0.0, B,0.0,0.3790490217894517,Low
37,id16,"If a threshold autoregressive (TAR) model is termed a ""SETAR"", what must be true about it?",It must follow a Markov processSALILSPLITCHECKThe model must contain only two regimesSALILSPLITCHECKThe state-determining variable must be the variable being modelled (correct)SALILSPLITCHECKThe number of lagged variables on the RHS of the equations for each regime must be the same, C,1.0,D,0.0, B,0.0,D,0.0,B,0.0, B,0.0,B,0.0, D,0.0, C,1.0, C,1.0, A,0.0,C,1.0, B,0.0,B,0.0, A,0.0,B,0.0,D,0.0,D,0.0, D,0.0,C,1.0,A,0.0,D,0.0, B,0.0, C,1.0, B,0.0,D,0.0,B,0.0, D,0.0, D,0.0, D,0.0,0.4068381021724863,Low
59,id38,Suppose that the Durbin Watson test is applied to a regression containing two explanatory variables plus a constant with 50 data points. The test statistic takes a value of 1.53. What is the appropriate conclusion?,Residuals appear to be positively autocorrelatedSALILSPLITCHECKResiduals appear to be negatively autocorrelatedSALILSPLITCHECKResiduals appear not to be autocorrelatedSALILSPLITCHECKThe test result is inconclusive (correct), D,1.0,C,0.0, B,0.0,D,1.0,A,0.0, C,0.0,D,1.0, C,0.0, C,0.0, C,0.0, A,0.0,C,0.0, C,0.0,C,0.0, B,0.0,C,0.0,D,1.0,D,1.0, A,0.0,A,0.0,A,0.0,A,0.0, B,0.0, C,0.0, C,0.0,D,1.0,A,0.0, B,0.0, A,0.0, C,0.0,0.4068381021724863,Low
21,id119,Which one of the following would be the most appropriate as a 95% (two-sided) confidence interval for the intercept term of the model given in question 21?,"(-4.79,2.19)SALILSPLITCHECK(-4.16,4.16)SALILSPLITCHECK(-1.98,1.98)SALILSPLITCHECK(-5.46,2.86) (correct)", A,0.0,D,1.0, B,0.0,D,1.0,B,0.0, A,0.0,C,0.0, A,0.0, A,0.0, A,0.0, A,0.0,B,0.0, B,0.0,B,0.0, D,1.0,A,0.0,B,0.0,D,1.0, B,0.0,A,0.0,D,1.0,A,0.0, C,0.0, C,0.0, B,0.0,C,0.0,To,0.0, C,0.0, D,1.0, A,0.0,0.4068381021724863,Low
17,id115,Which one of the following criticisms of the Dickey-Fuller/Engle-Granger approach to dealing with cointegrated variables is overcome by the Engle-Yoo (EY) procedure?,"In the context of small samples, Dickey Fuller tests are prone to conclude that there is a unit root in a series when there is notSALILSPLITCHECKThe Engle-Granger (EG) approach can only detect up to one cointegrating relationship even though there could be more than oneSALILSPLITCHECKThe variables are treated asymmetrically in the cointegrating testsSALILSPLITCHECKIt is not possible to perform tests about the cointegrating relationship (correct)", A,0.0,C,0.0, B,0.0,D,1.0,B,0.0, A,0.0,B,0.0, B,0.0, B,0.0, B,0.0, D,1.0,B,0.0, D,1.0,A,0.0, A,0.0,B,0.0,B,0.0,D,1.0, B,0.0,B,0.0,B,0.0,D,1.0, D,1.0, B,0.0, C,0.0,B,0.0,B,0.0, B,0.0, A,0.0, B,0.0,0.4068381021724863,Low
19,id117,"Which of the following estimation techniques are available for the estimation of over-identified systems of simultaneous equations?

i) OLS

ii) ILS

iii) 2SLS

iv) IV","(iii) onlySALILSPLITCHECK(iii) and (iv) only (correct)SALILSPLITCHECK(ii), (iii), and (iv) onlySALILSPLITCHECK(i), (ii), (iii) and (iv)", D,0.0,D,0.0, D,0.0,C,0.0,B,1.0, D,0.0,B,1.0, D,0.0, C,0.0, C,0.0, D,0.0,D,0.0, D,0.0,D,0.0, C,0.0,B,1.0,B,1.0,B,1.0, D,0.0,D,0.0,D,0.0,D,0.0, D,0.0, C,0.0, D,0.0,C,0.0,B,1.0, D,0.0, C,0.0, D,0.0,0.4068381021724863,Low
26,id123,Which one of the following is examined by looking at a goodness of fit statistic?,How well the population regression function fits the dataSALILSPLITCHECKHow well the sample regression function fits the population regression functionSALILSPLITCHECKHow well the sample regression function fits the data (correct)SALILSPLITCHECKHow well the population regression function fits the sample regression function., B,0.0,C,1.0, B,0.0,C,1.0,C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, A,0.0,A,0.0, C,1.0,C,1.0, A,0.0,C,1.0,C,1.0,C,1.0, C,1.0,C,1.0,C,1.0,B,0.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0,0.4068381021724863,Low
108,id83,"If a Johansen ""trace"" test for a null hypothesis of 2 cointegrating vectors is applied to a system containing 4 variables is conducted, which eigenvalues would be used in the test?",All of themSALILSPLITCHECKThe largest 2SALILSPLITCHECKThe smallest 2 (correct)SALILSPLITCHECKThe second largest, D,0.0,B,0.0, B,0.0,B,0.0,B,0.0, B,0.0,B,0.0, B,0.0, C,1.0, C,1.0, C,1.0,B,0.0, B,0.0,B,0.0, A,0.0,B,0.0,B,0.0,B,0.0, A,0.0,C,1.0,B,0.0,B,0.0, B,0.0, B,0.0, B,0.0,C,1.0,C,1.0, B,0.0, B,0.0, B,0.0,0.4068381021724863,Low
9,id108,Which of the following is a disadvantage of the random effects approach to estimating a panel model?,"The approach may not be valid if the composite error term is correlated with one or more of the explanatory variables (correct)SALILSPLITCHECKThe number of parameters to estimate may be large, resulting in a loss of degrees of freedomSALILSPLITCHECKThe random effects approach can only capture cross-sectional heterogeneity and not temporal variation in the dependent variable.SALILSPLITCHECKAll of (a) to (c) are potential disadvantages of the random effects approach.", A,1.0,D,0.0, D,0.0,A,1.0,D,0.0, D,0.0,D,0.0, D,0.0, D,0.0, D,0.0, B,0.0,D,0.0, D,0.0,D,0.0, A,1.0,B,0.0,D,0.0,A,1.0, D,0.0,A,1.0,D,0.0,D,0.0, D,0.0, D,0.0, D,0.0,D,0.0,A,1.0, B,0.0, D,0.0, D,0.0,0.4068381021724863,Low
50,id29,Which of the following statements is true concerning forecasting in econometrics?,Forecasts can only be made for time-series dataSALILSPLITCHECKMis-specified models are certain to produce inaccurate forecastsSALILSPLITCHECKStructural forecasts are simpler to produce than those from time series modelsSALILSPLITCHECKIn-sample forecasting ability is a poor test of model adequacy (correct), A,0.0,D,1.0, A,0.0,D,1.0,D,1.0, D,1.0,B,0.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, D,1.0,B,0.0, D,1.0,D,1.0,D,1.0,D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,B,0.0, B,0.0, D,1.0, D,1.0,0.40683810217248634,Low
63,id42,"If a series, y, follows a random walk, what is the optimal one-step ahead forecast of y?",The current value of y (correct)SALILSPLITCHECKZeroSALILSPLITCHECKOneSALILSPLITCHECKThe average value of y over the in-sample period, B,0.0,B,0.0, B,0.0,A,1.0,A,1.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, A,1.0,A,1.0, B,0.0,A,1.0,A,1.0,A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0,A,1.0,A,1.0, C,0.0, A,1.0, A,1.0,0.40683810217248634,Low
20,id118,Which one of the following statements best describes a Type II error?,It is the probability of incorrectly rejecting the null hypothesisSALILSPLITCHECKIt is equivalent to the power of the testSALILSPLITCHECKIt is equivalent to the size of the testSALILSPLITCHECKIt is the probability of failing to reject a null hypothesis that was wrong (correct), D,1.0,A,0.0, B,0.0,D,1.0,D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, B,0.0,D,1.0, D,1.0,D,1.0, B,0.0,D,1.0,D,1.0,D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, A,0.0,D,1.0,D,1.0, B,0.0, D,1.0, D,1.0,0.40683810217248634,Low
68,id47,"Which one of the following is a disadvantage of the general to specific or ""LSE"" (""Hendry"") approach to building econometric models, relative to the specific to general approach?","Some variables may be excluded at the first stage leading to coefficient biasesSALILSPLITCHECKThe final model may lack theoretical interpretation (correct)SALILSPLITCHECKThe final model may be statistically inadequateSALILSPLITCHECKIf the initial model is mis-specified, all subsequent steps will be invalid.", D,0.0,D,0.0, B,1.0,B,1.0,D,0.0, D,0.0,D,0.0, A,0.0, D,0.0, D,0.0, B,1.0,B,1.0, D,0.0,A,0.0, B,1.0,B,1.0,D,0.0,A,0.0, D,0.0,D,0.0,D,0.0,D,0.0, D,0.0, A,0.0, D,0.0,D,0.0,D,0.0, A,0.0, D,0.0, B,1.0,0.4301830671520761,Low
43,id22,Which of the following statements is INCORRECT concerning a comparison of the Box-Pierce Q and the Ljung-Box Q* statistics for linear dependence in time series?,"Asymptotically, the values of the two test statistics will be equalSALILSPLITCHECKThe Q test has better small-sample properties than the Q* (correct)SALILSPLITCHECKThe Q test is sometimes over-sized for small samplesSALILSPLITCHECKAs the sample size tends towards infinity, both tests will show a tendency to always reject the null hypothesis of zero autocorrelation coefficients.", A,0.0,D,0.0, A,0.0,D,0.0,B,1.0, C,0.0,A,0.0, C,0.0, B,1.0, B,1.0, A,0.0,D,0.0, D,0.0,D,0.0, D,0.0,B,1.0,D,0.0,D,0.0, D,0.0,B,1.0,D,0.0,B,1.0, D,0.0, D,0.0, C,0.0,C,0.0,B,1.0, D,0.0, D,0.0, D,0.0,0.4301830671520762,Low
86,id63,"Suppose that two researchers, using the same 3 variables and the same 250 observations on each variable, estimate a VAR. One estimates a VAR(6), while the other estimates a VAR(4). The determinants of the variance-covariance matrices of the residuals for each VAR are 0.0036 and 0.0049 respectively. What is the values of the test statistic for performing a test of whether the VAR(6) can be restricted to a VAR(4)?",77.07 (correct)SALILSPLITCHECK0.31SALILSPLITCHECK0.33SALILSPLITCHECK4.87, D,0.0,C,0.0, B,0.0,B,0.0,B,0.0, D,0.0,A,1.0, A,1.0, D,0.0, D,0.0, C,0.0,A,1.0, B,0.0,A,1.0, D,0.0,B,0.0,D,0.0,B,0.0, D,0.0,A,1.0,A,1.0,C,0.0, B,0.0, A,1.0, B,0.0,D,0.0,To,0.0, D,0.0, B,0.0, D,0.0,0.4301830671520762,Low
65,id44,"If an estimator is said to have minimum variance, which of the following statements is NOT implied?","The probability that the estimate is a long way away from its true value is minimisedSALILSPLITCHECKThe estimator is efficientSALILSPLITCHECKSuch an estimator would be termed ""best""SALILSPLITCHECKSuch an estimator will always be unbiased (correct)", B,0.0,D,1.0, B,0.0,D,1.0,D,1.0, A,0.0,D,1.0, D,1.0, D,1.0, D,1.0, A,0.0,D,1.0, D,1.0,D,1.0, C,0.0,D,1.0,D,1.0,D,1.0, D,1.0,D,1.0,D,1.0,B,0.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0, D,1.0, C,0.0, D,1.0,0.43018306715207627,Low
95,id71,"If a relevant variable is omitted from a regression equation, the consequences would be that:

i) The standard errors would be biased


ii) If the excluded variable is uncorrelated with all of the included variables, all of

the slope coefficients will be inconsistent.


iii) If the excluded variable is uncorrelated with all of the included variables, the

intercept coefficient will be inconsistent.


iv) If the excluded variable is uncorrelated with all of the included variables, all of

the slope and intercept coefficients will be consistent and unbiased but inefficient.","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) onlySALILSPLITCHECK(i), (ii), and (iii) only (correct)SALILSPLITCHECK(i), (ii), (iii), and (iv)", A,0.0,C,1.0, D,0.0,B,0.0,C,1.0, D,0.0,A,0.0, D,0.0, D,0.0, D,0.0, A,0.0,C,1.0, D,0.0,D,0.0, B,0.0,B,0.0,C,1.0,B,0.0, D,0.0,B,0.0,C,1.0,D,0.0, D,0.0, C,1.0, D,0.0,C,1.0,B,0.0, D,0.0, D,0.0, A,0.0,0.43018306715207627,Low
69,id48,"Which of the following statements are true concerning maximum likelihood (ML) estimation in the context of GARCH models?

i) Maximum likelihood estimation selects the parameter values that maximise the

probability that we would have actually observed the values of the series y that we

actually did.


ii) GARCH models can only be estimated by ML and not by OLS


iii) For estimation of a standard linear model (with no GARCH), the OLS and ML

estimates for the slope and intercept parameters will be identical but the estimator

for the variance of the disturbances is slightly different


iv) Most computer packages use numerical procedures to estimate GARCH models

rather than a set of analytical formulae","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) onlySALILSPLITCHECK(i), (ii), and (iii) onlySALILSPLITCHECK(i), (ii), (iii), and (iv) (correct)", D,1.0,C,0.0, D,1.0,B,0.0,D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,C,0.0, D,1.0,D,1.0, C,0.0,D,1.0,D,1.0,B,0.0, D,1.0,D,1.0,C,0.0,D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0, C,0.0, D,1.0, D,1.0,0.43018306715207627,Low
10,id109,"Which of the following could result in autocorrelated residuals?

i) Slowness of response of the dependent variable to changes in the values of the independent variables

ii) Over-reactions of the dependent variable to changes in the independent variables

iii) Omission of relevant explanatory variables that are autocorrelated

iv) Outliers in the data","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) onlySALILSPLITCHECK(i), (ii), and (iii) only (correct)SALILSPLITCHECK(i), (ii), (iii), and (iv)", B,0.0,C,1.0, D,0.0,B,0.0,B,0.0, D,0.0,D,0.0, D,0.0, C,1.0, C,1.0, B,0.0,D,0.0, C,1.0,D,0.0, D,0.0,B,0.0,B,0.0,B,0.0, D,0.0,D,0.0,C,1.0,D,0.0, D,0.0, B,0.0, D,0.0,D,0.0,D,0.0, C,1.0, C,1.0, D,0.0,0.43018306715207627,Low
51,id30,The pacf is necessary for distinguishing between,An AR and an MA modelSALILSPLITCHECKAn AR and an ARMA model (correct)SALILSPLITCHECKAn MA and an ARMA modelSALILSPLITCHECKDifferent models from within the ARMA family, A,0.0,D,0.0, B,1.0,B,1.0,B,1.0, D,0.0,A,0.0, D,0.0, A,0.0, A,0.0, A,0.0,A,0.0, A,0.0,D,0.0, B,1.0,C,0.0,D,0.0,A,0.0, D,0.0,A,0.0,D,0.0,B,1.0, B,1.0, A,0.0, D,0.0,D,0.0,B,1.0, D,0.0, D,0.0, D,0.0,0.43018306715207627,Low
109,id84,"Which of the following statements is true concerning variance decomposition analysis of VARs?

i) Variance decompositions measure the impact of a unit shock to each of the variables on the VAR

ii) Variance decompositions can be thought of as measuring the proportion of the forecast error variance that is attributable to each variable

iii) The ordering of the variables is important for calculating impulse responses but not variance decompositions

iv) It is usual that most of the forecast error variance for a given variable is attributable to shocks to that variable","(ii) and (iv) only (correct)SALILSPLITCHECK(i) and (iii) onlySALILSPLITCHECK(i), (ii), and (iii) onlySALILSPLITCHECK(i), (ii), (iii), and (iv)", D,0.0,C,0.0, A,1.0,D,0.0,A,1.0, C,0.0,A,1.0, D,0.0, C,0.0, C,0.0, B,0.0,C,0.0, D,0.0,D,0.0, A,1.0,C,0.0,D,0.0,D,0.0, D,0.0,A,1.0,C,0.0,D,0.0, D,0.0, C,0.0, D,0.0,A,1.0,D,0.0, D,0.0, D,0.0, A,1.0,0.43018306715207627,Low
28,id125,Which one of the following statements is true concerning alternative forecast accuracy measures?,Mean squared error is usually highly correlated with trading rule profitabilitySALILSPLITCHECKMean absolute error provides a quadratic loss functionSALILSPLITCHECKMean absolute percentage error is a useful measure for evaluating asset return forecastsSALILSPLITCHECKMean squared error penalises large forecast errors disproportionately more than small forecast errors (correct), D,1.0,D,1.0, A,0.0,D,1.0,D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, C,0.0,C,0.0, D,1.0,C,0.0, A,0.0,D,1.0,D,1.0,D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, C,0.0, C,0.0, D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0,0.43018306715207627,Low
11,id11,A leptokurtic distribution is one which,Has fatter tails and a smaller mean than a normal distribution with the same mean and varianceSALILSPLITCHECKHas fatter tails and is more peaked at the mean than a normal distribution with the same mean and variance (correct)SALILSPLITCHECKHas thinner tails and is more peaked at the mean than a normal distribution with the same mean and varianceSALILSPLITCHECKHas thinner tails than a normal distribution and is skewed., A,0.0,B,1.0, B,1.0,B,1.0,B,1.0, A,0.0,B,1.0, B,1.0, B,1.0, B,1.0, D,0.0,B,1.0, B,1.0,B,1.0, D,0.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0,B,1.0,A,0.0, B,1.0, B,1.0, A,0.0,B,1.0,B,1.0, B,1.0, A,0.0, B,1.0,0.4301830671520764,Low
52,id31,Negative residual autocorrelation is indicated by which one of the following?,A cyclical pattern in the residualsSALILSPLITCHECKAn alternating pattern in the residuals (correct)SALILSPLITCHECKA complete randomness in the residualsSALILSPLITCHECKResiduals that are all close to zero, C,0.0,B,1.0, B,1.0,B,1.0,B,1.0, A,0.0,B,1.0, B,1.0, B,1.0, B,1.0, C,0.0,B,1.0, B,1.0,B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0,A,0.0,B,1.0, B,1.0, B,1.0, A,0.0,B,1.0,B,1.0, A,0.0, D,0.0, B,1.0,0.4301830671520764,Low
122,id96,"Under the matrix notation for the classical linear regression model, $y = X \beta + u$, what are the dimensions of $u$?",T x kSALILSPLITCHECKT x 1 (correct)SALILSPLITCHECKk x 1SALILSPLITCHECK1 x 1, C,0.0,B,1.0, B,1.0,B,1.0,B,1.0, D,0.0,B,1.0, D,0.0, B,1.0, B,1.0, A,0.0,B,1.0, B,1.0,B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, C,0.0,B,1.0,B,1.0, D,0.0, C,0.0, B,1.0,0.4301830671520764,Low
34,id130,"Which of the following statements are true concerning the autocorrelation function (acf) and partial autocorrelation function (pacf)?

i) The acf and pacf will always be identical at lag one whatever the model

ii) The pacf for an MA(q) model will in general be non-zero beyond lag q

iii) The pacf for an AR(p) model will be zero beyond lag p

iv) The acf and pacf will be the same at lag two for an MA(1) model","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) onlySALILSPLITCHECK(i), (ii), and (iii) only (correct)SALILSPLITCHECK(i), (ii), (iii), and (iv)", A,0.0,C,1.0, D,0.0,B,0.0,B,0.0, C,1.0,B,0.0, D,0.0, B,0.0, B,0.0, D,0.0,C,1.0, A,0.0,D,0.0, B,0.0,C,1.0,B,0.0,B,0.0, D,0.0,B,0.0,C,1.0,D,0.0, B,0.0, B,0.0, D,0.0,C,1.0,B,0.0, C,1.0, D,0.0, C,1.0,0.44977644510880355,Low
89,id66,"Which of the following are advantages of the VAR approach to modelling the relationship between variables relative to the estimation of full structural models?

i) VARs receive strong motivation from financial and economic theory


ii) VARs in their reduced forms can be used easily to produce time-series forecasts


iii) VAR models are typically highly parsimonious


iv) OLS can be applied separately to each equation in a reduced form VAR","(ii) and (iv) only (correct)SALILSPLITCHECK(i) and (iii) onlySALILSPLITCHECK(i), (ii), and (iii) onlySALILSPLITCHECK(i), (ii), (iii), and (iv)", B,0.0,C,0.0, D,0.0,A,1.0,A,1.0, C,0.0,C,0.0, D,0.0, D,0.0, D,0.0, C,0.0,C,0.0, D,0.0,D,0.0, D,0.0,C,0.0,D,0.0,A,1.0, D,0.0,A,1.0,C,0.0,D,0.0, D,0.0, A,1.0, D,0.0,A,1.0,A,1.0, D,0.0, C,0.0, A,1.0,0.44977644510880366,Low
87,id64,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,They are not theoretically motivated (correct)SALILSPLITCHECKThey cannot produce forecasts easilySALILSPLITCHECKThey cannot be used for very high frequency dataSALILSPLITCHECKIt is difficult to determine the appropriate explanatory variables for use in pure time-series models, A,1.0,A,1.0, A,1.0,A,1.0,A,1.0, A,1.0,D,0.0, A,1.0, A,1.0, A,1.0, D,0.0,A,1.0, A,1.0,A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, D,0.0,A,1.0,A,1.0,D,0.0, D,0.0, D,0.0, D,0.0,A,1.0,A,1.0, B,0.0, A,1.0, A,1.0,0.44977644510880366,Low
40,id19,"If there were a leverage effect in practice, what would be the shape of the news impact curve for as model that accounted for that leverage?",It would rise more quickly for negative disturbances than for positive ones of the same magnitude (correct)SALILSPLITCHECKIt would be symmetrical about zeroSALILSPLITCHECKIt would rise less quickly for negative disturbances than for positive ones of the same magnitudeSALILSPLITCHECKIt would be zero for all positive disturbances, A,1.0,C,0.0, B,0.0,A,1.0,A,1.0, C,0.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, C,0.0,A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, C,0.0,A,1.0,A,1.0,B,0.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0, C,0.0, A,1.0, A,1.0,0.4497764451088037,Low
94,id70,What is the most important disadvantage of the diagonal VECH approach to building multivariate GARCH models that is overcome by the BEKK formulation?,The diagonal VECH model is hard to interpret intuitivelySALILSPLITCHECKThe diagonal VECH model contains too many parametersSALILSPLITCHECKThe diagonal VECH model does not ensure a positive-definite variance-covariance matrix (correct)SALILSPLITCHECKThe BEKK model reduces the dimensionality problem that arises when a number of series are modelled together., A,0.0,D,0.0, D,0.0,C,1.0,C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, C,1.0,C,1.0, B,0.0,C,1.0,C,1.0,C,1.0, D,0.0,C,1.0,C,1.0,A,0.0, C,1.0, C,1.0, D,0.0,C,1.0,C,1.0, D,0.0, C,1.0, C,1.0,0.4497764451088037,Low
36,id15,"If the residuals from a regression estimated using a small sample of data are not normally distributed, which one of the following consequences may arise?",The coefficient estimates will be unbiased but inconsistentSALILSPLITCHECKThe coefficient estimates will be biased but consistentSALILSPLITCHECKThe coefficient estimates will be biased and inconsistentSALILSPLITCHECKTest statistics concerning the parameters will not follow their assumed distributions. (correct), B,0.0,D,1.0, B,0.0,D,1.0,D,1.0, C,0.0,D,1.0, C,0.0, D,1.0, D,1.0, A,0.0,D,1.0, D,1.0,D,1.0, B,0.0,D,1.0,D,1.0,D,1.0, D,1.0,D,1.0,D,1.0,A,0.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0, D,1.0, C,0.0, D,1.0,0.44977644510880377,Low
116,id90,The fixed effects panel model is also sometimes known as,A seemingly unrelated regression modelSALILSPLITCHECKThe least squares dummy variables approach (correct)SALILSPLITCHECKThe random effects modelSALILSPLITCHECKHeteroscedasticity and autocorrelation consistent, D,0.0,C,0.0, B,1.0,B,1.0,B,1.0, C,0.0,B,1.0, A,0.0, B,1.0, B,1.0, D,0.0,A,0.0, B,1.0,B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0,B,1.0,C,0.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0, C,0.0, B,1.0, B,1.0,0.44977644510880377,Low
7,id106,Suppose that we wished to evaluate the factors that affected the probability that an investor would choose an equity fund rather than a bond fund or a cash investment. Which class of model would be most appropriate?,A logit modelSALILSPLITCHECKA multinomial logit (correct)SALILSPLITCHECKA tobit modelSALILSPLITCHECKAn ordered logit model, A,0.0,D,0.0, B,1.0,B,1.0,B,1.0, A,0.0,B,1.0, D,0.0, B,1.0, B,1.0, B,1.0,B,1.0, B,1.0,B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, D,0.0,B,1.0,B,1.0,A,0.0, B,1.0, B,1.0, C,0.0,B,1.0,B,1.0, D,0.0, A,0.0, B,1.0,0.46609159969939895,Low
