,instance_id,input.text,predicted_text_0,stats.exact_match_0,num_words_0,predicted_text_1,stats.exact_match_1,num_words_1,predicted_text_2,stats.exact_match_2,num_words_2,predicted_text_3,stats.exact_match_3,num_words_3,predicted_text_4,stats.exact_match_4,num_words_4,predicted_text_5,stats.exact_match_5,num_words_5,predicted_text_6,stats.exact_match_6,num_words_6,predicted_text_7,stats.exact_match_7,num_words_7,predicted_text_8,stats.exact_match_8,num_words_8,predicted_text_9,stats.exact_match_9,num_words_9,predicted_text_10,stats.exact_match_10,num_words_10,predicted_text_11,stats.exact_match_11,num_words_11,predicted_text_12,stats.exact_match_12,num_words_12,predicted_text_13,stats.exact_match_13,num_words_13,predicted_text_14,stats.exact_match_14,num_words_14,predicted_text_15,stats.exact_match_15,num_words_15,predicted_text_16,stats.exact_match_16,num_words_16,predicted_text_17,stats.exact_match_17,num_words_17,predicted_text_18,stats.exact_match_18,num_words_18,predicted_text_19,stats.exact_match_19,num_words_19,predicted_text_20,stats.exact_match_20,num_words_20,predicted_text_21,stats.exact_match_21,num_words_21,predicted_text_22,stats.exact_match_22,num_words_22,predicted_text_23,stats.exact_match_23,num_words_23,predicted_text_24,stats.exact_match_24,num_words_24,predicted_text_25,stats.exact_match_25,num_words_25,predicted_text_26,stats.exact_match_26,num_words_26,predicted_text_27,stats.exact_match_27,num_words_27,predicted_text_28,stats.exact_match_28,num_words_28,predicted_text_29,stats.exact_match_29,num_words_29,std,agreement_level
44,id41,"For EDTA titrations, the analyte solution and the titrant solution are both buffered at the same pH for which of the following reasons?
I. The conditional formation constant is affected by pH.
II. The fraction of EDTA in the fully deprotonated Y4− form varies with pH.
III. When EDTA reacts to form a metal complex, H+ is a product in most cases.",D,1.0,63,D,1.0,63,D,1.0,63, D,1.0,63,D,1.0,63, D,1.0,63,D,1.0,63, I,0.0,63,D,1.0,63, D,1.0,63,D,1.0,63,D,1.0,63, D,1.0,63, D,1.0,63, D,1.0,63, A,0.0,63, D,1.0,63, D,1.0,63,D,1.0,63, C,0.0,63,D,1.0,63,D,1.0,63, D,1.0,63,B,0.0,63,B,0.0,63, D,1.0,63, D,1.0,63,D,1.0,63, D,1.0,63, D,1.0,63,0.3790490217894517,Medium
47,id44,A Cu(II) metal ion (giso = 2.12) produces four lines with a separation of 500 MHz between each line. Express the hyperfine splitting in field units of mT and the hyperfine coupling in units of wavenumbers.,To,0.0,37,A,0.0,37,A,0.0,37, A,0.0,37,B,0.0,37, D,0.0,37,A,0.0,37, B,0.0,37,C,1.0,37, A,0.0,37,A,0.0,37,A,0.0,37, A,0.0,37, C,1.0,37, C,1.0,37, B,0.0,37, A,0.0,37, B,0.0,37,B,0.0,37, B,0.0,37,B,0.0,37,A,0.0,37, A,0.0,37,B,0.0,37,A,0.0,37, C,1.0,37, A,0.0,37,A,0.0,37, C,1.0,37, D,0.0,37,0.3790490217894517,Medium
107,id99,"Calculate the relative occupancies of the α and β spin energy levels for a radical species with g = 2.05, at L- and W-band frequencies (take TS = 300 K).",To,0.0,31,C,0.0,31,C,0.0,31, C,0.0,31,B,0.0,31, B,0.0,31,C,0.0,31, B,0.0,31,A,0.0,31, D,1.0,31,A,0.0,31,C,0.0,31, C,0.0,31, C,0.0,31, C,0.0,31, A,0.0,31, A,0.0,31, D,1.0,31,D,1.0,31, B,0.0,31,C,0.0,31,D,1.0,31, C,0.0,31,C,0.0,31,C,0.0,31, C,0.0,31, C,0.0,31,A,0.0,31, B,0.0,31, D,1.0,31,0.3790490217894517,Medium
36,id33,Which of the following is an n-type semiconductor?,D,1.0,9,D,1.0,9,D,1.0,9, D,1.0,9,D,1.0,9, D,1.0,9,D,1.0,9, C,0.0,9,D,1.0,9, D,1.0,9,A,0.0,9,D,1.0,9, D,1.0,9, D,1.0,9, D,1.0,9, A,0.0,9, D,1.0,9, D,1.0,9,D,1.0,9, A,0.0,9,D,1.0,9,D,1.0,9, A,0.0,9,D,1.0,9,D,1.0,9, D,1.0,9, D,1.0,9,D,1.0,9, D,1.0,9, D,1.0,9,0.3790490217894517,Medium
97,id9,Calculate the polarization of a proton in a magnetic field of 335 mT and 10.5 T at 298 K.,To,0.0,20,A,0.0,20,B,0.0,20, A,0.0,20,A,0.0,20, D,1.0,20,C,0.0,20, A,0.0,20,B,0.0,20, B,0.0,20,A,0.0,20,B,0.0,20, C,0.0,20, C,0.0,20, C,0.0,20, D,1.0,20, A,0.0,20, D,1.0,20,D,1.0,20, C,0.0,20,B,0.0,20,B,0.0,20, D,1.0,20,B,0.0,20,B,0.0,20, C,0.0,20, A,0.0,20,A,0.0,20, B,0.0,20, B,0.0,20,0.3790490217894517,Medium
23,id20,Which of the following is required for both paramagnetism and ferromagnetism?,D,1.0,12,D,1.0,12,D,1.0,12, D,1.0,12,D,1.0,12, B,0.0,12,D,1.0,12, B,0.0,12,D,1.0,12, D,1.0,12,D,1.0,12,D,1.0,12, D,1.0,12, D,1.0,12, D,1.0,12, A,0.0,12, D,1.0,12, D,1.0,12,D,1.0,12, A,0.0,12,D,1.0,12,D,1.0,12, A,0.0,12,D,1.0,12,D,1.0,12, D,1.0,12, D,1.0,12,D,1.0,12, D,1.0,12, D,1.0,12,0.3790490217894517,Medium
1,id100,Which of the following is a primary standard for use in standardizing bases?,D,1.0,14,B,0.0,14,D,1.0,14, D,1.0,14,D,1.0,14, D,1.0,14,D,1.0,14, C,0.0,14,D,1.0,14, D,1.0,14,D,1.0,14,D,1.0,14, A,0.0,14, D,1.0,14, D,1.0,14, D,1.0,14, D,1.0,14, D,1.0,14,D,1.0,14, B,0.0,14,D,1.0,14,D,1.0,14, A,0.0,14,D,1.0,14,D,1.0,14, D,1.0,14, D,1.0,14,D,1.0,14, D,1.0,14, D,1.0,14,0.3790490217894517,Medium
105,id97,"Which of the following procedures tend(s) to minimize the influence of random errors on measured results?
I. Signal averaging
II. Use of internal standards
III. Averaging the results from multiple samples",D,1.0,32,D,1.0,32,D,1.0,32, D,1.0,32,D,1.0,32, D,1.0,32,D,1.0,32, A,0.0,32,D,1.0,32, D,1.0,32,D,1.0,32,D,1.0,32, D,1.0,32, D,1.0,32, D,1.0,32, C,0.0,32, A,0.0,32, D,1.0,32,D,1.0,32, C,0.0,32,D,1.0,32,D,1.0,32, A,0.0,32,D,1.0,32,D,1.0,32, D,1.0,32, D,1.0,32,D,1.0,32, D,1.0,32, D,1.0,32,0.3790490217894517,Medium
32,id29,"The normal modes of a carbon dioxide molecule that are infrared-active include which of the following?
I. Bending
II. Symmetric stretching
III. Asymmetric stretching",D,1.0,25,D,1.0,25,D,1.0,25, D,1.0,25,D,1.0,25, B,0.0,25,D,1.0,25, C,0.0,25,D,1.0,25, D,1.0,25,D,1.0,25,D,1.0,25, D,1.0,25, D,1.0,25, D,1.0,25, B,0.0,25, D,1.0,25, D,1.0,25,D,1.0,25, A,0.0,25,D,1.0,25,D,1.0,25, B,0.0,25,D,1.0,25,D,1.0,25, D,1.0,25, D,1.0,25,D,1.0,25, D,1.0,25, D,1.0,25,0.3790490217894517,Medium
27,id24,"Suppose that the 13C nuclei in a molecule in a 600 MHz spectrometer can be 100% polarized (p = 1). If T1 = 5.0 s, how long does it take for p to reach a value equal to twice the thermal equilibrium polarization at 298 K?",To,0.0,47,C,0.0,47,C,0.0,47, C,0.0,47,B,1.0,47, A,0.0,47,C,0.0,47, D,0.0,47,D,0.0,47, C,0.0,47,C,0.0,47,C,0.0,47, B,1.0,47, D,0.0,47, D,0.0,47, D,0.0,47, D,0.0,47, B,1.0,47,C,0.0,47, B,1.0,47,C,0.0,47,D,0.0,47, D,0.0,47,B,1.0,47,C,0.0,47, D,0.0,47, B,1.0,47,C,0.0,47, C,0.0,47, D,0.0,47,0.4068381021724863,Medium
88,id81,Exact solutions of the Schrödinger equation CANNOT be obtained for a,D,1.0,12,D,1.0,12,D,1.0,12, D,1.0,12,D,1.0,12, B,0.0,12,D,1.0,12, B,0.0,12,D,1.0,12, D,1.0,12,A,0.0,12,D,1.0,12, D,1.0,12, D,1.0,12, D,1.0,12, C,0.0,12, D,1.0,12, D,1.0,12,D,1.0,12, A,0.0,12,D,1.0,12,D,1.0,12, A,0.0,12,D,1.0,12,D,1.0,12, D,1.0,12, D,1.0,12,D,1.0,12, D,1.0,12, D,1.0,12,0.4068381021724863,Medium
60,id56,The equilibrium populations of the 1H energy levels of a molecule are nα = nαeq and nβ = nβeq. What are the populations after a 5.0 μs pulse when B1 = 4.697 mT?,C,0.0,34,C,0.0,34,C,0.0,34, C,0.0,34,C,0.0,34, C,0.0,34,C,0.0,34, C,0.0,34,C,0.0,34, C,0.0,34,B,0.0,34,A,1.0,34, C,0.0,34, A,1.0,34, A,1.0,34, C,0.0,34, C,0.0,34, C,0.0,34,C,0.0,34, B,0.0,34,C,0.0,34,C,0.0,34, A,1.0,34,B,0.0,34,A,1.0,34, C,0.0,34, C,0.0,34,A,1.0,34, C,0.0,34, C,0.0,34,0.4068381021724863,Medium
59,id55,The strongest base in liquid ammonia is,B,1.0,8,B,1.0,8,B,1.0,8, B,1.0,8,B,1.0,8, B,1.0,8,B,1.0,8, D,0.0,8,B,1.0,8, B,1.0,8,A,0.0,8,B,1.0,8, D,0.0,8, B,1.0,8, B,1.0,8, C,0.0,8, C,0.0,8, B,1.0,8,B,1.0,8, B,1.0,8,B,1.0,8,B,1.0,8, D,0.0,8,B,1.0,8,B,1.0,8, B,1.0,8, B,1.0,8,B,1.0,8, B,1.0,8, B,1.0,8,0.4068381021724863,Medium
37,id34,Which of the following statements most accurately explains why the 1H spectrum of 12CHCl3 is a singlet?,A,0.0,18,B,0.0,18,B,0.0,18, A,0.0,18,A,0.0,18, B,0.0,18,A,0.0,18, D,1.0,18,A,0.0,18, A,0.0,18,B,0.0,18,D,1.0,18, C,0.0,18, B,0.0,18, B,0.0,18, D,1.0,18, A,0.0,18, D,1.0,18,D,1.0,18, A,0.0,18,A,0.0,18,B,0.0,18, A,0.0,18,B,0.0,18,D,1.0,18, C,0.0,18, A,0.0,18,B,0.0,18, B,0.0,18, A,0.0,18,0.4068381021724863,Medium
8,id107,"In the vibrational-rotational spectrum of a diatomic molecule, the R-branch of the spectrum is the result of which of the following transitions?",D,1.0,23,B,0.0,23,B,0.0,23, B,0.0,23,D,1.0,23, B,0.0,23,B,0.0,23, D,1.0,23,D,1.0,23, B,0.0,23,A,0.0,23,B,0.0,23, A,0.0,23, B,0.0,23, B,0.0,23, B,0.0,23, A,0.0,23, B,0.0,23,D,1.0,23, B,0.0,23,B,0.0,23,B,0.0,23, B,0.0,23,B,0.0,23,B,0.0,23, D,1.0,23, B,0.0,23,B,0.0,23, B,0.0,23, B,0.0,23,0.4068381021724863,Medium
61,id57,Calculate the Q-factor for an X-band EPR cavity with a resonator bandwidth of 1.58 MHz.,To,0.0,16,A,0.0,16,A,0.0,16, B,0.0,16,B,0.0,16, D,1.0,16,B,0.0,16, D,1.0,16,A,0.0,16, C,0.0,16,B,0.0,16,B,0.0,16, A,0.0,16, D,1.0,16, D,1.0,16, D,1.0,16, C,0.0,16, A,0.0,16,B,0.0,16, B,0.0,16,A,0.0,16,A,0.0,16, D,1.0,16,A,0.0,16,B,0.0,16, D,1.0,16, A,0.0,16,A,0.0,16, A,0.0,16, B,0.0,16,0.43018306715207627,Medium
74,id69,Which one of the following statements is true:,C,1.0,9,C,1.0,9,C,1.0,9, C,1.0,9,C,1.0,9, C,1.0,9,C,1.0,9, B,0.0,9,C,1.0,9, D,0.0,9,A,0.0,9,C,1.0,9, C,1.0,9, C,1.0,9, C,1.0,9, A,0.0,9, C,1.0,9, C,1.0,9,D,0.0,9, B,0.0,9,C,1.0,9,C,1.0,9, C,1.0,9,C,1.0,9,C,1.0,9, C,1.0,9, C,1.0,9,C,1.0,9, C,1.0,9, D,0.0,9,0.43018306715207627,Medium
12,id110,What is the NMR frequency of 31P in a 20.0 T magnetic field?,To,0.0,14,C,1.0,14,C,1.0,14, B,0.0,14,D,0.0,14, C,1.0,14,C,1.0,14, C,1.0,14,B,0.0,14, A,0.0,14,A,0.0,14,D,0.0,14, B,0.0,14, D,0.0,14, D,0.0,14, C,1.0,14, B,0.0,14, C,1.0,14,B,0.0,14, B,0.0,14,D,0.0,14,D,0.0,14, D,0.0,14,B,0.0,14,B,0.0,14, C,1.0,14, B,0.0,14,B,0.0,14, D,0.0,14, B,0.0,14,0.44977644510880344,Medium
11,id11,A 1 M solution of TEMPO in chloroform at room temperature shows broader EPR spectrum than that of a 1 mM solution. Which sentence describes this phenomenon most accurately?,C,1.0,30,A,0.0,30,A,0.0,30, A,0.0,30,A,0.0,30, C,1.0,30,A,0.0,30, A,0.0,30,A,0.0,30, B,0.0,30,A,0.0,30,C,1.0,30, A,0.0,30, A,0.0,30, A,0.0,30, C,1.0,30, B,0.0,30, C,1.0,30,D,0.0,30, B,0.0,30,B,0.0,30,B,0.0,30, C,1.0,30,A,0.0,30,C,1.0,30, C,1.0,30, A,0.0,30,A,0.0,30, A,0.0,30, B,0.0,30,0.44977644510880355,Medium
81,id75,"The magnetic moment (μI) of an unknown nuclide is 2.884 x 10^-27 J T-1. Given the nuclear spin is known to be 1, identify the unknown nuclide.",B,1.0,28,B,1.0,28,A,0.0,28, C,0.0,28,B,1.0,28, D,0.0,28,D,0.0,28, B,1.0,28,C,0.0,28, C,0.0,28,D,0.0,28,D,0.0,28, C,0.0,28, D,0.0,28, D,0.0,28, C,0.0,28, D,0.0,28, D,0.0,28,B,1.0,28, B,1.0,28,C,0.0,28,D,0.0,28, B,1.0,28,C,0.0,28,C,0.0,28, D,0.0,28, C,0.0,28,B,1.0,28, C,0.0,28, D,0.0,28,0.44977644510880355,Medium
50,id47,"The X-band (9.5 GHz) EPR spectrum of a matrix isolated Na atom reveals four hyperfine lines with resonant field positions of 3074 G, 3174 G, 3274 G and 3374 G. Calculate the g value of the atom.",To,0.0,38,B,0.0,38,D,0.0,38, C,0.0,38,A,1.0,38, D,0.0,38,B,0.0,38, D,0.0,38,A,1.0,38, B,0.0,38,A,1.0,38,D,0.0,38, A,1.0,38, D,0.0,38, D,0.0,38, C,0.0,38, D,0.0,38, B,0.0,38,B,0.0,38, B,0.0,38,B,0.0,38,A,1.0,38, A,1.0,38,B,0.0,38,B,0.0,38, D,0.0,38, D,0.0,38,A,1.0,38, A,1.0,38, B,0.0,38,0.4497764451088036,Medium
26,id23,The 1H Larmor frequency of benzene exceeds that of trifluoroacetic acid by 1.656 kHz on a 400 MHz spectrometer. The 1H chemical shift of benzene is 7.16 ppm. What is the chemical shift of trifluoroacetic acid?,To,0.0,37,C,0.0,37,D,1.0,37, B,0.0,37,B,0.0,37, D,1.0,37,B,0.0,37, C,0.0,37,A,0.0,37, B,0.0,37,B,0.0,37,B,0.0,37, B,0.0,37, D,1.0,37, D,1.0,37, B,0.0,37, B,0.0,37, A,0.0,37,C,0.0,37, B,0.0,37,B,0.0,37,D,1.0,37, B,0.0,37,B,0.0,37,B,0.0,37, D,1.0,37, B,0.0,37,A,0.0,37, D,1.0,37, D,1.0,37,0.44977644510880366,Medium
93,id86,A substance that is NOT generally considered to be a toxic pollutant in water is,A,1.0,16,A,1.0,16,A,1.0,16, A,1.0,16,A,1.0,16, B,0.0,16,A,1.0,16, C,0.0,16,A,1.0,16, A,1.0,16,D,0.0,16,A,1.0,16, B,0.0,16, A,1.0,16, A,1.0,16, A,1.0,16, A,1.0,16, C,0.0,16,C,0.0,16, B,0.0,16,A,1.0,16,A,1.0,16, C,0.0,16,A,1.0,16,A,1.0,16, A,1.0,16, A,1.0,16,A,1.0,16, A,1.0,16, A,1.0,16,0.44977644510880377,Medium
10,id109,"Of the following ions, which has the smallest radius?",C,1.0,10,C,1.0,10,C,1.0,10, A,0.0,10,C,1.0,10, D,0.0,10,C,1.0,10, A,0.0,10,C,1.0,10, C,1.0,10,A,0.0,10,C,1.0,10, D,0.0,10, C,1.0,10, C,1.0,10, C,1.0,10, C,1.0,10, C,1.0,10,D,0.0,10, A,0.0,10,C,1.0,10,D,0.0,10, D,0.0,10,C,1.0,10,C,1.0,10, C,1.0,10, C,1.0,10,C,1.0,10, C,1.0,10, C,1.0,10,0.46609159969939895,Medium
5,id104,Which of the following is always true of a spontaneous process?,D,1.0,12,C,0.0,12,D,1.0,12, D,1.0,12,D,1.0,12, C,0.0,12,D,1.0,12, B,0.0,12,D,1.0,12, D,1.0,12,C,0.0,12,D,1.0,12, C,0.0,12, D,1.0,12, D,1.0,12, C,0.0,12, D,1.0,12, D,1.0,12,D,1.0,12, A,0.0,12,D,1.0,12,D,1.0,12, A,0.0,12,D,1.0,12,D,1.0,12, C,0.0,12, D,1.0,12,D,1.0,12, D,1.0,12, D,1.0,12,0.46609159969939895,Medium
99,id91,A buffer is made from equal concentrations of a weak acid and its conjugate base. Doubling the volume of the buffer solution by adding water has what effect on its pH?,A,1.0,32,A,1.0,32,A,1.0,32, A,1.0,32,A,1.0,32, D,0.0,32,A,1.0,32, C,0.0,32,A,1.0,32, A,1.0,32,B,0.0,32,A,1.0,32, D,0.0,32, A,1.0,32, A,1.0,32, C,0.0,32, A,1.0,32, A,1.0,32,D,0.0,32, B,0.0,32,A,1.0,32,A,1.0,32, B,0.0,32,A,1.0,32,A,1.0,32, D,0.0,32, A,1.0,32,A,1.0,32, A,1.0,32, A,1.0,32,0.46609159969939895,Medium
19,id16,"When the following equation is balanced, which of the following is true?
__ MnO4− + __ I− + __ H+ <-> __ Mn2+ + __ IO3− + __ H2O",To,0.0,30,A,0.0,30,B,1.0,30, C,0.0,30,A,0.0,30, A,0.0,30,C,0.0,30, D,0.0,30,A,0.0,30, D,0.0,30,A,0.0,30,C,0.0,30, C,0.0,30, B,1.0,30, B,1.0,30, A,0.0,30, B,1.0,30, C,0.0,30,A,0.0,30, B,1.0,30,B,1.0,30,A,0.0,30, B,1.0,30,C,0.0,30,B,1.0,30, C,0.0,30, B,1.0,30,C,0.0,30, C,0.0,30, C,0.0,30,0.466091599699399,Medium
84,id78,"When the Heisenberg uncertainty principle is applied to a quantum mechanical particle in the lowest energy level of a one-dimensional box, which of the following is true?",D,1.0,28,D,1.0,28,D,1.0,28, A,0.0,28,D,1.0,28, D,1.0,28,D,1.0,28, D,1.0,28,D,1.0,28, D,1.0,28,A,0.0,28,D,1.0,28, C,0.0,28, B,0.0,28, B,0.0,28, D,1.0,28, D,1.0,28, D,1.0,28,D,1.0,28, B,0.0,28,B,0.0,28,D,1.0,28, A,0.0,28,D,1.0,28,D,1.0,28, D,1.0,28, D,1.0,28,D,1.0,28, D,1.0,28, C,0.0,28,0.466091599699399,Medium
57,id53,Which of the following statements about nuclear binding energies is NOT true?,B,1.0,13,B,1.0,13,B,1.0,13, D,0.0,13,B,1.0,13, D,0.0,13,B,1.0,13, A,0.0,13,B,1.0,13, B,1.0,13,A,0.0,13,B,1.0,13, B,1.0,13, B,1.0,13, B,1.0,13, C,0.0,13, B,1.0,13, C,0.0,13,D,0.0,13, B,1.0,13,D,0.0,13,B,1.0,13, C,0.0,13,B,1.0,13,B,1.0,13, C,0.0,13, B,1.0,13,B,1.0,13, B,1.0,13, B,1.0,13,0.4794633014853841,Medium
56,id52,"Of the following compounds, which has the lowest melting point?",D,0.0,11,A,1.0,11,D,0.0,11, A,1.0,11,A,1.0,11, D,0.0,11,D,0.0,11, A,1.0,11,A,1.0,11, B,0.0,11,D,0.0,11,D,0.0,11, D,0.0,11, D,0.0,11, D,0.0,11, C,0.0,11, A,1.0,11, D,0.0,11,D,0.0,11, C,0.0,11,A,1.0,11,A,1.0,11, B,0.0,11,D,0.0,11,A,1.0,11, D,0.0,11, D,0.0,11,A,1.0,11, D,0.0,11, B,0.0,11,0.4794633014853841,Medium
15,id12,A set of hybrid sp^3 orbitals for a carbon atom is given above. Which of the following is NOT true about the orbitals?,D,1.0,24,D,1.0,24,A,0.0,24, D,1.0,24,D,1.0,24, D,1.0,24,D,1.0,24, A,0.0,24,A,0.0,24, A,0.0,24,A,0.0,24,D,1.0,24, D,1.0,24, D,1.0,24, D,1.0,24, B,0.0,24, D,1.0,24, D,1.0,24,D,1.0,24, C,0.0,24,A,0.0,24,D,1.0,24, A,0.0,24,D,1.0,24,D,1.0,24, D,1.0,24, D,1.0,24,D,1.0,24, D,1.0,24, A,0.0,24,0.4794633014853841,Medium
42,id39,"Which of the following must be true about a binary liquid mixture that obeys Raoult’s law?
I. The partial pressure of each component at equilibrium is proportional to its mole fraction in the liquid mixture.
II. The volume of the mixture is equal to the sum of the volumes of each component before mixing.
III. Intermolecular interactions in the mixture are identical to intermolecular interactions in the pure components.",C,0.0,70,D,1.0,70,A,0.0,70, D,1.0,70,A,0.0,70, D,1.0,70,C,0.0,70, B,0.0,70,A,0.0,70, C,0.0,70,D,1.0,70,C,0.0,70, D,1.0,70, C,0.0,70, C,0.0,70, D,1.0,70, A,0.0,70, C,0.0,70,D,1.0,70, C,0.0,70,D,1.0,70,D,1.0,70, B,0.0,70,A,0.0,70,C,0.0,70, D,1.0,70, A,0.0,70,C,0.0,70, C,0.0,70, C,0.0,70,0.4794633014853841,Medium
39,id36,The 13C spectrum of which isomer of C6H14 has lines with five distinct chemical shifts?,B,1.0,16,D,0.0,16,C,0.0,16, C,0.0,16,B,1.0,16, D,0.0,16,C,0.0,16, C,0.0,16,D,0.0,16, D,0.0,16,B,1.0,16,C,0.0,16, B,1.0,16, B,1.0,16, B,1.0,16, C,0.0,16, D,0.0,16, D,0.0,16,B,1.0,16, A,0.0,16,D,0.0,16,B,1.0,16, B,1.0,16,B,1.0,16,C,0.0,16, D,0.0,16, D,0.0,16,D,0.0,16, C,0.0,16, D,0.0,16,0.4794633014853841,Medium
104,id96,"The molecular geometry of thionyl chloride, SOCl2, is best described as",B,0.0,12,C,0.0,12,C,0.0,12, A,0.0,12,C,0.0,12, C,0.0,12,B,0.0,12, B,0.0,12,B,0.0,12, D,1.0,12,D,1.0,12,D,1.0,12, D,1.0,12, B,0.0,12, B,0.0,12, C,0.0,12, B,0.0,12, C,0.0,12,D,1.0,12, B,0.0,12,C,0.0,12,B,0.0,12, D,1.0,12,D,1.0,12,D,1.0,12, D,1.0,12, B,0.0,12,C,0.0,12, B,0.0,12, D,1.0,12,0.47946330148538413,Low
0,id10,The anhydride of Ba(OH)2 is,D,1.0,6,C,0.0,6,D,1.0,6, A,0.0,6,D,1.0,6, B,0.0,6,D,1.0,6, A,0.0,6,D,1.0,6, D,1.0,6,B,0.0,6,D,1.0,6, A,0.0,6, D,1.0,6, D,1.0,6, C,0.0,6, A,0.0,6, D,1.0,6,B,0.0,6, A,0.0,6,D,1.0,6,D,1.0,6, D,1.0,6,D,1.0,6,D,1.0,6, B,0.0,6, D,1.0,6,D,1.0,6, D,1.0,6, D,1.0,6,0.4901325178535608,Low
67,id62,"A radioactive isotope, which is used in diagnostic imaging, has a half-life of 6.0 hours. If a quantity of this isotope has an activity of 150 mCi when it is delivered to a hospital, how much activity will remain 24 hours after delivery? (mCi = microcuries)",To,0.0,47,B,0.0,47,D,1.0,47, B,0.0,47,D,1.0,47, D,1.0,47,C,0.0,47, C,0.0,47,D,1.0,47, B,0.0,47,A,0.0,47,C,0.0,47, B,0.0,47, D,1.0,47, D,1.0,47, B,0.0,47, D,1.0,47, D,1.0,47,B,0.0,47, B,0.0,47,C,0.0,47,D,1.0,47, B,0.0,47,C,0.0,47,C,0.0,47, D,1.0,47, B,0.0,47,C,0.0,47, B,0.0,47, D,1.0,47,0.4901325178535608,Low
63,id59,"Of the following solutions, which will have the highest ionic strength? (Assume complete dissociation.)",A,1.0,15,B,0.0,15,C,0.0,15, B,0.0,15,A,1.0,15, D,0.0,15,A,1.0,15, A,1.0,15,A,1.0,15, B,0.0,15,A,1.0,15,B,0.0,15, B,0.0,15, A,1.0,15, A,1.0,15, C,0.0,15, A,1.0,15, A,1.0,15,B,0.0,15, C,0.0,15,C,0.0,15,C,0.0,15, D,0.0,15,C,0.0,15,B,0.0,15, B,0.0,15, C,0.0,15,C,0.0,15, A,1.0,15, C,0.0,15,0.4901325178535608,Low
91,id84,The fact that the infrared absorption frequency of deuterium chloride (DCl) is shifted from that of hydrogen chloride (HCl) is due to the differences in their,D,1.0,27,D,1.0,27,D,1.0,27, B,0.0,27,D,1.0,27, B,0.0,27,D,1.0,27, A,0.0,27,D,1.0,27, D,1.0,27,A,0.0,27,D,1.0,27, D,1.0,27, D,1.0,27, D,1.0,27, C,0.0,27, B,0.0,27, B,0.0,27,B,0.0,27, B,0.0,27,D,1.0,27,D,1.0,27, B,0.0,27,D,1.0,27,D,1.0,27, A,0.0,27, D,1.0,27,D,1.0,27, D,1.0,27, D,1.0,27,0.4901325178535609,Low
79,id73,Which of the following compounds has a 1H resonance approximately 1.55 kHz away from TMS on a spectrometer with a 12.0 T magnet?,To,0.0,24,C,0.0,24,A,0.0,24, A,0.0,24,B,1.0,24, D,0.0,24,C,0.0,24, A,0.0,24,D,0.0,24, B,1.0,24,D,0.0,24,B,1.0,24, A,0.0,24, B,1.0,24, B,1.0,24, D,0.0,24, A,0.0,24, D,0.0,24,D,0.0,24, B,1.0,24,B,1.0,24,B,1.0,24, A,0.0,24,B,1.0,24,B,1.0,24, C,0.0,24, C,0.0,24,C,0.0,24, D,0.0,24, B,1.0,24,0.4901325178535609,Low
100,id92,Which of the following is classified as a conjugate acid-base pair?,B,1.0,12,B,1.0,12,D,0.0,12, B,1.0,12,B,1.0,12, D,0.0,12,B,1.0,12, A,0.0,12,B,1.0,12, B,1.0,12,A,0.0,12,D,0.0,12, B,1.0,12, B,1.0,12, B,1.0,12, D,0.0,12, B,1.0,12, A,0.0,12,B,1.0,12, A,0.0,12,B,1.0,12,B,1.0,12, A,0.0,12,B,1.0,12,D,0.0,12, D,0.0,12, B,1.0,12,B,1.0,12, B,1.0,12, B,1.0,12,0.4901325178535609,Low
20,id17,The equation ΔH = ΔU + PΔV is applicable,A,0.0,10,B,1.0,10,B,1.0,10, D,0.0,10,B,1.0,10, C,0.0,10,B,1.0,10, C,0.0,10,B,1.0,10, B,1.0,10,B,1.0,10,B,1.0,10, A,0.0,10, B,1.0,10, B,1.0,10, A,0.0,10, D,0.0,10, B,1.0,10,D,0.0,10, A,0.0,10,B,1.0,10,B,1.0,10, B,1.0,10,B,1.0,10,B,1.0,10, D,0.0,10, B,1.0,10,B,1.0,10, A,0.0,10, B,1.0,10,0.4901325178535609,Low
4,id103,"During a delay, spins with an offset frequency Ω = 250 rad s-1 precess through an angle of 60°. How long is the delay?",To,0.0,25,A,1.0,25,B,0.0,25, B,0.0,25,A,1.0,25, D,0.0,25,A,1.0,25, A,1.0,25,A,1.0,25, B,0.0,25,A,1.0,25,B,0.0,25, B,0.0,25, A,1.0,25, A,1.0,25, C,0.0,25, B,0.0,25, B,0.0,25,B,0.0,25, B,0.0,25,B,0.0,25,B,0.0,25, A,1.0,25,A,1.0,25,B,0.0,25, C,0.0,25, A,1.0,25,B,0.0,25, A,1.0,25, B,0.0,25,0.4982728791224399,Low
46,id43,"A student performs five titrations and obtains a mean result of 0.110 M, with a standard deviation of 0.001 M. If the actual concentration of the titrated solution is 0.100 M, which of the following is true about the titration results?",B,1.0,42,A,0.0,42,C,0.0,42, A,0.0,42,B,1.0,42, C,0.0,42,B,1.0,42, D,0.0,42,B,1.0,42, B,1.0,42,C,0.0,42,B,1.0,42, A,0.0,42, B,1.0,42, B,1.0,42, C,0.0,42, B,1.0,42, C,0.0,42,C,0.0,42, B,1.0,42,B,1.0,42,B,1.0,42, D,0.0,42,B,1.0,42,B,1.0,42, A,0.0,42, B,1.0,42,B,1.0,42, B,1.0,42, B,1.0,42,0.4982728791224399,Low
