,instance_id,input.text,references,predicted_text_0,stats.quasi_exact_match_0,predicted_text_1,stats.quasi_exact_match_1,predicted_text_2,stats.quasi_exact_match_2,predicted_text_3,stats.quasi_exact_match_3,predicted_text_4,stats.quasi_exact_match_4,predicted_text_5,stats.quasi_exact_match_5,predicted_text_6,stats.quasi_exact_match_6,predicted_text_7,stats.quasi_exact_match_7,predicted_text_8,stats.quasi_exact_match_8,predicted_text_9,stats.quasi_exact_match_9,predicted_text_10,stats.quasi_exact_match_10,predicted_text_11,stats.quasi_exact_match_11,predicted_text_12,stats.quasi_exact_match_12,predicted_text_13,stats.quasi_exact_match_13,predicted_text_14,stats.quasi_exact_match_14,predicted_text_15,stats.quasi_exact_match_15,predicted_text_16,stats.quasi_exact_match_16,predicted_text_17,stats.quasi_exact_match_17,predicted_text_18,stats.quasi_exact_match_18,predicted_text_19,stats.quasi_exact_match_19,predicted_text_20,stats.quasi_exact_match_20,predicted_text_21,stats.quasi_exact_match_21,predicted_text_22,stats.quasi_exact_match_22,predicted_text_23,stats.quasi_exact_match_23,predicted_text_24,stats.quasi_exact_match_24,predicted_text_25,stats.quasi_exact_match_25,predicted_text_26,stats.quasi_exact_match_26,predicted_text_27,stats.quasi_exact_match_27,predicted_text_28,stats.quasi_exact_match_28,predicted_text_29,stats.quasi_exact_match_29,std,agreement_level
90,id95,"Statute: Whenever it is necessary, in the judgment of the director, the director may require any taxpayer, or person liable for the collection or deduction of tax at source, by notice served upon the taxpayer or other person, to make such returns or render such signed statements as the director deems sufficient to show whether or not the taxpayer or other person is liable under this chapter.",No (correct), Yes,0.0,No,1.0,No,1.0, No,1.0, No,1.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,No,1.0, Yes,0.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,0.30512857662936455,Low
46,id55,Statute: Neither the members nor the officers of the authority nor any person executing bonds shall be liable personally thereon or be subject to any personal liability or accountability by reason of the issuance thereof.,No (correct), No,1.0,No,1.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,No,1.0, Yes,0.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,0.30512857662936455,Low
60,id68,Statute: A minor under fourteen (14) years of age may not be employed in any gainful occupation except as otherwise provided in § 50-5-107.,No (correct), Yes,0.0,No,1.0,No,1.0, No,1.0, No,1.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,No,1.0, Yes,0.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,0.30512857662936455,Low
11,id21,"Statute: Any  owner  or  tenant  of  residential  real property  shall  have  a private right of action for damages against any person who installs or  affixes  a  video  imaging  device  on  property adjoining such residential real property for the purpose of video taping or  taking  moving  digital  images of the recreational activities which occur in the backyard of  the  residential  real  property  without  the written  consent  thereto  of  such  owner  and/or tenant with intent to harass, annoy or alarm another person, or with intent  to  threaten  the person  or  property  of  another person.",Yes (correct), Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,No,0.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,0.30512857662936455,Low
63,id70,"Statute: The committee or administrator shall annually, not later than the fifteenth day of August, file with the board ofsupervisors an estimate of the several amounts necessary for the ensuing calendar year (a) to meet the payments with respect to the liability of participants required to be made by the county pursuant to section of this chapter, and (b) to pay the administrative expenses of the plan.",No (correct), Yes,0.0,No,1.0,No,1.0, No,1.0, No,1.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,No,1.0, Yes,0.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,0.30512857662936455,Low
21,id31,"Statute: A private cause of action lies against a person who intentionally distributes by any means a photograph, film, videotape, recording, or any other reproduction of another, without the other’s consent.",Yes (correct), Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,No,0.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,0.30512857662936455,Low
22,id32,"Statute: If an insurer or an insurer's agent issues an insurance policy without authority and the policyholder sustains a loss or damage covered under the policy, the insurer is liable to the policyholder under the policy in the same manner and to the same extent as if the insurer had been authorized to issue the policy, although the policy was issued in violation of this code.",Yes (correct), Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,No,0.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,No,0.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,0.30512857662936455,Low
94,id99,"Statute: In connection with proceedings in the Supreme Court under this section, the Legislature hereby declares its intent to create a speedy and expeditious method for judicial determination of the vital questions involved, and urges the Supreme Court to accept jurisdiction in any such proceeding.",No (correct), No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, No ,1.0, No,1.0,No,1.0,No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,0.30512857662936455,Low
6,id16,Statute: A person whose religious exercise is burdened in violation of this section may assert that violation as a claim or defense in a judicial proceeding and obtain appropriate relief against agovernment. A party who prevails in any action to enforce this article against a government shall recover attorney fees and costs.,Yes (correct), No,0.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,0.3051285766293646,Low
26,id36,"Statute: In the event that no injunctive relief is sought or required, any person injured by a violation of Unfair Cigarette Sales Law may maintain an action for damages and costs of suit in any court of general jurisdiction.",Yes (correct), Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,No,0.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,0.3051285766293646,Low
88,id93,"Statute: If a security freeze is in place on a consumer's credit report and credit score and if a third party applies to a consumer credit reporting agency to provide the third party with access to the consumer's credit report or credit score,the consumer credit reporting agency and the third party may treat the third party's application as incomplete unless the consumer authorizes the access under (a) of this section.",No (correct), No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,No,1.0, Yes,0.0, No,1.0,No,1.0,No,1.0, No,1.0, Yes,0.0, No,1.0,No,1.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,0.3051285766293646,Low
40,id5,Statute: A buyer who has a claim against an escrow account required by may bring a civil action against the seller or escrow account holder to recover money from the escrow account.,Yes (correct), Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,No,0.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,0.30512857662936466,Low
45,id54,"Statute: Such notice may be served in the manner in which process may be served, or in lieu thereof, may be sent by registered mail to the Port Authority at its principal office. Application for such leave must be made upon an affidavit showing the particular facts which caused the delay and shall be accompanied by a copy of the proposed notice of claim if such notice has not been served, and such application shall be made only upon notice to the Port Authority.",No (correct), No,1.0,No,1.0,Yes,0.0, No,1.0, No,1.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, Yes,0.0,No,1.0,No,1.0, No,1.0, Yes,0.0, No,1.0,No,1.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,0.34574590364176044,Low
17,id27,Statute: Any person who is given a polygraph examination and who suffers damages as a result of such polygraph examination having been administered in a negligent manner shall have a cause of action against the polygraph examiner.,Yes (correct), Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,No,0.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,0.34574590364176044,Low
49,id58,Statute: No governmental entity or public employee who has complied with shall be liable to any person who voluntarily participates in hazardous recreation activities for any damage or injury to property or persons that arises out of a person's participation in the activity.,No (correct), No,1.0,No,1.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,0.34574590364176044,Low
79,id85,"Statute: Except as otherwise provided in subsections (b) and (c) of this section, venue for a judicial proceeding involving a trust is in the county of this state in which the trust's principal place of administration is or will be located and, if the trust is created by will and the estate is not yet closed, in the county in which the decedent's estate is being administered.",No (correct), No,1.0,No,1.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, Yes,0.0, No,1.0,No,1.0,Yes,0.0, No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,0.3457459036417605,Low
0,id10,Statute: A Maryland railroad company that neglects or refuses to comply with the requirements of this section is liable for any resulting injuries to individuals or damages to property.,Yes (correct), Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,No,0.0,Yes,1.0, Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,0.3457459036417605,Low
76,id82,Statute: The superior court has jurisdiction of proceedings under this code concerning the administration of the decedent's estate.,No (correct), Yes,0.0,No,1.0,No,1.0, No,1.0, No,1.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,Yes,0.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,0.3790490217894516,Low
41,id50,"Statute: Where an insurer has been soadjudicated to be insolvent, any person who has a cause of action against an insured of such insurer under a liability insurance policy issued by such insurer shall have the right to file a claim in the liquidation proceeding, regardless of the fact that such claim may be contingent, and such claim may be allowed.",Yes (correct), Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0,No,0.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,No,0.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,0.3790490217894516,Low
20,id30,"Statute: If a person makes a false return to any such writ he shall be liable to the action of the party aggrieved, and also to any action at common law for false imprisonment or unlawful restraint.",Yes (correct), Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,No,0.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,No,0.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,0.3790490217894517,Low
13,id23,Statute: Any obligor who is aggrieved as a result of a violation of this section may bring a civil contempt proceeding against the employer by filing an appropriate motion in the cause of action from which the order for health benefit plan coverage was issued. The director is also authorized to bring an action in circuit court to determine whether there has been a wrongful discharge or discipline under this section.,Yes (correct), Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, No,0.0, Yes,1.0,No,0.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, No,0.0,Yes,1.0,0.3790490217894517,Low
24,id34,"Statute: If the industrial commissioner fails to maintain an action pursuant to subdivision one hereof within fifteen days ofbeing notified by certified mail of such an alleged violation, any industrial homeworker or any other person, partnership, corporation or association making such mailing who is aggrieved by such alleged violation may commence such an action and seek an injunction pursuant to the provisions of statute or rule relating generally to injunctions as provisional remedies.",Yes (correct), No,0.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, No,0.0, Yes,1.0,No,0.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,0.4068381021724863,Low
14,id24,Statute: Any person who executes a will disposing of all or part of an estate located in Arkansas may institute an action in the circuit court of the appropriate county of this state for a declaratory judgment establishing the validity of the will.,Yes (correct), No,0.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,No,0.0, Yes,1.0, Yes,1.0, Yes,1.0,No,0.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,0.4068381021724863,Low
65,id72,"Statute: Any advertising structure erected or maintained adjacent to the right-of-way of the interstate or primary highway system after the effective date of this act as determined by through,and amendments thereto, in violation of the provisions of this section or rules and regulations adopted by the secretary, or maintained without a permit for construction and a current license shall be considered illegal and shall be subject to removal.",No (correct), No,1.0,No,1.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, Yes ,0.0, No,1.0,No,1.0,No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,Yes,0.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,0.4068381021724863,Low
29,id39,Statute: Nothing in this section prevents a consumer that has accepted a cure offer from bringing a civil action against a creditor or debt collector for failing to timely effect the cure offer.,Yes (correct), Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, No,0.0,Yes,1.0,Yes,1.0, Yes,1.0,No,0.0, Yes,1.0, Yes,1.0, Yes,1.0,No,0.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,No,0.0, No,0.0, Yes,1.0, Yes,1.0,No,0.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,0.4068381021724863,Low
2,id12,Statute: A person acting as an investment adviser or investment adviser representative that provides investment advice for compensation in violation of the previous subsection  is liable to the client.,Yes (correct), Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,No,0.0,No,0.0, Yes,1.0, Yes,1.0,Yes,1.0,No,0.0, No,0.0, Yes,1.0, Yes,1.0,No,0.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,0.4068381021724863,Low
39,id49,"Statute: Whenever a dog has bitten a human being on at least two separate occasions for which none of the exceptions specified in sectionapply, any person may bring an action against the owner of the dog in the district court of the judicial circuit in which the owner resides, to determine whether conditions of the treatment or confinement of the dog or other circumstances existing at the time of the bites have been changed so as to remove the danger to other persons presented by such animal.",Yes (correct), Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,No,0.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, No,0.0,Yes,1.0,0.4068381021724863,Low
43,id52,"Statute: Any of the defendants in any such attachment, or any party to any forthcoming bond given as aforesaid, or the officer who may be liable to the plaintiff by reason of such bond being adjudged bad, or any person authorized by 8.01-573 to file a petition, may make defense to such attachment, but the attachment shall not thereby be discharged, or the property levied on released.",No (correct), No,1.0,Yes,0.0,No,1.0, Yes,0.0, No,1.0, Yes,0.0,No,1.0,Yes,0.0, No,1.0,No,1.0, Yes,0.0, No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, Yes,0.0, No,1.0,No,1.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,0.4068381021724863,Low
67,id74,"Statute: When initiated in the family court, the family court has jurisdiction to determine, in accordance with subdivision one of section of the domestic relations law and with the same powers possessed by the supreme court in addition to its own powers, habeas corpus proceedings and proceedings brought by petition andorder to show cause, for the determination of the custody or visitation of minors, including applications by a grandparent or grandparents for visitation or custody rights pursuant to section or of the domestic relations law.",No (correct), No,1.0,Yes,0.0,No,1.0, No,1.0, No,1.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, No ,1.0, No,1.0,No,1.0,Yes,0.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0, Yes,0.0, No,1.0,Yes,0.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,0.43018306715207627,Low
91,id96,"Statute: In the construction of a pleading, for the purpose of determining its effect, its allegations must be liberally construed, with a view to substantial justice between the parties.",No (correct), Yes,0.0,No,1.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0, No,1.0, Yes,0.0,Yes,0.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,0.43018306715207627,Low
12,id22,Statute: Any creditor refusing or neglecting to do so for ten (10) days after payment shall be liable to any person injured to the amount of injury and for cost of suit.,Yes (correct), No,0.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, No,0.0, Yes,1.0,No,0.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,No,0.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,0.43018306715207627,Low
74,id80,"Statute: In addition to criminal penalties, any person violating this section may be fined up to one thousand dollars ($1000) by the board for each violation. The board may sue, if necessary, to collect the fine.",No (correct), No,1.0,Yes,0.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,Yes,0.0, No,1.0, Yes,0.0, No,1.0,Yes,0.0, No,1.0,No,1.0,No,1.0,No,1.0, Yes,0.0, No,1.0,No,1.0,0.4301830671520763,Low
89,id94,"Statute: In any action brought by the Attorney General under this section, the Attorney General is entitled to recover the costs of the action for the use of the State.",No (correct), No,1.0,No,1.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,Yes,0.0, Yes,0.0, No,1.0,No,1.0,Yes,0.0, No,1.0, Yes,0.0, Yes,0.0,Yes,0.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,0.4497764451088037,Low
78,id84,"Statute: The court where the ward resides has concurrent jurisdiction with the court which appointed the guardian, or in which acceptance of a testamentary appointment was filed, over resignation, removal, accounting, and other proceedings relating to the guardianship.",No (correct), Yes,0.0,Yes,0.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,Yes,0.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,Yes,0.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,0.44977644510880377,Low
83,id89,"Statute: An action for an injury proximately caused by the alleged negligence, wrongful act, or omission of a state employee occurring within the scope of the employee's employment must be brought against the state.",No (correct), No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, Yes,0.0,Yes,0.0,Yes,0.0, No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,Yes,0.0, No,1.0, Yes,0.0,No,1.0,Yes,0.0, No,1.0, No,1.0, Yes,0.0,Yes,0.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,Yes,0.0,0.46609159969939895,Low
77,id83,Statute: All actions brought under this chapter relating to the use of the highways of this state by nonresident motorists shall be brought in the county in which the accident or injury occurred or the cause of action originated.,No (correct), Yes,0.0,Yes,0.0,No,1.0, No,1.0, No,1.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0,No,1.0, No,1.0, No,1.0, Yes,0.0,No,1.0,Yes,0.0, No,1.0, Yes,0.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,0.46609159969939895,Low
75,id81,Statute: The attorney general or an attorney representing the state may bring an action for an injunction to prohibit a person from violating this chapter or a rule adopted under this chapter.,No (correct), No,1.0,No,1.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,Yes,0.0, No,1.0, No,1.0,No,1.0,Yes,0.0, No,1.0, Yes,0.0, Yes,0.0,Yes,0.0, No,1.0,No,1.0,No,1.0,No,1.0, Yes,0.0, No,1.0,Yes,0.0,0.466091599699399,Low
36,id46,"Statute: The sister state personal representative may bring an action against a holder of the decedent's property, and may be awarded attorney's fees, as provided in subdivision (b) of Section 13105.",Yes (correct), Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, No,0.0, No,0.0, No,0.0,No,0.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, No,0.0,Yes,1.0,0.466091599699399,Low
85,id90,Statute: Any person bringing a wrongful death or survival action in a court other than the probate court must notify the probate court of this action within ten days after the filing of the action. The provisions of this subsection apply to wrongful death or survival actions filed after the effective date of this section.,No (correct), No,1.0,No,1.0,No,1.0, Yes,0.0, No,1.0, Yes,0.0,Yes,0.0,Yes,0.0, No,1.0,No,1.0, Yes,0.0, No,1.0, No,1.0,No,1.0,Yes,0.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,No,1.0, No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,0.479463301485384,Low
80,id86,Statute: The Secretary or a local health officer may bring an action to enjoin any person from committing any nuisance subject to this subtitle.,No (correct), Yes,0.0,No,1.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,Yes,0.0, No,1.0, No,1.0,No,1.0,Yes,0.0, No,1.0, Yes,0.0, Yes,0.0,Yes,0.0, No,1.0,No,1.0,No,1.0,No,1.0, Yes,0.0, No,1.0,Yes,0.0,0.4794633014853841,Low
10,id20,"Statute: An individual who suffers an ascertainable loss by a violation of may bring an action, but only against a person who has directly violated.",Yes (correct), Yes,1.0,Yes,1.0,No,0.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,No,0.0, Yes,1.0, Yes,1.0, Yes,1.0,No,0.0,No,0.0, No,0.0, Yes,1.0,Yes,1.0,No,0.0, No,0.0, Yes,1.0, Yes,1.0,No,0.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, No,0.0,Yes,1.0,0.47946330148538413,Low
72,id79,"Statute: The Attorney General shall enforce this provision of the Act by an action for mandamus, injunction, or other appropriate relief.",No (correct), No,1.0,No,1.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,No,1.0,Yes,0.0, No,1.0, Yes,0.0, Yes,0.0,Yes,0.0, No,1.0,No,1.0,No,1.0,No,1.0, Yes,0.0, No,1.0,Yes,0.0,0.4901325178535609,Low
