,instance_id,input.text,references,predicted_text_0,stats.exact_match_0,predicted_text_1,stats.exact_match_1,predicted_text_2,stats.exact_match_2,predicted_text_3,stats.exact_match_3,predicted_text_4,stats.exact_match_4,predicted_text_5,stats.exact_match_5,predicted_text_6,stats.exact_match_6,predicted_text_7,stats.exact_match_7,predicted_text_8,stats.exact_match_8,predicted_text_9,stats.exact_match_9,predicted_text_10,stats.exact_match_10,predicted_text_11,stats.exact_match_11,predicted_text_12,stats.exact_match_12,predicted_text_13,stats.exact_match_13,predicted_text_14,stats.exact_match_14,predicted_text_15,stats.exact_match_15,predicted_text_16,stats.exact_match_16,predicted_text_17,stats.exact_match_17,predicted_text_18,stats.exact_match_18,predicted_text_19,stats.exact_match_19,predicted_text_20,stats.exact_match_20,predicted_text_21,stats.exact_match_21,predicted_text_22,stats.exact_match_22,predicted_text_23,stats.exact_match_23,predicted_text_24,stats.exact_match_24,predicted_text_25,stats.exact_match_25,predicted_text_26,stats.exact_match_26,predicted_text_27,stats.exact_match_27,predicted_text_28,stats.exact_match_28,predicted_text_29,stats.exact_match_29,std,agreement_level
95,id88,"The rotational correlation time of a spherical object of radius r immersed in a liquid with viscosity η is given by the Stokes equation: τc = 4πηr3/3kBT. A small molecule with relative molecular mass Mr = 100 in water at 298 K has τc = 50 ps. Assuming that Mr is proportional to the molecular volume, estimate τc for a small protein with Mr = 8400.",420 nsSALILSPLITCHECK42 nsSALILSPLITCHECK4.2 ns (correct)SALILSPLITCHECK420 ps,To,0.0,C,1.0,C,1.0, A,0.0,A,0.0, D,0.0,C,1.0, D,0.0,A,0.0, A,0.0,B,0.0,B,0.0, B,0.0, B,0.0, B,0.0, C,1.0, A,0.0, B,0.0,A,0.0, B,0.0,A,0.0,D,0.0, C,1.0,A,0.0,B,0.0, D,0.0, A,0.0,B,0.0, B,0.0, B,0.0,0.3790490217894516,Low
71,id66,Elements with partially filled 4f or 5f orbitals include all of the following EXCEPT,Cu (correct)SALILSPLITCHECKGdSALILSPLITCHECKEuSALILSPLITCHECKAm,A,1.0,A,1.0,A,1.0, A,1.0,A,1.0, B,0.0,A,1.0, A,1.0,A,1.0, A,1.0,B,0.0,A,1.0, A,1.0, A,1.0, A,1.0, C,0.0, A,1.0, A,1.0,D,0.0, A,1.0,A,1.0,A,1.0, A,1.0,A,1.0,A,1.0, D,0.0, A,1.0,A,1.0, A,1.0, A,1.0,0.3790490217894516,Low
44,id41,"For EDTA titrations, the analyte solution and the titrant solution are both buffered at the same pH for which of the following reasons?
I. The conditional formation constant is affected by pH.
II. The fraction of EDTA in the fully deprotonated Y4− form varies with pH.
III. When EDTA reacts to form a metal complex, H+ is a product in most cases.","I onlySALILSPLITCHECKI and II onlySALILSPLITCHECKI and III onlySALILSPLITCHECKI, II, and III (correct)",D,1.0,D,1.0,D,1.0, D,1.0,D,1.0, D,1.0,D,1.0, I,0.0,D,1.0, D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, A,0.0, D,1.0, D,1.0,D,1.0, C,0.0,D,1.0,D,1.0, D,1.0,B,0.0,B,0.0, D,1.0, D,1.0,D,1.0, D,1.0, D,1.0,0.3790490217894517,Low
47,id44,A Cu(II) metal ion (giso = 2.12) produces four lines with a separation of 500 MHz between each line. Express the hyperfine splitting in field units of mT and the hyperfine coupling in units of wavenumbers.,500 MHz = 0.185 mT = 0.29842 cm-1SALILSPLITCHECK500 MHz = 16.850 mT = 0.01667 cm-1SALILSPLITCHECK500 MHz = 32.953 mT = 0.76298 cm-1 (correct)SALILSPLITCHECK500 MHz = 45.672 mT = 2.86329 cm-1,To,0.0,A,0.0,A,0.0, A,0.0,B,0.0, D,0.0,A,0.0, B,0.0,C,1.0, A,0.0,A,0.0,A,0.0, A,0.0, C,1.0, C,1.0, B,0.0, A,0.0, B,0.0,B,0.0, B,0.0,B,0.0,A,0.0, A,0.0,B,0.0,A,0.0, C,1.0, A,0.0,A,0.0, C,1.0, D,0.0,0.3790490217894517,Low
107,id99,"Calculate the relative occupancies of the α and β spin energy levels for a radical species with g = 2.05, at L- and W-band frequencies (take TS = 300 K).",Nα/Nβ = 0.9800 at L-band; Nα/Nβ = 0.9509 at W-bandSALILSPLITCHECKNα/Nβ = 0.9950 at L-band; Nα/Nβ = 0.9609 at W-bandSALILSPLITCHECKNα/Nβ = 0.9910 at L-band; Nα/Nβ = 0.9709 at W-bandSALILSPLITCHECKNα/Nβ = 0.9850 at L-band; Nα/Nβ = 0.9809 at W-band (correct),To,0.0,C,0.0,C,0.0, C,0.0,B,0.0, B,0.0,C,0.0, B,0.0,A,0.0, D,1.0,A,0.0,C,0.0, C,0.0, C,0.0, C,0.0, A,0.0, A,0.0, D,1.0,D,1.0, B,0.0,C,0.0,D,1.0, C,0.0,C,0.0,C,0.0, C,0.0, C,0.0,A,0.0, B,0.0, D,1.0,0.3790490217894517,Low
36,id33,Which of the following is an n-type semiconductor?,SiliconSALILSPLITCHECKDiamondSALILSPLITCHECKSilicon carbideSALILSPLITCHECKArsenic-doped silicon (correct),D,1.0,D,1.0,D,1.0, D,1.0,D,1.0, D,1.0,D,1.0, C,0.0,D,1.0, D,1.0,A,0.0,D,1.0, D,1.0, D,1.0, D,1.0, A,0.0, D,1.0, D,1.0,D,1.0, A,0.0,D,1.0,D,1.0, A,0.0,D,1.0,D,1.0, D,1.0, D,1.0,D,1.0, D,1.0, D,1.0,0.3790490217894517,Low
97,id9,Calculate the polarization of a proton in a magnetic field of 335 mT and 10.5 T at 298 K.,6.345 x 10^-4 at 0.335 T; 9.871 x 10^-5 at 10.5 TSALILSPLITCHECK0.793 x 10^-4 at 0.335 T; 6.931 x 10^-7 at 10.5 TSALILSPLITCHECK1.148 x 10^-6 at 0.335 T; 3.598 x 10^-5 at 10.5 TSALILSPLITCHECK4.126 x 10^-3 at 0.335 T; 2.142 x 10^-6 at 10.5 T (correct),To,0.0,A,0.0,B,0.0, A,0.0,A,0.0, D,1.0,C,0.0, A,0.0,B,0.0, B,0.0,A,0.0,B,0.0, C,0.0, C,0.0, C,0.0, D,1.0, A,0.0, D,1.0,D,1.0, C,0.0,B,0.0,B,0.0, D,1.0,B,0.0,B,0.0, C,0.0, A,0.0,A,0.0, B,0.0, B,0.0,0.3790490217894517,Low
23,id20,Which of the following is required for both paramagnetism and ferromagnetism?,Strong oxidizing conditionsSALILSPLITCHECKLow-spin electron configurationSALILSPLITCHECKMetallic physical propertiesSALILSPLITCHECKUnpaired electrons (correct),D,1.0,D,1.0,D,1.0, D,1.0,D,1.0, B,0.0,D,1.0, B,0.0,D,1.0, D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, A,0.0, D,1.0, D,1.0,D,1.0, A,0.0,D,1.0,D,1.0, A,0.0,D,1.0,D,1.0, D,1.0, D,1.0,D,1.0, D,1.0, D,1.0,0.3790490217894517,Low
1,id100,Which of the following is a primary standard for use in standardizing bases?,Ammonium hydroxideSALILSPLITCHECKSulfuric acidSALILSPLITCHECKAcetic acidSALILSPLITCHECKPotassium hydrogen phthalate (correct),D,1.0,B,0.0,D,1.0, D,1.0,D,1.0, D,1.0,D,1.0, C,0.0,D,1.0, D,1.0,D,1.0,D,1.0, A,0.0, D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, B,0.0,D,1.0,D,1.0, A,0.0,D,1.0,D,1.0, D,1.0, D,1.0,D,1.0, D,1.0, D,1.0,0.3790490217894517,Low
105,id97,"Which of the following procedures tend(s) to minimize the influence of random errors on measured results?
I. Signal averaging
II. Use of internal standards
III. Averaging the results from multiple samples",I onlySALILSPLITCHECKII onlySALILSPLITCHECKIII onlySALILSPLITCHECKI and III only (correct),D,1.0,D,1.0,D,1.0, D,1.0,D,1.0, D,1.0,D,1.0, A,0.0,D,1.0, D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, C,0.0, A,0.0, D,1.0,D,1.0, C,0.0,D,1.0,D,1.0, A,0.0,D,1.0,D,1.0, D,1.0, D,1.0,D,1.0, D,1.0, D,1.0,0.3790490217894517,Low
32,id29,"The normal modes of a carbon dioxide molecule that are infrared-active include which of the following?
I. Bending
II. Symmetric stretching
III. Asymmetric stretching",I onlySALILSPLITCHECKII onlySALILSPLITCHECKIII onlySALILSPLITCHECKI and III only (correct),D,1.0,D,1.0,D,1.0, D,1.0,D,1.0, B,0.0,D,1.0, C,0.0,D,1.0, D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, B,0.0, D,1.0, D,1.0,D,1.0, A,0.0,D,1.0,D,1.0, B,0.0,D,1.0,D,1.0, D,1.0, D,1.0,D,1.0, D,1.0, D,1.0,0.3790490217894517,Low
27,id24,"Suppose that the 13C nuclei in a molecule in a 600 MHz spectrometer can be 100% polarized (p = 1). If T1 = 5.0 s, how long does it take for p to reach a value equal to twice the thermal equilibrium polarization at 298 K?",[The polarization relaxes exponentially: p(t) = [p(0) - peq]exp(-t/T1) + peq.]SALILSPLITCHECK72.0 s (correct)SALILSPLITCHECK56.6 sSALILSPLITCHECK12.7 s,To,0.0,C,0.0,C,0.0, C,0.0,B,1.0, A,0.0,C,0.0, D,0.0,D,0.0, C,0.0,C,0.0,C,0.0, B,1.0, D,0.0, D,0.0, D,0.0, D,0.0, B,1.0,C,0.0, B,1.0,C,0.0,D,0.0, D,0.0,B,1.0,C,0.0, D,0.0, B,1.0,C,0.0, C,0.0, D,0.0,0.4068381021724863,Low
88,id81,Exact solutions of the Schrödinger equation CANNOT be obtained for a,simple harmonic oscillatorSALILSPLITCHECKparticle in a one-dimensional boxSALILSPLITCHECKrigid rotorSALILSPLITCHECKhelium atom (correct),D,1.0,D,1.0,D,1.0, D,1.0,D,1.0, B,0.0,D,1.0, B,0.0,D,1.0, D,1.0,A,0.0,D,1.0, D,1.0, D,1.0, D,1.0, C,0.0, D,1.0, D,1.0,D,1.0, A,0.0,D,1.0,D,1.0, A,0.0,D,1.0,D,1.0, D,1.0, D,1.0,D,1.0, D,1.0, D,1.0,0.4068381021724863,Low
60,id56,The equilibrium populations of the 1H energy levels of a molecule are nα = nαeq and nβ = nβeq. What are the populations after a 5.0 μs pulse when B1 = 4.697 mT?,nα = nβeq and nβ = nαeq (correct)SALILSPLITCHECKnα = nαeq and nβ = nβeqSALILSPLITCHECKnα = ½(nαeq + nβeq) and nβ = ½(nαeq + nβeq)SALILSPLITCHECKnα = nαeq + nβeq and nβ = nαeq + nβeq,C,0.0,C,0.0,C,0.0, C,0.0,C,0.0, C,0.0,C,0.0, C,0.0,C,0.0, C,0.0,B,0.0,A,1.0, C,0.0, A,1.0, A,1.0, C,0.0, C,0.0, C,0.0,C,0.0, B,0.0,C,0.0,C,0.0, A,1.0,B,0.0,A,1.0, C,0.0, C,0.0,A,1.0, C,0.0, C,0.0,0.4068381021724863,Low
59,id55,The strongest base in liquid ammonia is,NH3SALILSPLITCHECKNH2− (correct)SALILSPLITCHECKNH4+SALILSPLITCHECKN2H4,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, B,1.0,B,1.0, D,0.0,B,1.0, B,1.0,A,0.0,B,1.0, D,0.0, B,1.0, B,1.0, C,0.0, C,0.0, B,1.0,B,1.0, B,1.0,B,1.0,B,1.0, D,0.0,B,1.0,B,1.0, B,1.0, B,1.0,B,1.0, B,1.0, B,1.0,0.4068381021724863,Low
37,id34,Which of the following statements most accurately explains why the 1H spectrum of 12CHCl3 is a singlet?,Both 35Cl and 37Cl have I = 0.SALILSPLITCHECKThe hydrogen atom undergoes rapid intermolecular exchange.SALILSPLITCHECKThe molecule is not rigid.SALILSPLITCHECKBoth 35Cl and 37Cl have electric quadrupole moments. (correct),A,0.0,B,0.0,B,0.0, A,0.0,A,0.0, B,0.0,A,0.0, D,1.0,A,0.0, A,0.0,B,0.0,D,1.0, C,0.0, B,0.0, B,0.0, D,1.0, A,0.0, D,1.0,D,1.0, A,0.0,A,0.0,B,0.0, A,0.0,B,0.0,D,1.0, C,0.0, A,0.0,B,0.0, B,0.0, A,0.0,0.4068381021724863,Low
8,id107,"In the vibrational-rotational spectrum of a diatomic molecule, the R-branch of the spectrum is the result of which of the following transitions?",ΔJ = 0; Δu = 0SALILSPLITCHECKΔJ = 1; Δu = 0SALILSPLITCHECKΔJ = 2; Δu = 0SALILSPLITCHECKΔJ = 1; Δu = 1 (correct),D,1.0,B,0.0,B,0.0, B,0.0,D,1.0, B,0.0,B,0.0, D,1.0,D,1.0, B,0.0,A,0.0,B,0.0, A,0.0, B,0.0, B,0.0, B,0.0, A,0.0, B,0.0,D,1.0, B,0.0,B,0.0,B,0.0, B,0.0,B,0.0,B,0.0, D,1.0, B,0.0,B,0.0, B,0.0, B,0.0,0.4068381021724863,Low
61,id57,Calculate the Q-factor for an X-band EPR cavity with a resonator bandwidth of 1.58 MHz.,Q = 1012SALILSPLITCHECKQ = 2012SALILSPLITCHECKQ = 3012SALILSPLITCHECKQ = 6012 (correct),To,0.0,A,0.0,A,0.0, B,0.0,B,0.0, D,1.0,B,0.0, D,1.0,A,0.0, C,0.0,B,0.0,B,0.0, A,0.0, D,1.0, D,1.0, D,1.0, C,0.0, A,0.0,B,0.0, B,0.0,A,0.0,A,0.0, D,1.0,A,0.0,B,0.0, D,1.0, A,0.0,A,0.0, A,0.0, B,0.0,0.43018306715207627,Low
74,id69,Which one of the following statements is true:,Large and positive g shifts are observed when the LUMO – HOMO gap is small and λ is positive.SALILSPLITCHECKLarge deviations in g occurs when the energy difference between the SOMO and lowest lying excited state is large.SALILSPLITCHECKA large deviation of g from ge is expected when λ is large and the energy difference between the SOMO and the lowest lying excited state is small. (correct)SALILSPLITCHECKA small deviation of g from ge is expected when λ is small and positive.,C,1.0,C,1.0,C,1.0, C,1.0,C,1.0, C,1.0,C,1.0, B,0.0,C,1.0, D,0.0,A,0.0,C,1.0, C,1.0, C,1.0, C,1.0, A,0.0, C,1.0, C,1.0,D,0.0, B,0.0,C,1.0,C,1.0, C,1.0,C,1.0,C,1.0, C,1.0, C,1.0,C,1.0, C,1.0, D,0.0,0.43018306715207627,Low
12,id110,What is the NMR frequency of 31P in a 20.0 T magnetic field?,54.91 MHzSALILSPLITCHECK239.2 MHzSALILSPLITCHECK345.0 MHz (correct)SALILSPLITCHECK2167 MHz,To,0.0,C,1.0,C,1.0, B,0.0,D,0.0, C,1.0,C,1.0, C,1.0,B,0.0, A,0.0,A,0.0,D,0.0, B,0.0, D,0.0, D,0.0, C,1.0, B,0.0, C,1.0,B,0.0, B,0.0,D,0.0,D,0.0, D,0.0,B,0.0,B,0.0, C,1.0, B,0.0,B,0.0, D,0.0, B,0.0,0.44977644510880344,Low
11,id11,A 1 M solution of TEMPO in chloroform at room temperature shows broader EPR spectrum than that of a 1 mM solution. Which sentence describes this phenomenon most accurately?,"in the more concentrated solution, the lines are broadened due to the dipole-dipole interaction between the TEMPO moleculesSALILSPLITCHECKin the more concentrated solution, the lines are broadened by the slow tumbling of TEMPO moleculesSALILSPLITCHECKin the more concentrated solution, the lines are broadened due to the exchange interaction between the TEMPO molecules (correct)SALILSPLITCHECKin the more concentrated solution, the lines are broadened by the hyperfine interaction between the TEMPO molecules",C,1.0,A,0.0,A,0.0, A,0.0,A,0.0, C,1.0,A,0.0, A,0.0,A,0.0, B,0.0,A,0.0,C,1.0, A,0.0, A,0.0, A,0.0, C,1.0, B,0.0, C,1.0,D,0.0, B,0.0,B,0.0,B,0.0, C,1.0,A,0.0,C,1.0, C,1.0, A,0.0,A,0.0, A,0.0, B,0.0,0.44977644510880355,Low
81,id75,"The magnetic moment (μI) of an unknown nuclide is 2.884 x 10^-27 J T-1. Given the nuclear spin is known to be 1, identify the unknown nuclide.",14NSALILSPLITCHECK2H (correct)SALILSPLITCHECK19FSALILSPLITCHECK6Li,B,1.0,B,1.0,A,0.0, C,0.0,B,1.0, D,0.0,D,0.0, B,1.0,C,0.0, C,0.0,D,0.0,D,0.0, C,0.0, D,0.0, D,0.0, C,0.0, D,0.0, D,0.0,B,1.0, B,1.0,C,0.0,D,0.0, B,1.0,C,0.0,C,0.0, D,0.0, C,0.0,B,1.0, C,0.0, D,0.0,0.44977644510880355,Low
50,id47,"The X-band (9.5 GHz) EPR spectrum of a matrix isolated Na atom reveals four hyperfine lines with resonant field positions of 3074 G, 3174 G, 3274 G and 3374 G. Calculate the g value of the atom.",g = 2.002 (correct)SALILSPLITCHECKg = 1.950SALILSPLITCHECKg = 2.250SALILSPLITCHECKg = 2.005,To,0.0,B,0.0,D,0.0, C,0.0,A,1.0, D,0.0,B,0.0, D,0.0,A,1.0, B,0.0,A,1.0,D,0.0, A,1.0, D,0.0, D,0.0, C,0.0, D,0.0, B,0.0,B,0.0, B,0.0,B,0.0,A,1.0, A,1.0,B,0.0,B,0.0, D,0.0, D,0.0,A,1.0, A,1.0, B,0.0,0.4497764451088036,Low
26,id23,The 1H Larmor frequency of benzene exceeds that of trifluoroacetic acid by 1.656 kHz on a 400 MHz spectrometer. The 1H chemical shift of benzene is 7.16 ppm. What is the chemical shift of trifluoroacetic acid?,3.02 ppmSALILSPLITCHECK5.03 ppmSALILSPLITCHECK10.56 ppmSALILSPLITCHECK11.30 ppm (correct),To,0.0,C,0.0,D,1.0, B,0.0,B,0.0, D,1.0,B,0.0, C,0.0,A,0.0, B,0.0,B,0.0,B,0.0, B,0.0, D,1.0, D,1.0, B,0.0, B,0.0, A,0.0,C,0.0, B,0.0,B,0.0,D,1.0, B,0.0,B,0.0,B,0.0, D,1.0, B,0.0,A,0.0, D,1.0, D,1.0,0.44977644510880366,Low
93,id86,A substance that is NOT generally considered to be a toxic pollutant in water is,carbonic acid (correct)SALILSPLITCHECKa halogenated hydrocarbonSALILSPLITCHECKleadSALILSPLITCHECKmercury,A,1.0,A,1.0,A,1.0, A,1.0,A,1.0, B,0.0,A,1.0, C,0.0,A,1.0, A,1.0,D,0.0,A,1.0, B,0.0, A,1.0, A,1.0, A,1.0, A,1.0, C,0.0,C,0.0, B,0.0,A,1.0,A,1.0, C,0.0,A,1.0,A,1.0, A,1.0, A,1.0,A,1.0, A,1.0, A,1.0,0.44977644510880377,Low
10,id109,"Of the following ions, which has the smallest radius?",K+SALILSPLITCHECKCa2+SALILSPLITCHECKSc3+ (correct)SALILSPLITCHECKRb+,C,1.0,C,1.0,C,1.0, A,0.0,C,1.0, D,0.0,C,1.0, A,0.0,C,1.0, C,1.0,A,0.0,C,1.0, D,0.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,D,0.0, A,0.0,C,1.0,D,0.0, D,0.0,C,1.0,C,1.0, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0,0.46609159969939895,Low
5,id104,Which of the following is always true of a spontaneous process?,The process is exothermic.SALILSPLITCHECKThe process does not involve any work.SALILSPLITCHECKThe entropy of the system increases.SALILSPLITCHECKThe total entropy of the system plus surroundings increases. (correct),D,1.0,C,0.0,D,1.0, D,1.0,D,1.0, C,0.0,D,1.0, B,0.0,D,1.0, D,1.0,C,0.0,D,1.0, C,0.0, D,1.0, D,1.0, C,0.0, D,1.0, D,1.0,D,1.0, A,0.0,D,1.0,D,1.0, A,0.0,D,1.0,D,1.0, C,0.0, D,1.0,D,1.0, D,1.0, D,1.0,0.46609159969939895,Low
99,id91,A buffer is made from equal concentrations of a weak acid and its conjugate base. Doubling the volume of the buffer solution by adding water has what effect on its pH?,It has little effect. (correct)SALILSPLITCHECKIt significantly increases the pH.SALILSPLITCHECKIt significantly decreases the pH.SALILSPLITCHECKIt changes the pH asymptotically to the pKa of the acid.,A,1.0,A,1.0,A,1.0, A,1.0,A,1.0, D,0.0,A,1.0, C,0.0,A,1.0, A,1.0,B,0.0,A,1.0, D,0.0, A,1.0, A,1.0, C,0.0, A,1.0, A,1.0,D,0.0, B,0.0,A,1.0,A,1.0, B,0.0,A,1.0,A,1.0, D,0.0, A,1.0,A,1.0, A,1.0, A,1.0,0.46609159969939895,Low
19,id16,"When the following equation is balanced, which of the following is true?
__ MnO4− + __ I− + __ H+ <-> __ Mn2+ + __ IO3− + __ H2O",The I− : IO3− ratio is 3:1.SALILSPLITCHECKThe MnO4- : I- ratio is 6:5. (correct)SALILSPLITCHECKThe MnO4- : Mn2+ ratio is 3:1.SALILSPLITCHECKThe H+ : I− ratio is 2:1.,To,0.0,A,0.0,B,1.0, C,0.0,A,0.0, A,0.0,C,0.0, D,0.0,A,0.0, D,0.0,A,0.0,C,0.0, C,0.0, B,1.0, B,1.0, A,0.0, B,1.0, C,0.0,A,0.0, B,1.0,B,1.0,A,0.0, B,1.0,C,0.0,B,1.0, C,0.0, B,1.0,C,0.0, C,0.0, C,0.0,0.466091599699399,Low
84,id78,"When the Heisenberg uncertainty principle is applied to a quantum mechanical particle in the lowest energy level of a one-dimensional box, which of the following is true?","Momentum is known exactly, but no information about position can be known.SALILSPLITCHECKPosition is known exactly, but no information about momentum can be known.SALILSPLITCHECKNo information about either position or momentum can be known.SALILSPLITCHECKNeither position nor momentum can be known exactly. (correct)",D,1.0,D,1.0,D,1.0, A,0.0,D,1.0, D,1.0,D,1.0, D,1.0,D,1.0, D,1.0,A,0.0,D,1.0, C,0.0, B,0.0, B,0.0, D,1.0, D,1.0, D,1.0,D,1.0, B,0.0,B,0.0,D,1.0, A,0.0,D,1.0,D,1.0, D,1.0, D,1.0,D,1.0, D,1.0, C,0.0,0.466091599699399,Low
57,id53,Which of the following statements about nuclear binding energies is NOT true?,Binding energy per nucleon reaches a maximum for 56Fe.SALILSPLITCHECKNuclear binding energies have about the same magnitude as chemical bond energies. (correct)SALILSPLITCHECKNuclei have slightly less mass than the sum of their component nucleons.SALILSPLITCHECKThe nuclei of heavy elements have more neutrons than protons in order to provide sufficient binding energy to hold the nuclei together.,B,1.0,B,1.0,B,1.0, D,0.0,B,1.0, D,0.0,B,1.0, A,0.0,B,1.0, B,1.0,A,0.0,B,1.0, B,1.0, B,1.0, B,1.0, C,0.0, B,1.0, C,0.0,D,0.0, B,1.0,D,0.0,B,1.0, C,0.0,B,1.0,B,1.0, C,0.0, B,1.0,B,1.0, B,1.0, B,1.0,0.4794633014853841,Low
56,id52,"Of the following compounds, which has the lowest melting point?",HCl (correct)SALILSPLITCHECKAgClSALILSPLITCHECKCaCl2SALILSPLITCHECKCCl4,D,0.0,A,1.0,D,0.0, A,1.0,A,1.0, D,0.0,D,0.0, A,1.0,A,1.0, B,0.0,D,0.0,D,0.0, D,0.0, D,0.0, D,0.0, C,0.0, A,1.0, D,0.0,D,0.0, C,0.0,A,1.0,A,1.0, B,0.0,D,0.0,A,1.0, D,0.0, D,0.0,A,1.0, D,0.0, B,0.0,0.4794633014853841,Low
15,id12,A set of hybrid sp^3 orbitals for a carbon atom is given above. Which of the following is NOT true about the orbitals?,The orbitals are degenerate.SALILSPLITCHECKThe set of orbitals has a tetrahedral geometry.SALILSPLITCHECKThese orbitals are constructed from a linear combination of atomic orbitals.SALILSPLITCHECKEach hybrid orbital may hold four electrons. (correct),D,1.0,D,1.0,A,0.0, D,1.0,D,1.0, D,1.0,D,1.0, A,0.0,A,0.0, A,0.0,A,0.0,D,1.0, D,1.0, D,1.0, D,1.0, B,0.0, D,1.0, D,1.0,D,1.0, C,0.0,A,0.0,D,1.0, A,0.0,D,1.0,D,1.0, D,1.0, D,1.0,D,1.0, D,1.0, A,0.0,0.4794633014853841,Low
42,id39,"Which of the following must be true about a binary liquid mixture that obeys Raoult’s law?
I. The partial pressure of each component at equilibrium is proportional to its mole fraction in the liquid mixture.
II. The volume of the mixture is equal to the sum of the volumes of each component before mixing.
III. Intermolecular interactions in the mixture are identical to intermolecular interactions in the pure components.","I onlySALILSPLITCHECKIII onlySALILSPLITCHECKI and III onlySALILSPLITCHECKI, II, and III (correct)",C,0.0,D,1.0,A,0.0, D,1.0,A,0.0, D,1.0,C,0.0, B,0.0,A,0.0, C,0.0,D,1.0,C,0.0, D,1.0, C,0.0, C,0.0, D,1.0, A,0.0, C,0.0,D,1.0, C,0.0,D,1.0,D,1.0, B,0.0,A,0.0,C,0.0, D,1.0, A,0.0,C,0.0, C,0.0, C,0.0,0.4794633014853841,Low
39,id36,The 13C spectrum of which isomer of C6H14 has lines with five distinct chemical shifts?,"hexaneSALILSPLITCHECK2-methylpentane (correct)SALILSPLITCHECK3-methylpentaneSALILSPLITCHECK2,3-dimethylbutane",B,1.0,D,0.0,C,0.0, C,0.0,B,1.0, D,0.0,C,0.0, C,0.0,D,0.0, D,0.0,B,1.0,C,0.0, B,1.0, B,1.0, B,1.0, C,0.0, D,0.0, D,0.0,B,1.0, A,0.0,D,0.0,B,1.0, B,1.0,B,1.0,C,0.0, D,0.0, D,0.0,D,0.0, C,0.0, D,0.0,0.4794633014853841,Low
104,id96,"The molecular geometry of thionyl chloride, SOCl2, is best described as",trigonal planarSALILSPLITCHECKT-shapedSALILSPLITCHECKtetrahedralSALILSPLITCHECKtrigonal pyramidal (correct),B,0.0,C,0.0,C,0.0, A,0.0,C,0.0, C,0.0,B,0.0, B,0.0,B,0.0, D,1.0,D,1.0,D,1.0, D,1.0, B,0.0, B,0.0, C,0.0, B,0.0, C,0.0,D,1.0, B,0.0,C,0.0,B,0.0, D,1.0,D,1.0,D,1.0, D,1.0, B,0.0,C,0.0, B,0.0, D,1.0,0.47946330148538413,Low
0,id10,The anhydride of Ba(OH)2 is,BaH2SALILSPLITCHECKBaOHSALILSPLITCHECKBaSALILSPLITCHECKBaO (correct),D,1.0,C,0.0,D,1.0, A,0.0,D,1.0, B,0.0,D,1.0, A,0.0,D,1.0, D,1.0,B,0.0,D,1.0, A,0.0, D,1.0, D,1.0, C,0.0, A,0.0, D,1.0,B,0.0, A,0.0,D,1.0,D,1.0, D,1.0,D,1.0,D,1.0, B,0.0, D,1.0,D,1.0, D,1.0, D,1.0,0.4901325178535608,Low
67,id62,"A radioactive isotope, which is used in diagnostic imaging, has a half-life of 6.0 hours. If a quantity of this isotope has an activity of 150 mCi when it is delivered to a hospital, how much activity will remain 24 hours after delivery? (mCi = microcuries)",150 mCiSALILSPLITCHECK38 mCiSALILSPLITCHECK19 mCiSALILSPLITCHECK9.4 mCi (correct),To,0.0,B,0.0,D,1.0, B,0.0,D,1.0, D,1.0,C,0.0, C,0.0,D,1.0, B,0.0,A,0.0,C,0.0, B,0.0, D,1.0, D,1.0, B,0.0, D,1.0, D,1.0,B,0.0, B,0.0,C,0.0,D,1.0, B,0.0,C,0.0,C,0.0, D,1.0, B,0.0,C,0.0, B,0.0, D,1.0,0.4901325178535608,Low
63,id59,"Of the following solutions, which will have the highest ionic strength? (Assume complete dissociation.)",0.050 M AlCl3 (correct)SALILSPLITCHECK0.100 M NaClSALILSPLITCHECK0.050 M CaCl2SALILSPLITCHECK0.100 M HCl,A,1.0,B,0.0,C,0.0, B,0.0,A,1.0, D,0.0,A,1.0, A,1.0,A,1.0, B,0.0,A,1.0,B,0.0, B,0.0, A,1.0, A,1.0, C,0.0, A,1.0, A,1.0,B,0.0, C,0.0,C,0.0,C,0.0, D,0.0,C,0.0,B,0.0, B,0.0, C,0.0,C,0.0, A,1.0, C,0.0,0.4901325178535608,Low
91,id84,The fact that the infrared absorption frequency of deuterium chloride (DCl) is shifted from that of hydrogen chloride (HCl) is due to the differences in their,electron distributionSALILSPLITCHECKdipole momentSALILSPLITCHECKforce constantSALILSPLITCHECKreduced mass (correct),D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, B,0.0,D,1.0, A,0.0,D,1.0, D,1.0,A,0.0,D,1.0, D,1.0, D,1.0, D,1.0, C,0.0, B,0.0, B,0.0,B,0.0, B,0.0,D,1.0,D,1.0, B,0.0,D,1.0,D,1.0, A,0.0, D,1.0,D,1.0, D,1.0, D,1.0,0.4901325178535609,Low
