,instance_id,input.text,references,predicted_text_0,stats.quasi_exact_match_0,predicted_text_1,stats.quasi_exact_match_1,predicted_text_2,stats.quasi_exact_match_2,predicted_text_3,stats.quasi_exact_match_3,predicted_text_4,stats.quasi_exact_match_4,predicted_text_5,stats.quasi_exact_match_5,predicted_text_6,stats.quasi_exact_match_6,predicted_text_7,stats.quasi_exact_match_7,predicted_text_8,stats.quasi_exact_match_8,predicted_text_9,stats.quasi_exact_match_9,predicted_text_10,stats.quasi_exact_match_10,predicted_text_11,stats.quasi_exact_match_11,predicted_text_12,stats.quasi_exact_match_12,predicted_text_13,stats.quasi_exact_match_13,predicted_text_14,stats.quasi_exact_match_14,predicted_text_15,stats.quasi_exact_match_15,predicted_text_16,stats.quasi_exact_match_16,predicted_text_17,stats.quasi_exact_match_17,predicted_text_18,stats.quasi_exact_match_18,predicted_text_19,stats.quasi_exact_match_19,predicted_text_20,stats.quasi_exact_match_20,predicted_text_21,stats.quasi_exact_match_21,predicted_text_22,stats.quasi_exact_match_22,predicted_text_23,stats.quasi_exact_match_23,predicted_text_24,stats.quasi_exact_match_24,predicted_text_25,stats.quasi_exact_match_25,predicted_text_26,stats.quasi_exact_match_26,predicted_text_27,stats.quasi_exact_match_27,predicted_text_28,stats.quasi_exact_match_28,predicted_text_29,stats.quasi_exact_match_29,std,agreement_level
201,id282,"Text: Because the evidence amply supports the district court's conclusion that the game was created at the instance and expense of Klamer and that there is insufficient evidence to rebut the resulting work for hire presumption, we need not address the defendants' alternative theory for affirmance: that the game was a work for hire created by Chambers and Israel -- with Markham as the “employer.” This alternative argument -- essentially, another way of establishing that the game was a work for hire -- would also mean that no termination rights exist and would similarly spell defeat for Markham's successors-in-interest.",Conclusion (correct), Facts,0.0, Issue,0.0, Analysis,0.0,Issue,0.0,Analysis,0.0, Issue,0.0,Analysis,0.0,Analysis,0.0,Analysis,0.0, Analysis,0.0,Analysis,0.0,Analysis,0.0, Analysis,0.0, Rule,0.0, Analysis,0.0, Analysis ,0.0,Analysis,0.0,Analysis,0.0, Analysis,0.0,Analysis,0.0,Conclusion,1.0, Analysis,0.0, Analysis,0.0, Analysis,0.0,Analysis,0.0, Issue,0.0,Analysis,0.0, Procedural History,0.0, Facts,0.0,Analysis,0.0,0.18257418583505533,Medium
314,id50,"Text: For all of those reasons, an alleged abuse of the extradition process counts as an “abuse of process” under § 1605(a)(5)(B). It follows that Khochinsky's claims of First Amendment retaliation and tortious interference fall outside the scope of the FSIA's noncommercial torts exception.",Conclusion (correct), Facts,0.0, Rule,0.0, Analysis,0.0,Rule,0.0,Analysis,0.0, Issue,0.0,Analysis,0.0,Analysis,0.0,Analysis,0.0, Rule,0.0,Analysis,0.0,Analysis,0.0, Analysis,0.0, Rule,0.0, Analysis,0.0, Analysis ,0.0,Analysis,0.0,Analysis,0.0, Analysis,0.0,Rule,0.0,Conclusion,1.0, Analysis,0.0, Analysis,0.0, Analysis,0.0,Analysis,0.0, Procedural History,0.0,Analysis,0.0, Analysis,0.0, Rule,0.0,Analysis,0.0,0.18257418583505533,Medium
102,id192,"Text: We possess appellate jurisdiction under 28 U.S.C. § 1291, which provides for review of “final decisions” of the district court. See United States v. Long, 997 F.3d 342, 351-52 (D.C. Cir. 2021); United States v. Jones, 846 F.3d 366, 369 (D.C. Cir. 2017) (“Denials of sentence reductions are unquestionably ‘final decisions of a district court’ because they close the criminal cases once again.”) (brackets omitted).",Issue (correct), Facts,0.0, Procedural History,0.0, Rule,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0,Facts,0.0, Rule,0.0,Procedural History,0.0,Procedural History,0.0, Analysis,0.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Procedural History,0.0,Facts,0.0, Procedural History,0.0,Rule,0.0,Procedural History,0.0, Rule,0.0, Procedural History,0.0, Rule,0.0,Procedural History,0.0, Issue,1.0,Facts,0.0, Procedural History,0.0, Rule,0.0,Procedural History,0.0,0.18257418583505536,Medium
135,id222,"Text: All four of Rose's claims derive from a common nucleus of operative fact — her intermittent treks to and from Dedham — and a particular provision of state labor law. That provision, 454 Mass. Code Regs. 27.04(4)(b), stipulates that an employee who “regularly works at a fixed location” must be compensated for the extra time and expense involved in traveling to a location other than her “regular work site.”1 The regulation does not elaborate on the meaning of several of its component terms (such as “fixed location”).",Procedural History (correct), Facts,0.0, Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Issue,0.0, Facts,0.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0, Analysis,0.0, Issue. The paragraph presents the legal issue of whether the claims made by Rose are covered by a particular provision of state labor law and regulation. The regulation,0.0,Factual Background,0.0, Procedural History,1.0,Facts,0.0, Facts,0.0, Facts,0.0,Facts,0.0,0.18257418583505536,Medium
133,id220,"Text: We start by rehearsing the relevant facts and travel of the case. Rose has been employed by RTN as a member service representative — an hourly-wage position — since September 2014. The position falls under the carapace of a collective bargaining agreement (the CBA) between RTN and the Office and Professional Employees International Union, AFL-CIO, Local 6 (the Union). Rose ordinarily works forty to forty-five hours a week at RTN's branch in Hudson, Massachusetts. She alleges, however, that RTN periodically requires her to report to its branch in Dedham, Massachusetts. Working in Dedham extends Rose's usual commute by roughly an additional hour each way, but she alleges that she is not compensated for the extra time and expense involved in such a journey.",Procedural History (correct), Facts,0.0, Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0, Issue,0.0, Facts,0.0, Analysis ,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0, Facts,0.0, Facts,0.0,Factual Background,0.0, Issue,0.0,Facts,0.0, Procedural History,1.0, Facts,0.0,Facts,0.0,0.18257418583505536,Medium
162,id247,"Text: Ultimately, the court concluded that Donna's level of culpability was “somewhat below th[e] level [of the conspiracy's lieutenants] and ... somewhat above the level occupied by [others in the conspiracy].” The court viewed Donna's participation “in terms of the entire one hundred thirty-seven million dollar conspiracy,” and concluded that she was a “smaller fish in a larger pond than she would [have] be[en] if her responsibility were calculated on the basis of a lesser amount.”",Procedural History (correct), Facts,0.0, Facts,0.0, Facts,0.0,Facts,0.0,Analysis,0.0, Issue,0.0,Facts,0.0,Analysis,0.0,Analysis,0.0, Fact,0.0,Facts,0.0,Analysis,0.0, Analysis,0.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Analysis,0.0,Analysis,0.0, Facts,0.0,Analysis,0.0,Facts,0.0, Facts,0.0, Analysis,0.0, Analysis,0.0,Factual History,0.0, Issue,0.0,Facts,0.0, Procedural History,1.0, Facts,0.0,Analysis,0.0,0.18257418583505536,Medium
152,id238,"Text: We need go no further. For the reasons elucidated above, the judgment of the district court is affirmed. ",Procedural History (correct), Conclusion,0.0, Decree,0.0, Conclusion,0.0,Conclusion,0.0,Decree,0.0, Issue,0.0,Decree,0.0,Decree,0.0,Conclusion,0.0, Conclusion,0.0,Conclusion,0.0,Decree,0.0, Conclusion,0.0, Rule,0.0, Conclusion,0.0, Conclusion ,0.0,Decree,0.0,Decree,0.0, Conclusion,0.0,Decree,0.0,Conclusion,0.0, Decree,0.0, Conclusion,0.0, Decree,0.0,Conclusion,0.0, Procedural History,1.0,Conclusion,0.0, Conclusion,0.0, Conclusion,0.0,Decree,0.0,0.18257418583505536,Medium
205,id286,"Text: We briefly rehearse the travel of the case. The government's investigation yielded copious evidence that the appellant had masterminded two serpentine schemes, both fraudulent, over a protracted period of time. One scheme involved a bank account, supposedly frozen, which (the appellant represented) contained large sums of money. The other scheme involved an emerald, supposedly huge and extremely valuable, which (the appellant represented) was being held in South America. Spinning tales of riches there for the taking, the appellant hoodwinked over forty victims and bilked millions of dollars from them *91 over a period that stretched for more than a decade.",Issue (correct), Facts,0.0, Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Procedural History,0.0, Facts,0.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0, Procedural History,0.0, Facts,0.0,Factual History,0.0, Issue,1.0,Facts,0.0, Facts,0.0, Facts,0.0,Facts,0.0,0.18257418583505536,Medium
157,id242,"Text: Prior to 1992, Stephen owned and operated a network of precious metals businesses, including Saccoccia Coin Company (“Saccoccia Coin”) in Rhode Island, Trend Precious Metals (“Trend”) in New York and Rhode Island, and two similar companies in California. Appellants' Direct Appeal, 63 F.3d at 6. Beginning in the late 1980s, Stephen laundered drug money on behalf of a Colombian drug cartel through his businesses. Id. Upon receiving funds from a cartel courier, “in accordance with instructions received from [Stephen] or his wife, Donna,” associates of Stephen would purchase money orders, gold, or cashier checks, most of which were payable to a Trend account at Citizens Bank jointly owned by Stephen and Donna, and then the Saccoccias would wire the funds to foreign bank accounts. Stephen's Direct Appeal, 58 F.3d at 762; see also Appellants' Direct Appeal, 63 F.3d at 6-7.",Procedural History (correct), Facts,0.0, Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0, Facts,0.0, Facts,0.0,Factual History,0.0, Issue,0.0,Facts,0.0, Procedural History,1.0, Facts,0.0,Facts,0.0,0.18257418583505536,Medium
159,id244,"Text: We have previously stated that Donna “assisted her husband [Stephen] in most aspects of the [money laundering] operation.”5 Id. at 7. She “relayed his instructions to the others [involved in the conspiracy].” Id. Stephen and Donna wired over $136 million out of the jointly owned Trend account to an assortment of foreign banks.6 Defendants' Forfeiture Order, 823 F. Supp. at 999; see also Stephen's Direct Appeal, 58 F.3d at 762-63. Donna also “helped count money, [ ] personally authorized the wire transfer of more than $38 million from the Trend account to foreign bank accounts,” Appellants' Direct Appeal, 63 F.3d at 11, and “caused phony invoices to be issued,” Defendants' Forfeiture Order, 823 F. Supp. at 998.",Procedural History (correct), Facts,0.0, Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0, Facts,0.0, Facts,0.0,Factual History,0.0, Issue,0.0,Facts,0.0, Procedural History,1.0, Facts,0.0,Facts,0.0,0.18257418583505536,Medium
164,id249,"Text: The court recognized, however, that the primary reason Hurley was facing a high offense level was “the amount of money for which [he] ha[d] been held responsible.” The Court explained that Hurley “did not have a large stake in th[at] money or the profits made from [it].” The court concluded that it was “pretty clear” that “most of that money went to one person and one person only and that was Stephen Saccoccia.”",Procedural History (correct), Facts,0.0, Fact,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Issue,0.0,Facts,0.0,Analysis,0.0,Analysis,0.0, Facts,0.0,Facts,0.0,Analysis,0.0, Facts,0.0, Issue,0.0, Facts,0.0, Analysis ,0.0,Analysis,0.0,Facts,0.0, Facts,0.0,Analysis,0.0,Facts,0.0, Facts,0.0, Analysis,0.0, Analysis,0.0,Factual History,0.0, Procedural History,1.0,Facts,0.0, Analysis,0.0, Facts,0.0,Analysis,0.0,0.18257418583505536,Medium
163,id248,"Text: At sentencing, the district court concluded that Hurley “st[ood] a little higher in the pecking order than some of the other defendants.”7 The court found that Hurley “pretty much ran [Saccoccia Coin] and [ ] had a closer relationship with the true leader of th[e] organization, Stephen Saccoccia, than others did,” which the court speculated was an “unfortunate incident of marriage,” referring to the fact that Hurley is Stephen's brother-in-law. The court emphasized Hurley's lengthy participation in the conspiracy and concluded that he was “involved in more facets of th[e] organization” than his codefendants, because he “went to New York on several occasions, both to count money and help pick it up. [He was] not just a courier like some of the other defendants were.”",Procedural History (correct), Facts,0.0, Facts,0.0, Facts,0.0,Facts,0.0,Analysis,0.0, Issue,0.0,Facts,0.0,Analysis,0.0,Facts,0.0, Sentencing Error,0.0,Facts,0.0,Analysis,0.0, Analysis,0.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Analysis,0.0,Analysis,0.0, Facts,0.0,Analysis,0.0,Facts,0.0, Facts,0.0, Analysis,0.0, Fact,0.0,Factual History,0.0, Issue,0.0,Facts,0.0, Procedural History,1.0, Facts,0.0,Analysis,0.0,0.18257418583505536,Medium
161,id246,"Text: The court clarified, however, that it viewed Donna as “appreciably less culpable than some of the other defendants.” It emphasized that she “performed tasks that were primarily clerical and ministerial in nature” and that she “acted pursuant to relatively narrow and explicit instructions principally from Stephen Saccoccia.” The court concluded that Donna “exercised very little discretion and ... exerted no  *68 authority over others.” The court also recognized the unique influence Stephen had over Donna as her husband but concluded it was “disingenuous at best” to suggest that Donna did not know that her actions were illegal.",Procedural History (correct), Facts,0.0, Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Issue,0.0,Facts,0.0,Analysis,0.0,Analysis,0.0, Fact,0.0,Facts,0.0,Analysis,0.0, Facts,0.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Analysis,0.0,Facts,0.0, Facts,0.0,Analysis,0.0,Facts,0.0, Facts,0.0, Analysis,0.0, Analysis,0.0,Factual History,0.0, Issue,0.0,Facts,0.0, Procedural History,1.0, Facts,0.0,Analysis,0.0,0.18257418583505536,Medium
168,id252,"Text: Criminal forfeiture, the court explained, “is a form of punishment” and, hence, “it follows that the same principles of sentencing accountability should apply.” Id. For that reason, the court concluded that, for purposes of § 1963(a)(3), “a defendant should be deemed to have ‘obtained’ amounts ‘obtained’ by co-conspirators in furtherance of the conspiracy to the extent that receipt of those amounts was reasonably foreseeable.” Id.",Procedural History (correct), Rule,0.0, Rule,0.0, Rule,0.0,Rule,0.0,Analysis,0.0, Issue,0.0,Rule,0.0,Rule,0.0,Rule,0.0, Rule,0.0,Rule,0.0,Analysis,0.0, Rule,0.0, Rule,0.0, Rule,0.0, Analysis ,0.0,Rule,0.0,Analysis,0.0," Text: Criminal forfeiture, the court explained, ��is a form of punishment�� and, hence, ��it follows that the same principles",0.0,Rule,0.0,Rule,0.0, Rule,0.0, Analysis,0.0, Analysis,0.0,Rule,0.0, Procedural History,1.0,Analysis,0.0, Rule,0.0, Rule,0.0,Rule,0.0,0.18257418583505536,Medium
321,id57,"Text: So the Board devised a new remedy. When a certification-testing employer raises a “specific confidentiality interest,” the Board will now listen. J.A. 152. If the interest is “legitimate on its face,” the Board will order accommodative bargaining instead of immediate production. Id. Applying that rule here, the Board found that Palace's claim passed muster, so it ordered Palace to bargain over the union's request. See J.A. 153–54.",Procedural History (correct), Facts,0.0, Facts,0.0, Rule,0.0,Facts,0.0,Analysis,0.0, Issue,0.0,Rule,0.0,Analysis,0.0,Facts,0.0, Rule,0.0,Analysis,0.0,Rule,0.0, Rule,0.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Analysis,0.0,Facts,0.0, Text: The Board's new rule is a reasonable accommodation of the competing interests of employers and unions.,0.0,Analysis,0.0,Rule,0.0, Rule,0.0, Rule,0.0, Analysis,0.0,Analysis,0.0, Issue,0.0,Facts,0.0, Procedural History,1.0, Rule,0.0,Rule,0.0,0.18257418583505536,Medium
160,id245,"Text: At sentencing, the district court found it “extremely difficult” to characterize Donna's role in the conspiracy. On the one hand, the court found that Donna was “involved in almost the entire spectrum of money-laundering activities that were engaged in by the conspiracy.” She “helped count money,” “helped keep the books,” and “wired laundered money out of the country.” The court concluded that, given those activities, “[Donna's] role was significant. It may not [have] be[en] major but it can hardly be characterized as minimal.”",Procedural History (correct), Facts,0.0, Facts,0.0, Facts,0.0,Issue,0.0,Facts,0.0, Issue,0.0,Facts,0.0,Analysis,0.0,Analysis,0.0, Fact,0.0,Facts,0.0,Analysis,0.0, Analysis,0.0, Rule,0.0, Facts,0.0, Procedural History and Analysis. ,0.0,Analysis,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0, Analysis,0.0, Facts,0.0,Factual History,0.0, Issue,0.0,Facts,0.0, Procedural History,1.0, Facts,0.0,Analysis,0.0,0.18257418583505536,Medium
239,id317,"Text: Officers of the Puerto Rico Police Department watched Julio Casiano-Santana (“Casiano”) engage in a drug deal. They arrested him, recovering a loaded pistol and three bags of crack cocaine from the scene. Casiano was charged with possession of a firearm in furtherance of a drug trafficking crime, 18 U.S.C. § 924(c)(1)(A)(i), two counts of possession with intent to distribute controlled substances, 21 U.S.C. § 841(a)(1) and (b)(1)(C), and possession of a firearm by a convicted felon, 18 U.S.C. § 922(g)(1).",Issue (correct), Facts,0.0, Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0, Procedural History,0.0, Fact,0.0,Procedural History,0.0, Issue,1.0,Facts,0.0, Procedural History,0.0, Facts,0.0,Facts,0.0,0.18257418583505536,Medium
169,id253,"Text: Applying those principles, the court concluded that several of the low-level participants in the conspiracy had limited perceptions of the amounts of money being laundered and, hence, could have reasonably foreseen only a percentage of the total forfeitable amount. Id. at 1006. As for Donna and Hurley, the court concluded that they both “reasonably could have foreseen the receipt of $136,344,231.86 in proceeds,” reflecting the total amount laundered. Id. In support of that conclusion, the court explained that the evidence “establishe[d] that the Saccoccias' activities spanned the entire spectrum of the conspiracy's operation from receiving of the cash in New York to wiring laundered proceeds back to Colombia.” Id. Hurley “also participated directly in most facets of the overall scheme including collecting cash from couriers, transporting it to Rhode Island, counting it and dividing it into smaller lots so that it could be taken to banks to purchase cashier's checks.” Id.",Issue (correct), Facts,0.0, Facts,0.0, Analysis,0.0,Facts,0.0,Analysis,0.0, Analysis,0.0,Analysis,0.0,Analysis,0.0,Analysis,0.0, Fact,0.0,Facts,0.0,Analysis,0.0, Facts,0.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Analysis,0.0,Analysis,0.0, Analysis,0.0,Analysis,0.0,Facts,0.0, Analysis,0.0, Analysis,0.0, Analysis,0.0,Factual History,0.0, Issue,1.0,Facts,0.0, Analysis,0.0, Facts,0.0,Analysis,0.0,0.18257418583505536,Medium
215,id295,"Text: The appellant says, in effect, that bias should be implied because the juror had a coworker whose husband (the AUSA) labored in the same office as the prosecutor and participated in the pretrial interview of a witness. While we do not gainsay that even such an attenuated relationship was enough to spur a vigilant trial court to consider whether bias could be implied, the underlying hypothesis is sufficiently conjectural that bias could not be implied as a matter of law. See United States v. Wood, 299 U.S. 123, 149, 57 S.Ct. 177, 81 L.Ed. 78 (1936) (warning against an imputation of bias that “rests on an assumption without any rational foundation”). And here, the court's rejection of such an implication, after a painstaking inquiry, was well within the wide margins of its discretion. Its search into the possibility of bias was both cautious and thorough: it questioned Juror 31 at some length, found her credible, and concluded — supportably, we think — that an implication of bias was unwarranted. On this record, that conclusion demands our deference.",Issue (correct), Facts,0.0, Analysis,0.0, Analysis,0.0,Facts,0.0,Analysis,0.0, Issue,1.0,Analysis,0.0,Analysis,0.0,Analysis,0.0, Issue,1.0,Analysis,0.0,Analysis,0.0, Analysis,0.0, Rule,0.0, Analysis,0.0, Analysis ,0.0,Analysis,0.0,Analysis,0.0, Analysis,0.0,Analysis,0.0,Analysis,0.0, Analysis,0.0, Analysis,0.0, Analysis,0.0,Analysis,0.0, Procedural History,0.0,Analysis,0.0, Analysis,0.0, Rule,0.0,Analysis,0.0,0.2537081317024625,Medium
144,id230,"Text: Before us, Rose's chief contention is that her state-law claims can and should be adjudicated independently of the CBA. In her view, her claims do not “depend on a court interpreting any of [the CBA's] provisions” and, thus, complete preemption is inapposite. We do not agree.",Rule (correct), Facts,0.0, Issue,0.0, Issue,0.0,Issue,0.0,Analysis,0.0, Issue,0.0,Analysis,0.0,Issue,0.0,Analysis,0.0, Issue,0.0,Issue,0.0,Analysis,0.0, Analysis,0.0, Rule,1.0, Facts,0.0, Analysis ,0.0,Analysis,0.0,Analysis,0.0," Text: Before us, Rose's chief contention is that her state-law claims can and should be adjudicated independently of the CBA. In her",0.0,Rule,1.0,Issue,0.0, Issue,0.0, Analysis,0.0, Issue,0.0,Analysis,0.0, Procedural History,0.0,Facts,0.0, Analysis,0.0, Analysis,0.0,Issue,0.0,0.2537081317024625,Medium
213,id293,"Text: Against this backdrop, the appellant argues that the district court should have excused Juror 31 for actual bias or, at least, for implied bias. Preserved challenges to the seating of a juror are reviewed for abuse of discretion. See United States v. Kar, 851 F.3d 59, 68 (1st Cir. 2017); United States v. Godfrey, 787 F.3d 72, 81 (1st Cir. 2015). Here, it is quite likely that the appellant's challenge (or at least some aspects of it) was either waived or forfeited. See, e.g., United States v. Soto, 799 F.3d 68, 96 (1st Cir. 2015); United States v. Chapdelaine, 989 F.2d 28, 32 (1st Cir. 1993). But even if we assume, for argument's sake, that the appellant's challenge was fully preserved, it nonetheless fails.",Rule (correct), Facts,0.0, Analysis,0.0, Analysis,0.0,Facts,0.0,Analysis,0.0, Issue,0.0,Analysis,0.0,Analysis,0.0,Analysis,0.0, Issue,0.0,Issue,0.0,Analysis,0.0, Analysis,0.0, Rule,1.0, Facts,0.0, Analysis ,0.0,Analysis,0.0,Analysis,0.0, Analysis,0.0,Analysis,0.0,Analysis,0.0, Analysis,0.0, Analysis,0.0, Issue; Rule; Analysis; Conclusion,0.0,Analysis,0.0, Issue,0.0,Analysis,0.0, Analysis,0.0, Rule,1.0,Analysis,0.0,0.2537081317024625,Medium
14,id112,"Text: The government proposed sentencing Lassiter within the total range because “[b]y any measure,” Lassiter was the codefendant “most deserving of jail time.” App. 154. Lassiter sought leniency, alleging that he suffered from untreated mental health problems and specifically requesting “a variance” on the kidnapping count “absorb[ing] the seven year mandatory that the Court must impose” for the § 924(c) count. App. 287-88.",Procedural History (correct), Facts,0.0, Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Issue,0.0,Facts,0.0,Facts,0.0,Facts,0.0, Sentencing Error,0.0,Facts,0.0,Analysis,0.0, Facts,0.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Rule,0.0,Facts,0.0, Facts,0.0, Procedural History,1.0, Facts,0.0,Factual History,0.0, Issue,0.0,Facts,0.0, Procedural History,1.0, Facts,0.0,Facts,0.0,0.2537081317024625,Medium
15,id113,"Text: The court considered the prosecution and defense arguments. The judge agreed that Lassiter acted “the most violent[ly]” and “the most egregious[ly] of any of the defendants,” caused “the majority of Mr. Lyles’ most serious injuries,” and “very easily could have” also killed Wheeler. App. 291. The judge then sentenced Lassiter to only 324 months imprisonment, reflecting a substantial downward variance on the kidnapping count: just 240 months for kidnapping plus 138 concurrent months for D.C. assault and 84 consecutive months for § 924(c).",Procedural History (correct), Facts,0.0, Facts,0.0, Facts,0.0,Facts,0.0,Analysis,0.0, Issue,0.0,Facts,0.0,Analysis,0.0,Facts,0.0, Fact,0.0,Facts,0.0,Function: Analysis,0.0, Analysis,0.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Analysis,0.0,Analysis,0.0, Facts,0.0,Analysis,0.0,Facts,0.0, Facts,0.0, Procedural History,1.0, Facts,0.0,Factual History,0.0, Issue,0.0,Facts,0.0, Procedural History,1.0, Facts,0.0,Analysis,0.0,0.2537081317024625,Medium
294,id367,"Text: The events that triggered this lawsuit are undoubtedly upsetting. And perhaps plaintiffs can look to state law to find some relief. But, for the reasons given, they cannot succeed on their federal claims. We AFFIRM the district court's grant of summary judgment.",Decree (correct), Facts,0.0, Conclusion,0.0, Conclusion,0.0,Facts,0.0,Conclusion,0.0, Facts,0.0,Conclusion,0.0,Conclusion,0.0,Conclusion,0.0, Facts,0.0,Conclusion,0.0,Conclusion,0.0, Conclusion,0.0, Rule,0.0, Conclusion,0.0, Analysis ,0.0,Decree,1.0,Conclusion,0.0, Conclusion,0.0,Conclusion,0.0,Conclusion,0.0, Conclusion,0.0, Conclusion,0.0, Conclusion,0.0,Conclusion,0.0, Procedural History,0.0,Conclusion,0.0, Conclusion,0.0, Facts,0.0,Decree,1.0,0.2537081317024625,Medium
82,id174,"Text: For nearly 25 years, federal criminal law punished offenses involving crack cocaine far more harshly than offenses involving powder cocaine. See Anti-Drug Abuse Act of 1986, Pub. L. No. 99-570, § 1002, 100 Stat. 3207, 3207–2 to 3207–4; Dorsey v. United States, 567 U.S. 260, 263–264, 132 S.Ct. 2321, 183 L.Ed.2d 250 (2012). For instance, the law required a five-year mandatory minimum prison sentence for people convicted of possessing with the intent to distribute either (i) 500 grams of powder cocaine or (ii) 5 grams of crack cocaine—a 100-to-1 disparity. Dorsey, 567 U.S. at 263–264, 132 S.Ct. 2321. Among other unjust effects, this punishment scheme particularly affected Black defendants, who constituted the large majority of defendants convicted of crack offenses and sentenced to disproportionately long prison terms. See U.S. SENT'G COMM'N, 2009 SOURCEBOOK OF FEDERAL SENTENCING STATISTICS table 34 (2009), https://www.ussc.gov/research/sourcebook/archive/sourcebook-2009 (showing that in 2009, Black defendants constituted 79 percent of defendants convicted of crack cocaine offenses but only 28 percent of defendants convicted of powder offenses); Kimbrough v. United States, 552 U.S. 85, 98, 128 S.Ct. 558, 169 L.Ed.2d 481 (2007); United States v. White, 984 F.3d 76, 89–90 (D.C. Cir. 2020).",Rule (correct), Facts,0.0, Procedural History,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Issue,0.0,Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0, Rule,1.0, Facts,0.0," Analysis: The text describes a legal analysis of a case, including the application of relevant legal principles to specific facts. It does not contain factual information or",0.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0, Procedural History,0.0, Fact,0.0,Factual Background,0.0, Procedural History,0.0,Facts,0.0, Rule,1.0, Facts,0.0,Facts,0.0,0.2537081317024625,Medium
340,id75,"Text: We dismiss for lack of jurisdiction. Under the Act, courts may review only “final order[s] of the Board granting or denying relief ....” 29 U.S.C. § 160(f). This ruling did neither. Instead, the Board remanded to allow further factual development, see J.A. 151 — hardly the “consummation of the agency's decisionmaking process[.]” Bennett v. Spear, 520 U.S. 154, 178, 117 S.Ct. 1154, 137 L.Ed.2d 281 (1997) (quoting Chi. & S. Air Lines, Inc. v. Waterman S.S. Corp., 333 U.S. 103, 113, 68 S.Ct. 431, 92 L.Ed. 568 (1948)). It follows that the ruling is not a final order.",Conclusion (correct), Facts,0.0, Issue,0.0, Rule,0.0,Facts,0.0,Analysis,0.0, Issue,0.0,Rule,0.0,Conclusion,1.0,Analysis,0.0, Rule,0.0,Analysis,0.0,Rule,0.0, Analysis,0.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Analysis,0.0,Analysis,0.0," Text: In this venue, the appellant advances two claims of trial error and a cluster of claims of sentencing error.1 Since none possesses even a pat",0.0,Facts,0.0,Conclusion,1.0, Analysis,0.0, Analysis,0.0, Analysis,0.0,Procedural History,0.0, Issue,0.0,Facts,0.0, Procedural History,0.0, Rule,0.0,Decree,0.0,0.2537081317024625,Medium
