,instance_id,input.text,predicted_text_0,stats.exact_match_0,num_words_0,predicted_text_1,stats.exact_match_1,num_words_1,predicted_text_2,stats.exact_match_2,num_words_2,predicted_text_3,stats.exact_match_3,num_words_3,predicted_text_4,stats.exact_match_4,num_words_4,predicted_text_5,stats.exact_match_5,num_words_5,predicted_text_6,stats.exact_match_6,num_words_6,predicted_text_7,stats.exact_match_7,num_words_7,predicted_text_8,stats.exact_match_8,num_words_8,predicted_text_9,stats.exact_match_9,num_words_9,predicted_text_10,stats.exact_match_10,num_words_10,predicted_text_11,stats.exact_match_11,num_words_11,predicted_text_12,stats.exact_match_12,num_words_12,predicted_text_13,stats.exact_match_13,num_words_13,predicted_text_14,stats.exact_match_14,num_words_14,predicted_text_15,stats.exact_match_15,num_words_15,predicted_text_16,stats.exact_match_16,num_words_16,predicted_text_17,stats.exact_match_17,num_words_17,predicted_text_18,stats.exact_match_18,num_words_18,predicted_text_19,stats.exact_match_19,num_words_19,predicted_text_20,stats.exact_match_20,num_words_20,predicted_text_21,stats.exact_match_21,num_words_21,predicted_text_22,stats.exact_match_22,num_words_22,predicted_text_23,stats.exact_match_23,num_words_23,predicted_text_24,stats.exact_match_24,num_words_24,predicted_text_25,stats.exact_match_25,num_words_25,predicted_text_26,stats.exact_match_26,num_words_26,predicted_text_27,stats.exact_match_27,num_words_27,predicted_text_28,stats.exact_match_28,num_words_28,predicted_text_29,stats.exact_match_29,num_words_29,std,agreement_level
37,id16,"If a threshold autoregressive (TAR) model is termed a ""SETAR"", what must be true about it?", C,1.0,17,D,0.0,17, B,0.0,17,D,0.0,17,B,0.0,17, B,0.0,17,B,0.0,17, D,0.0,17, C,1.0,17, C,1.0,17, A,0.0,17,C,1.0,17, B,0.0,17,B,0.0,17, A,0.0,17,B,0.0,17,D,0.0,17,D,0.0,17, D,0.0,17,C,1.0,17,A,0.0,17,D,0.0,17, B,0.0,17, C,1.0,17, B,0.0,17,D,0.0,17,B,0.0,17, D,0.0,17, D,0.0,17, D,0.0,17,0.4068381021724863,High
59,id38,Suppose that the Durbin Watson test is applied to a regression containing two explanatory variables plus a constant with 50 data points. The test statistic takes a value of 1.53. What is the appropriate conclusion?, D,1.0,36,C,0.0,36, B,0.0,36,D,1.0,36,A,0.0,36, C,0.0,36,D,1.0,36, C,0.0,36, C,0.0,36, C,0.0,36, A,0.0,36,C,0.0,36, C,0.0,36,C,0.0,36, B,0.0,36,C,0.0,36,D,1.0,36,D,1.0,36, A,0.0,36,A,0.0,36,A,0.0,36,A,0.0,36, B,0.0,36, C,0.0,36, C,0.0,36,D,1.0,36,A,0.0,36, B,0.0,36, A,0.0,36, C,0.0,36,0.4068381021724863,High
21,id119,Which one of the following would be the most appropriate as a 95% (two-sided) confidence interval for the intercept term of the model given in question 21?, A,0.0,28,D,1.0,28, B,0.0,28,D,1.0,28,B,0.0,28, A,0.0,28,C,0.0,28, A,0.0,28, A,0.0,28, A,0.0,28, A,0.0,28,B,0.0,28, B,0.0,28,B,0.0,28, D,1.0,28,A,0.0,28,B,0.0,28,D,1.0,28, B,0.0,28,A,0.0,28,D,1.0,28,A,0.0,28, C,0.0,28, C,0.0,28, B,0.0,28,C,0.0,28,To,0.0,28, C,0.0,28, D,1.0,28, A,0.0,28,0.4068381021724863,High
17,id115,Which one of the following criticisms of the Dickey-Fuller/Engle-Granger approach to dealing with cointegrated variables is overcome by the Engle-Yoo (EY) procedure?, A,0.0,23,C,0.0,23, B,0.0,23,D,1.0,23,B,0.0,23, A,0.0,23,B,0.0,23, B,0.0,23, B,0.0,23, B,0.0,23, D,1.0,23,B,0.0,23, D,1.0,23,A,0.0,23, A,0.0,23,B,0.0,23,B,0.0,23,D,1.0,23, B,0.0,23,B,0.0,23,B,0.0,23,D,1.0,23, D,1.0,23, B,0.0,23, C,0.0,23,B,0.0,23,B,0.0,23, B,0.0,23, A,0.0,23, B,0.0,23,0.4068381021724863,High
19,id117,"Which of the following estimation techniques are available for the estimation of over-identified systems of simultaneous equations?

i) OLS

ii) ILS

iii) 2SLS

iv) IV", D,0.0,26,D,0.0,26, D,0.0,26,C,0.0,26,B,1.0,26, D,0.0,26,B,1.0,26, D,0.0,26, C,0.0,26, C,0.0,26, D,0.0,26,D,0.0,26, D,0.0,26,D,0.0,26, C,0.0,26,B,1.0,26,B,1.0,26,B,1.0,26, D,0.0,26,D,0.0,26,D,0.0,26,D,0.0,26, D,0.0,26, C,0.0,26, D,0.0,26,C,0.0,26,B,1.0,26, D,0.0,26, C,0.0,26, D,0.0,26,0.4068381021724863,High
26,id123,Which one of the following is examined by looking at a goodness of fit statistic?, B,0.0,16,C,1.0,16, B,0.0,16,C,1.0,16,C,1.0,16, C,1.0,16,C,1.0,16, C,1.0,16, C,1.0,16, C,1.0,16, A,0.0,16,A,0.0,16, C,1.0,16,C,1.0,16, A,0.0,16,C,1.0,16,C,1.0,16,C,1.0,16, C,1.0,16,C,1.0,16,C,1.0,16,B,0.0,16, C,1.0,16, C,1.0,16, C,1.0,16,C,1.0,16,C,1.0,16, C,1.0,16, C,1.0,16, C,1.0,16,0.4068381021724863,High
108,id83,"If a Johansen ""trace"" test for a null hypothesis of 2 cointegrating vectors is applied to a system containing 4 variables is conducted, which eigenvalues would be used in the test?", D,0.0,32,B,0.0,32, B,0.0,32,B,0.0,32,B,0.0,32, B,0.0,32,B,0.0,32, B,0.0,32, C,1.0,32, C,1.0,32, C,1.0,32,B,0.0,32, B,0.0,32,B,0.0,32, A,0.0,32,B,0.0,32,B,0.0,32,B,0.0,32, A,0.0,32,C,1.0,32,B,0.0,32,B,0.0,32, B,0.0,32, B,0.0,32, B,0.0,32,C,1.0,32,C,1.0,32, B,0.0,32, B,0.0,32, B,0.0,32,0.4068381021724863,High
9,id108,Which of the following is a disadvantage of the random effects approach to estimating a panel model?, A,1.0,18,D,0.0,18, D,0.0,18,A,1.0,18,D,0.0,18, D,0.0,18,D,0.0,18, D,0.0,18, D,0.0,18, D,0.0,18, B,0.0,18,D,0.0,18, D,0.0,18,D,0.0,18, A,1.0,18,B,0.0,18,D,0.0,18,A,1.0,18, D,0.0,18,A,1.0,18,D,0.0,18,D,0.0,18, D,0.0,18, D,0.0,18, D,0.0,18,D,0.0,18,A,1.0,18, B,0.0,18, D,0.0,18, D,0.0,18,0.4068381021724863,High
50,id29,Which of the following statements is true concerning forecasting in econometrics?, A,0.0,12,D,1.0,12, A,0.0,12,D,1.0,12,D,1.0,12, D,1.0,12,B,0.0,12, D,1.0,12, D,1.0,12, D,1.0,12, D,1.0,12,D,1.0,12, D,1.0,12,B,0.0,12, D,1.0,12,D,1.0,12,D,1.0,12,D,1.0,12, D,1.0,12,D,1.0,12,D,1.0,12,D,1.0,12, D,1.0,12, D,1.0,12, D,1.0,12,D,1.0,12,B,0.0,12, B,0.0,12, D,1.0,12, D,1.0,12,0.40683810217248634,Medium
63,id42,"If a series, y, follows a random walk, what is the optimal one-step ahead forecast of y?", B,0.0,18,B,0.0,18, B,0.0,18,A,1.0,18,A,1.0,18, A,1.0,18,A,1.0,18, A,1.0,18, A,1.0,18, A,1.0,18, A,1.0,18,A,1.0,18, A,1.0,18,A,1.0,18, B,0.0,18,A,1.0,18,A,1.0,18,A,1.0,18, A,1.0,18,A,1.0,18,A,1.0,18,A,1.0,18, A,1.0,18, A,1.0,18, B,0.0,18,A,1.0,18,A,1.0,18, C,0.0,18, A,1.0,18, A,1.0,18,0.40683810217248634,Medium
20,id118,Which one of the following statements best describes a Type II error?, D,1.0,13,A,0.0,13, B,0.0,13,D,1.0,13,D,1.0,13, D,1.0,13,D,1.0,13, D,1.0,13, D,1.0,13, D,1.0,13, B,0.0,13,D,1.0,13, D,1.0,13,D,1.0,13, B,0.0,13,D,1.0,13,D,1.0,13,D,1.0,13, D,1.0,13,D,1.0,13,D,1.0,13,D,1.0,13, D,1.0,13, D,1.0,13, A,0.0,13,D,1.0,13,D,1.0,13, B,0.0,13, D,1.0,13, D,1.0,13,0.40683810217248634,Medium
68,id47,"Which one of the following is a disadvantage of the general to specific or ""LSE"" (""Hendry"") approach to building econometric models, relative to the specific to general approach?", D,0.0,29,D,0.0,29, B,1.0,29,B,1.0,29,D,0.0,29, D,0.0,29,D,0.0,29, A,0.0,29, D,0.0,29, D,0.0,29, B,1.0,29,B,1.0,29, D,0.0,29,A,0.0,29, B,1.0,29,B,1.0,29,D,0.0,29,A,0.0,29, D,0.0,29,D,0.0,29,D,0.0,29,D,0.0,29, D,0.0,29, A,0.0,29, D,0.0,29,D,0.0,29,D,0.0,29, A,0.0,29, D,0.0,29, B,1.0,29,0.4301830671520761,Medium
43,id22,Which of the following statements is INCORRECT concerning a comparison of the Box-Pierce Q and the Ljung-Box Q* statistics for linear dependence in time series?, A,0.0,26,D,0.0,26, A,0.0,26,D,0.0,26,B,1.0,26, C,0.0,26,A,0.0,26, C,0.0,26, B,1.0,26, B,1.0,26, A,0.0,26,D,0.0,26, D,0.0,26,D,0.0,26, D,0.0,26,B,1.0,26,D,0.0,26,D,0.0,26, D,0.0,26,B,1.0,26,D,0.0,26,B,1.0,26, D,0.0,26, D,0.0,26, C,0.0,26,C,0.0,26,B,1.0,26, D,0.0,26, D,0.0,26, D,0.0,26,0.4301830671520762,Medium
86,id63,"Suppose that two researchers, using the same 3 variables and the same 250 observations on each variable, estimate a VAR. One estimates a VAR(6), while the other estimates a VAR(4). The determinants of the variance-covariance matrices of the residuals for each VAR are 0.0036 and 0.0049 respectively. What is the values of the test statistic for performing a test of whether the VAR(6) can be restricted to a VAR(4)?", D,0.0,70,C,0.0,70, B,0.0,70,B,0.0,70,B,0.0,70, D,0.0,70,A,1.0,70, A,1.0,70, D,0.0,70, D,0.0,70, C,0.0,70,A,1.0,70, B,0.0,70,A,1.0,70, D,0.0,70,B,0.0,70,D,0.0,70,B,0.0,70, D,0.0,70,A,1.0,70,A,1.0,70,C,0.0,70, B,0.0,70, A,1.0,70, B,0.0,70,D,0.0,70,To,0.0,70, D,0.0,70, B,0.0,70, D,0.0,70,0.4301830671520762,Medium
65,id44,"If an estimator is said to have minimum variance, which of the following statements is NOT implied?", B,0.0,18,D,1.0,18, B,0.0,18,D,1.0,18,D,1.0,18, A,0.0,18,D,1.0,18, D,1.0,18, D,1.0,18, D,1.0,18, A,0.0,18,D,1.0,18, D,1.0,18,D,1.0,18, C,0.0,18,D,1.0,18,D,1.0,18,D,1.0,18, D,1.0,18,D,1.0,18,D,1.0,18,B,0.0,18, D,1.0,18, D,1.0,18, D,1.0,18,D,1.0,18,D,1.0,18, D,1.0,18, C,0.0,18, D,1.0,18,0.43018306715207627,Medium
95,id71,"If a relevant variable is omitted from a regression equation, the consequences would be that:

i) The standard errors would be biased


ii) If the excluded variable is uncorrelated with all of the included variables, all of

the slope coefficients will be inconsistent.


iii) If the excluded variable is uncorrelated with all of the included variables, the

intercept coefficient will be inconsistent.


iv) If the excluded variable is uncorrelated with all of the included variables, all of

the slope and intercept coefficients will be consistent and unbiased but inefficient.", A,0.0,90,C,1.0,90, D,0.0,90,B,0.0,90,C,1.0,90, D,0.0,90,A,0.0,90, D,0.0,90, D,0.0,90, D,0.0,90, A,0.0,90,C,1.0,90, D,0.0,90,D,0.0,90, B,0.0,90,B,0.0,90,C,1.0,90,B,0.0,90, D,0.0,90,B,0.0,90,C,1.0,90,D,0.0,90, D,0.0,90, C,1.0,90, D,0.0,90,C,1.0,90,B,0.0,90, D,0.0,90, D,0.0,90, A,0.0,90,0.43018306715207627,Medium
69,id48,"Which of the following statements are true concerning maximum likelihood (ML) estimation in the context of GARCH models?

i) Maximum likelihood estimation selects the parameter values that maximise the

probability that we would have actually observed the values of the series y that we

actually did.


ii) GARCH models can only be estimated by ML and not by OLS


iii) For estimation of a standard linear model (with no GARCH), the OLS and ML

estimates for the slope and intercept parameters will be identical but the estimator

for the variance of the disturbances is slightly different


iv) Most computer packages use numerical procedures to estimate GARCH models

rather than a set of analytical formulae", D,1.0,115,C,0.0,115, D,1.0,115,B,0.0,115,D,1.0,115, D,1.0,115,D,1.0,115, D,1.0,115, D,1.0,115, D,1.0,115, D,1.0,115,C,0.0,115, D,1.0,115,D,1.0,115, C,0.0,115,D,1.0,115,D,1.0,115,B,0.0,115, D,1.0,115,D,1.0,115,C,0.0,115,D,1.0,115, D,1.0,115, D,1.0,115, D,1.0,115,D,1.0,115,D,1.0,115, C,0.0,115, D,1.0,115, D,1.0,115,0.43018306715207627,Medium
10,id109,"Which of the following could result in autocorrelated residuals?

i) Slowness of response of the dependent variable to changes in the values of the independent variables

ii) Over-reactions of the dependent variable to changes in the independent variables

iii) Omission of relevant explanatory variables that are autocorrelated

iv) Outliers in the data", B,0.0,53,C,1.0,53, D,0.0,53,B,0.0,53,B,0.0,53, D,0.0,53,D,0.0,53, D,0.0,53, C,1.0,53, C,1.0,53, B,0.0,53,D,0.0,53, C,1.0,53,D,0.0,53, D,0.0,53,B,0.0,53,B,0.0,53,B,0.0,53, D,0.0,53,D,0.0,53,C,1.0,53,D,0.0,53, D,0.0,53, B,0.0,53, D,0.0,53,D,0.0,53,D,0.0,53, C,1.0,53, C,1.0,53, D,0.0,53,0.43018306715207627,Medium
51,id30,The pacf is necessary for distinguishing between, A,0.0,8,D,0.0,8, B,1.0,8,B,1.0,8,B,1.0,8, D,0.0,8,A,0.0,8, D,0.0,8, A,0.0,8, A,0.0,8, A,0.0,8,A,0.0,8, A,0.0,8,D,0.0,8, B,1.0,8,C,0.0,8,D,0.0,8,A,0.0,8, D,0.0,8,A,0.0,8,D,0.0,8,B,1.0,8, B,1.0,8, A,0.0,8, D,0.0,8,D,0.0,8,B,1.0,8, D,0.0,8, D,0.0,8, D,0.0,8,0.43018306715207627,Medium
109,id84,"Which of the following statements is true concerning variance decomposition analysis of VARs?

i) Variance decompositions measure the impact of a unit shock to each of the variables on the VAR

ii) Variance decompositions can be thought of as measuring the proportion of the forecast error variance that is attributable to each variable

iii) The ordering of the variables is important for calculating impulse responses but not variance decompositions

iv) It is usual that most of the forecast error variance for a given variable is attributable to shocks to that variable", D,0.0,92,C,0.0,92, A,1.0,92,D,0.0,92,A,1.0,92, C,0.0,92,A,1.0,92, D,0.0,92, C,0.0,92, C,0.0,92, B,0.0,92,C,0.0,92, D,0.0,92,D,0.0,92, A,1.0,92,C,0.0,92,D,0.0,92,D,0.0,92, D,0.0,92,A,1.0,92,C,0.0,92,D,0.0,92, D,0.0,92, C,0.0,92, D,0.0,92,A,1.0,92,D,0.0,92, D,0.0,92, D,0.0,92, A,1.0,92,0.43018306715207627,Medium
28,id125,Which one of the following statements is true concerning alternative forecast accuracy measures?, D,1.0,14,D,1.0,14, A,0.0,14,D,1.0,14,D,1.0,14, D,1.0,14,D,1.0,14, D,1.0,14, D,1.0,14, D,1.0,14, C,0.0,14,C,0.0,14, D,1.0,14,C,0.0,14, A,0.0,14,D,1.0,14,D,1.0,14,D,1.0,14, D,1.0,14,D,1.0,14,D,1.0,14,D,1.0,14, C,0.0,14, C,0.0,14, D,1.0,14,D,1.0,14,D,1.0,14, D,1.0,14, D,1.0,14, D,1.0,14,0.43018306715207627,Medium
11,id11,A leptokurtic distribution is one which, A,0.0,7,B,1.0,7, B,1.0,7,B,1.0,7,B,1.0,7, A,0.0,7,B,1.0,7, B,1.0,7, B,1.0,7, B,1.0,7, D,0.0,7,B,1.0,7, B,1.0,7,B,1.0,7, D,0.0,7,B,1.0,7,B,1.0,7,B,1.0,7, B,1.0,7,B,1.0,7,B,1.0,7,A,0.0,7, B,1.0,7, B,1.0,7, A,0.0,7,B,1.0,7,B,1.0,7, B,1.0,7, A,0.0,7, B,1.0,7,0.4301830671520764,Medium
52,id31,Negative residual autocorrelation is indicated by which one of the following?, C,0.0,12,B,1.0,12, B,1.0,12,B,1.0,12,B,1.0,12, A,0.0,12,B,1.0,12, B,1.0,12, B,1.0,12, B,1.0,12, C,0.0,12,B,1.0,12, B,1.0,12,B,1.0,12, B,1.0,12,B,1.0,12,B,1.0,12,B,1.0,12, B,1.0,12,B,1.0,12,A,0.0,12,B,1.0,12, B,1.0,12, B,1.0,12, A,0.0,12,B,1.0,12,B,1.0,12, A,0.0,12, D,0.0,12, B,1.0,12,0.4301830671520764,Medium
122,id96,"Under the matrix notation for the classical linear regression model, $y = X \beta + u$, what are the dimensions of $u$?", C,0.0,23,B,1.0,23, B,1.0,23,B,1.0,23,B,1.0,23, D,0.0,23,B,1.0,23, D,0.0,23, B,1.0,23, B,1.0,23, A,0.0,23,B,1.0,23, B,1.0,23,B,1.0,23, B,1.0,23,B,1.0,23,B,1.0,23,B,1.0,23, B,1.0,23,B,1.0,23,B,1.0,23,B,1.0,23, B,1.0,23, B,1.0,23, C,0.0,23,B,1.0,23,B,1.0,23, D,0.0,23, C,0.0,23, B,1.0,23,0.4301830671520764,Medium
34,id130,"Which of the following statements are true concerning the autocorrelation function (acf) and partial autocorrelation function (pacf)?

i) The acf and pacf will always be identical at lag one whatever the model

ii) The pacf for an MA(q) model will in general be non-zero beyond lag q

iii) The pacf for an AR(p) model will be zero beyond lag p

iv) The acf and pacf will be the same at lag two for an MA(1) model", A,0.0,77,C,1.0,77, D,0.0,77,B,0.0,77,B,0.0,77, C,1.0,77,B,0.0,77, D,0.0,77, B,0.0,77, B,0.0,77, D,0.0,77,C,1.0,77, A,0.0,77,D,0.0,77, B,0.0,77,C,1.0,77,B,0.0,77,B,0.0,77, D,0.0,77,B,0.0,77,C,1.0,77,D,0.0,77, B,0.0,77, B,0.0,77, D,0.0,77,C,1.0,77,B,0.0,77, C,1.0,77, D,0.0,77, C,1.0,77,0.44977644510880355,Medium
89,id66,"Which of the following are advantages of the VAR approach to modelling the relationship between variables relative to the estimation of full structural models?

i) VARs receive strong motivation from financial and economic theory


ii) VARs in their reduced forms can be used easily to produce time-series forecasts


iii) VAR models are typically highly parsimonious


iv) OLS can be applied separately to each equation in a reduced form VAR", B,0.0,70,C,0.0,70, D,0.0,70,A,1.0,70,A,1.0,70, C,0.0,70,C,0.0,70, D,0.0,70, D,0.0,70, D,0.0,70, C,0.0,70,C,0.0,70, D,0.0,70,D,0.0,70, D,0.0,70,C,0.0,70,D,0.0,70,A,1.0,70, D,0.0,70,A,1.0,70,C,0.0,70,D,0.0,70, D,0.0,70, A,1.0,70, D,0.0,70,A,1.0,70,A,1.0,70, D,0.0,70, C,0.0,70, A,1.0,70,0.44977644510880366,Medium
87,id64,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?, A,1.0,17,A,1.0,17, A,1.0,17,A,1.0,17,A,1.0,17, A,1.0,17,D,0.0,17, A,1.0,17, A,1.0,17, A,1.0,17, D,0.0,17,A,1.0,17, A,1.0,17,A,1.0,17, A,1.0,17,A,1.0,17,A,1.0,17,A,1.0,17, D,0.0,17,A,1.0,17,A,1.0,17,D,0.0,17, D,0.0,17, D,0.0,17, D,0.0,17,A,1.0,17,A,1.0,17, B,0.0,17, A,1.0,17, A,1.0,17,0.44977644510880366,Medium
40,id19,"If there were a leverage effect in practice, what would be the shape of the news impact curve for as model that accounted for that leverage?", A,1.0,27,C,0.0,27, B,0.0,27,A,1.0,27,A,1.0,27, C,0.0,27,A,1.0,27, A,1.0,27, A,1.0,27, A,1.0,27, A,1.0,27,A,1.0,27, C,0.0,27,A,1.0,27, A,1.0,27,A,1.0,27,A,1.0,27,A,1.0,27, C,0.0,27,A,1.0,27,A,1.0,27,B,0.0,27, C,0.0,27, A,1.0,27, A,1.0,27,A,1.0,27,A,1.0,27, C,0.0,27, A,1.0,27, A,1.0,27,0.4497764451088037,Medium
94,id70,What is the most important disadvantage of the diagonal VECH approach to building multivariate GARCH models that is overcome by the BEKK formulation?, A,0.0,24,D,0.0,24, D,0.0,24,C,1.0,24,C,1.0,24, C,1.0,24,C,1.0,24, C,1.0,24, C,1.0,24, C,1.0,24, C,1.0,24,C,1.0,24, C,1.0,24,C,1.0,24, B,0.0,24,C,1.0,24,C,1.0,24,C,1.0,24, D,0.0,24,C,1.0,24,C,1.0,24,A,0.0,24, C,1.0,24, C,1.0,24, D,0.0,24,C,1.0,24,C,1.0,24, D,0.0,24, C,1.0,24, C,1.0,24,0.4497764451088037,Medium
36,id15,"If the residuals from a regression estimated using a small sample of data are not normally distributed, which one of the following consequences may arise?", B,0.0,26,D,1.0,26, B,0.0,26,D,1.0,26,D,1.0,26, C,0.0,26,D,1.0,26, C,0.0,26, D,1.0,26, D,1.0,26, A,0.0,26,D,1.0,26, D,1.0,26,D,1.0,26, B,0.0,26,D,1.0,26,D,1.0,26,D,1.0,26, D,1.0,26,D,1.0,26,D,1.0,26,A,0.0,26, D,1.0,26, D,1.0,26, D,1.0,26,D,1.0,26,D,1.0,26, D,1.0,26, C,0.0,26, D,1.0,26,0.44977644510880377,Medium
116,id90,The fixed effects panel model is also sometimes known as, D,0.0,11,C,0.0,11, B,1.0,11,B,1.0,11,B,1.0,11, C,0.0,11,B,1.0,11, A,0.0,11, B,1.0,11, B,1.0,11, D,0.0,11,A,0.0,11, B,1.0,11,B,1.0,11, B,1.0,11,B,1.0,11,B,1.0,11,B,1.0,11, B,1.0,11,B,1.0,11,B,1.0,11,C,0.0,11, B,1.0,11, B,1.0,11, B,1.0,11,B,1.0,11,B,1.0,11, C,0.0,11, B,1.0,11, B,1.0,11,0.44977644510880377,Medium
7,id106,Suppose that we wished to evaluate the factors that affected the probability that an investor would choose an equity fund rather than a bond fund or a cash investment. Which class of model would be most appropriate?, A,0.0,38,D,0.0,38, B,1.0,38,B,1.0,38,B,1.0,38, A,0.0,38,B,1.0,38, D,0.0,38, B,1.0,38, B,1.0,38, B,1.0,38,B,1.0,38, B,1.0,38,B,1.0,38, B,1.0,38,B,1.0,38,B,1.0,38,B,1.0,38, D,0.0,38,B,1.0,38,B,1.0,38,A,0.0,38, B,1.0,38, B,1.0,38, C,0.0,38,B,1.0,38,B,1.0,38, D,0.0,38, A,0.0,38, B,1.0,38,0.46609159969939895,Medium
110,id85,"Suppose that we have estimated a GARCH model for daily equity returns, and we are interested in producing a 10-day forecast of the volatility (measured by the standard deviation of returns) for use in a value at risk model. How could such a forecast most validly be calculated?", D,0.0,49,C,0.0,49, B,1.0,49,B,1.0,49,B,1.0,49, C,0.0,49,D,0.0,49, C,0.0,49, D,0.0,49, D,0.0,49, A,0.0,49,C,0.0,49, A,0.0,49,D,0.0,49, D,0.0,49,D,0.0,49,B,1.0,49,B,1.0,49, C,0.0,49,B,1.0,49,B,1.0,49,D,0.0,49, D,0.0,49, B,1.0,49, C,0.0,49,B,1.0,49,A,0.0,49, C,0.0,49, C,0.0,49, D,0.0,49,0.46609159969939895,Medium
115,id9,"If a researcher uses daily data to examine a particular problem and creates a variable that assigns a numerical value of 1 to Monday observations, what term would best describe this type of number?", B,0.0,35,D,1.0,35, B,0.0,35,D,1.0,35,D,1.0,35, D,1.0,35,D,1.0,35, C,0.0,35, D,1.0,35, D,1.0,35, B,0.0,35,D,1.0,35, D,1.0,35,D,1.0,35, B,0.0,35,C,0.0,35,D,1.0,35,D,1.0,35, D,1.0,35,D,1.0,35,D,1.0,35,C,0.0,35, D,1.0,35, D,1.0,35, C,0.0,35,D,1.0,35,D,1.0,35, B,0.0,35, D,1.0,35, D,1.0,35,0.46609159969939895,Medium
6,id105,Which one of the following is NOT an example of mis-specification of functional form?, C,0.0,15,C,0.0,15, B,0.0,15,D,1.0,15,D,1.0,15, C,0.0,15,D,1.0,15, C,0.0,15, D,1.0,15, D,1.0,15, D,1.0,15,D,1.0,15, D,1.0,15,B,0.0,15, D,1.0,15,D,1.0,15,D,1.0,15,D,1.0,15, D,1.0,15,D,1.0,15,D,1.0,15,B,0.0,15, D,1.0,15, D,1.0,15, D,1.0,15,D,1.0,15,D,1.0,15, C,0.0,15, C,0.0,15, D,1.0,15,0.46609159969939895,Medium
24,id121,Consider again the VAR model of equation 16. Which of the following conditions must hold for it to be said that there is bi-directional feedback?, D,1.0,26,D,1.0,26, B,0.0,26,C,0.0,26,D,1.0,26, D,1.0,26,A,0.0,26, B,0.0,26, C,0.0,26, C,0.0,26, C,0.0,26,C,0.0,26, C,0.0,26,D,1.0,26, D,1.0,26,C,0.0,26,C,0.0,26,C,0.0,26, B,0.0,26,A,0.0,26,C,0.0,26,D,1.0,26, B,0.0,26, D,1.0,26, C,0.0,26,C,0.0,26,The,0.0,26, A,0.0,26, D,1.0,26, A,0.0,26,0.46609159969939895,Medium
29,id126,"Which of the following criticisms of standard (""plain vanilla"") GARCH models can be overcome by EGARCH models?

i) Estimated coefficient values from GARCH models may be negative

ii) GARCH models cannot account for leverage effects

iii) The responsiveness of future volatility to positive and negative shocks is symmetric under a GARCH formulation

iv) GARCH models cannot allow for a feedback from the volatility to the returns", C,1.0,67,D,0.0,67, D,0.0,67,B,0.0,67,B,0.0,67, D,0.0,67,D,0.0,67, D,0.0,67, C,1.0,67, C,1.0,67, C,1.0,67,D,0.0,67, D,0.0,67,D,0.0,67, A,0.0,67,B,0.0,67,C,1.0,67,B,0.0,67, D,0.0,67,C,1.0,67,C,1.0,67,D,0.0,67, D,0.0,67, A,0.0,67, D,0.0,67,A,0.0,67,C,1.0,67, B,0.0,67, D,0.0,67, C,1.0,67,0.46609159969939895,Medium
30,id127,"Suppose that 100 separate firms were tested to determine how many of them ""beat the market"" using a Jensen-type regression, and it is found that 3 fund managers significantly do so. Does this suggest prima facie evidence for stock market inefficiency?", A,0.0,42,D,0.0,42, A,0.0,42,D,0.0,42,D,0.0,42, D,0.0,42,D,0.0,42, B,1.0,42, B,1.0,42, B,1.0,42, B,1.0,42,B,1.0,42, D,0.0,42,D,0.0,42, D,0.0,42,D,0.0,42,D,0.0,42,D,0.0,42, D,0.0,42,B,1.0,42,D,0.0,42,B,1.0,42, D,0.0,42, D,0.0,42, B,1.0,42,D,0.0,42,B,1.0,42, D,0.0,42, D,0.0,42, D,0.0,42,0.46609159969939895,Medium
33,id13,"Consider the following time series model applied to daily data:



where rt are the returns, and D1, D2, D3 and D4 are dummy variables. D1 = 1 on Monday and zero otherwise; D2 = 1 on Tuesday and zero otherwise, ..., D4 = 1 on Thursday and zero otherwise. What is the interpretation of the parameter estimate for the intercept?", C,0.0,61,C,0.0,61, B,0.0,61,A,1.0,61,A,1.0,61, C,0.0,61,B,0.0,61, D,0.0,61, A,1.0,61, A,1.0,61, D,0.0,61,C,0.0,61, B,0.0,61,D,0.0,61, C,0.0,61,B,0.0,61,A,1.0,61,A,1.0,61, D,0.0,61,A,1.0,61,B,0.0,61,C,0.0,61, B,0.0,61, C,0.0,61, B,0.0,61,D,0.0,61,A,1.0,61, C,0.0,61, D,0.0,61, A,1.0,61,0.46609159969939895,Medium
57,id36,"The characteristic roots of the MA process

$y_t = -3u_{t-1} + u_{t-2} + u_t$

are", C,0.0,16,B,1.0,16, B,1.0,16,D,0.0,16,D,0.0,16, C,0.0,16,C,0.0,16, D,0.0,16, D,0.0,16, D,0.0,16, A,0.0,16,A,0.0,16, B,1.0,16,D,0.0,16, C,0.0,16,B,1.0,16,B,1.0,16,D,0.0,16, D,0.0,16,B,1.0,16,A,0.0,16,B,1.0,16, D,0.0,16, B,1.0,16, B,1.0,16,D,0.0,16,The,0.0,16, A,0.0,16, D,0.0,16, D,0.0,16,0.466091599699399,Medium
