,instance_id,input.text,references,predicted_text_0,stats.exact_match_0,predicted_text_1,stats.exact_match_1,predicted_text_2,stats.exact_match_2,predicted_text_3,stats.exact_match_3,predicted_text_4,stats.exact_match_4,predicted_text_5,stats.exact_match_5,predicted_text_6,stats.exact_match_6,predicted_text_7,stats.exact_match_7,predicted_text_8,stats.exact_match_8,predicted_text_9,stats.exact_match_9,predicted_text_10,stats.exact_match_10,predicted_text_11,stats.exact_match_11,predicted_text_12,stats.exact_match_12,predicted_text_13,stats.exact_match_13,predicted_text_14,stats.exact_match_14,predicted_text_15,stats.exact_match_15,predicted_text_16,stats.exact_match_16,predicted_text_17,stats.exact_match_17,predicted_text_18,stats.exact_match_18,predicted_text_19,stats.exact_match_19,predicted_text_20,stats.exact_match_20,predicted_text_21,stats.exact_match_21,predicted_text_22,stats.exact_match_22,predicted_text_23,stats.exact_match_23,predicted_text_24,stats.exact_match_24,predicted_text_25,stats.exact_match_25,predicted_text_26,stats.exact_match_26,predicted_text_27,stats.exact_match_27,predicted_text_28,stats.exact_match_28,predicted_text_29,stats.exact_match_29,std,agreement_level
103,id92,The cooperative international organization of 185 countries designed to stabilize the exchange of currencies and the world economy is,the World Bank.SALILSPLITCHECKthe United Nations.SALILSPLITCHECKUNICEF.SALILSPLITCHECKthe International Monetary Fund. (correct),D,1.0,D,1.0,D,1.0,D,1.0, A,0.0,D,1.0,D,1.0, D,1.0, B,0.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, B,0.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, A,0.0, D,1.0, D,1.0, D,1.0,D,1.0,0.34574590364176044,Low
86,id77,What is the implication of American exceptionalism in terms of global economics?,It encourages the use of tariffsSALILSPLITCHECKIt encourages nationalizationSALILSPLITCHECKIt encourages liberalization of global trade (correct)SALILSPLITCHECKIt encourages redistribution of wealth,C,1.0,C,1.0,C,1.0,C,1.0, A,0.0,C,1.0,C,1.0, C,1.0, A,0.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, B,0.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, A,0.0, C,1.0, C,1.0, C,1.0,C,1.0,0.34574590364176044,Low
59,id52,Why did Americans believe that they could found a different kind of empire after 1776?,This would be an 'empire of liberty' (correct)SALILSPLITCHECKThis empire would be multi-culturalSALILSPLITCHECKThis type of empire would be based on expansionSALILSPLITCHECKThis would be empire free of slavery,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0,A,1.0,A,1.0, A,1.0, C,0.0, C,0.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, B,0.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0, A,1.0, A,1.0,A,1.0,0.34574590364176044,Low
68,id60,"Détente, or the relaxing of tensions coupled with firm guarantees of mutual security, represented a shift in American foreign policy toward the communist world ushered in by",Richard Nixon. (correct)SALILSPLITCHECKEugene McCarthySALILSPLITCHECKLyndon Johnson.SALILSPLITCHECKRobert Kennedy.,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0,A,1.0,A,1.0, A,1.0, D,0.0, C,0.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, B,0.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0, A,1.0, A,1.0,A,1.0,0.34574590364176044,Low
93,id83,The foreign policy doctrine that European nations should stay out of Latin America is known as,the Powell Doctrine.SALILSPLITCHECKthe Roosevelt Doctrine.SALILSPLITCHECKthe Bush Doctrine.SALILSPLITCHECKthe Monroe Doctrine. (correct),D,1.0,D,1.0,D,1.0,D,1.0, C,0.0,D,1.0,D,1.0, D,1.0, C,0.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, B,0.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, A,0.0, D,1.0, D,1.0, D,1.0,D,1.0,0.34574590364176044,Low
10,id109,What has been an effective way of disbursing US foreign aid to encourage change in target states?,"Conditional programs, such as the Millennium Challenge, that require change before receipt of aid (correct)SALILSPLITCHECKthe use of intergovernmental organizations to monitor aid disbursementSALILSPLITCHECKwithdrawal of aid for bad policiesSALILSPLITCHECKNone of the above, international aid never works",A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0,A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, B,0.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0, A,1.0, A,1.0,A,1.0,0.34574590364176044,Low
56,id5,What policies did Alexander Hamilton pursue to build the American economy?,"Free trade with all European countries on an equal basis and a smaller government role in the economySALILSPLITCHECKEstablishment of a national currency and higher government spendingSALILSPLITCHECKTariffs to protect American manufacturing, establishment of a national bank, and the repayment of all debts. (correct)SALILSPLITCHECKLimits on immigration and imported technology to encourage higher wages",C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0,C,1.0, C,1.0, B,0.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, B,0.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, B,0.0, C,1.0, C,1.0, C,1.0,C,1.0,0.34574590364176044,Low
96,id86,Why do realists tend to object to the influence of exceptionalism on American foreign policy?,"It leads to a diminished focus on collective securitySALILSPLITCHECKIt diminishes the prospects for world governmentSALILSPLITCHECKIt enhances the prospects for world governmentSALILSPLITCHECKIt leads to a diminished focus on security, power and interest (correct)",D,1.0,D,1.0,D,1.0,D,1.0, D,1.0,D,1.0,D,1.0, A,0.0, A,0.0, D,1.0,A,0.0, D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, B,0.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,0.3457459036417605,Low
83,id74,Why did Lincoln oppose the southward expansion of the US?,It would have drained the US economicallySALILSPLITCHECKIt would have involved compromising opposition to slavery (correct)SALILSPLITCHECKIt would have increased immigration to the USSALILSPLITCHECKNone of the above,A,0.0,B,1.0,B,1.0,B,1.0, A,0.0,B,1.0,B,1.0, B,1.0, A,0.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0, B,1.0, B,1.0,B,1.0,0.3457459036417605,Low
15,id113,What is meant by the phrase 'empire by invitation'?,Voluntary reliance on an external power for security (correct)SALILSPLITCHECKWillful openness to colonizationSALILSPLITCHECKCultural imperialismSALILSPLITCHECKOpen advocacy of imperialism for economic gain,D,0.0,A,1.0,A,1.0,A,1.0, C,0.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, B,0.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,0.3457459036417605,Low
64,id57,Which is NOT a reason for why intergovernmental organizations are ineffective at promoting human rights?,These organizations merely identify those states who already support human rightsSALILSPLITCHECKThey cannot get enough information about which leaders will abuse their citizens (correct)SALILSPLITCHECKThese organizations have little ability to constrain abusive leadersSALILSPLITCHECKNone of the above,D,0.0,A,0.0,A,0.0,D,0.0, D,0.0,D,0.0,B,1.0, A,0.0, A,0.0, B,1.0,B,1.0, D,0.0, D,0.0, D,0.0, A,0.0, D,0.0,D,0.0, B,1.0,A,0.0,D,0.0,D,0.0,D,0.0,A,0.0, D,0.0, A,0.0, D,0.0, D,0.0, D,0.0, A,0.0,D,0.0,0.3457459036417605,Low
45,id39,What led Britain to impose new taxes on their American colonies?,To increase the wealth of King George IIISALILSPLITCHECKThe growing costs of war with France (correct)SALILSPLITCHECKAnger at America's growing prosperitySALILSPLITCHECKPressure from rich merchants,C,0.0,B,1.0,B,1.0,B,1.0, D,0.0,B,1.0,B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, C,0.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0, B,1.0, B,1.0,B,1.0,0.3457459036417605,Low
63,id56,"According to realists, what is the fundamental difference between the international system and the domestic system?",Armed conflictSALILSPLITCHECKAnarchy (correct)SALILSPLITCHECKInstitutionsSALILSPLITCHECKNo common language,B,1.0,B,1.0,B,1.0,B,1.0, C,0.0,B,1.0,B,1.0, B,1.0, D,0.0, C,0.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, C,0.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,0.34574590364176055,Low
24,id18,Which is not a nonstate actor that poses a threat to the United States?,TerroristsSALILSPLITCHECKOrganized crimeSALILSPLITCHECKDrug traffickersSALILSPLITCHECKChina (correct),D,1.0,D,1.0,D,1.0,D,1.0, A,0.0,D,1.0,D,1.0, D,1.0, A,0.0, B,0.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, B,0.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,0.34574590364176055,Low
69,id61,Which of these is not a component of the 'American Creed'?,LibertySALILSPLITCHECKEqualitySALILSPLITCHECKAutocracy (correct)SALILSPLITCHECKIndividualism,A,0.0,C,1.0,C,1.0,C,1.0, C,1.0,C,1.0,C,1.0, C,1.0, D,0.0, D,0.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, B,0.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,0.34574590364176055,Low
60,id53,The trade-off between defense and social spending is often referred to as a choice between,bread and butter.SALILSPLITCHECKwar and peace.SALILSPLITCHECKguns and butter. (correct)SALILSPLITCHECKbombs and books.,C,1.0,C,1.0,C,1.0,C,1.0, A,0.0,C,1.0,C,1.0, C,1.0, D,0.0, B,0.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, B,0.0, C,1.0, C,1.0, C,1.0,C,1.0,0.34574590364176055,Low
31,id25,"In American government, the power to declare war rests with",the president of the United States.SALILSPLITCHECKthe secretary of defense.SALILSPLITCHECKthe chairman of the Joint Chiefs of Staff.SALILSPLITCHECKCongress. (correct),D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0,D,1.0, D,1.0, B,0.0, A,0.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, B,0.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,0.34574590364176055,Low
17,id115,"Peace, commerce, and honest friendship with all nations, entangling alliances with none'. Identify the speaker.",James MadisonSALILSPLITCHECKAbraham LincolnSALILSPLITCHECKWoodrow WilsonSALILSPLITCHECKThomas Jefferson (correct),D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0,D,1.0, D,1.0, C,0.0, C,0.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, A,0.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,0.34574590364176055,Low
1,id100,Which of the following considers states to be the primary actors in international relations?,Realism (correct)SALILSPLITCHECKIdealismSALILSPLITCHECKLiberalismSALILSPLITCHECKNone of the above,A,1.0,A,1.0,A,1.0,A,1.0, C,0.0,A,1.0,A,1.0, A,1.0, C,0.0, C,0.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0, A,1.0, A,1.0,A,1.0,0.34574590364176055,Low
78,id7,What fact impinged upon America's 'neutral' stance towards the belligerent in World War I between 1915 and 1917?,US banks funded the allies much more than Germany and Austria-Hungary (correct)SALILSPLITCHECKUS banks funded Germany and Austria-Hungary much more than the alliesSALILSPLITCHECKWilson secretly favoured the German positionSALILSPLITCHECKNone of the above,D,0.0,A,1.0,A,1.0,A,1.0, A,1.0,A,1.0,A,1.0, A,1.0, C,0.0, B,0.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, B,0.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,0.34574590364176055,Low
70,id62,"During the early years of his administration, Reagan's foreign and defense policies emphasized",nuclear disarmament.SALILSPLITCHECKdétente.SALILSPLITCHECKanticommunism. (correct)SALILSPLITCHECKinternational free trade.,C,1.0,C,1.0,C,1.0,C,1.0, A,0.0,C,1.0,C,1.0, C,1.0, B,0.0, D,0.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, B,0.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,0.34574590364176055,Low
100,id9,"According to Realists, what accounts for the onset of the Cold War?",Ideological differencesSALILSPLITCHECKA power vacuumSALILSPLITCHECKThe expansionist nature of the Soviet UnionSALILSPLITCHECKBoth b and c (correct),C,0.0,C,0.0,D,1.0,D,1.0, A,0.0,D,1.0,D,1.0, D,1.0, C,0.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, C,0.0, D,1.0, D,1.0, D,1.0,D,1.0,0.3790490217894516,Low
104,id93,What policies are part of a grand strategy of Offshore Balancing?,"Maintaining a balance between the United States and other countries and not entering into alliancesSALILSPLITCHECKInvesting equally in domestic and international security with balanced protection against terrorism and other statesSALILSPLITCHECKEmbrace multi-polarity, show greater restraint internationally and require other states to meet their own security burdens. (correct)SALILSPLITCHECKIsolate the US from the international system and not seek global power",C,1.0,C,1.0,C,1.0,C,1.0, C,1.0,C,1.0,C,1.0, C,1.0, D,0.0, B,0.0,C,1.0, A,0.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, B,0.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, A,0.0,C,1.0,0.3790490217894516,Low
73,id65,The largest increase in peacetime defense spending in American history occurred under which president?,Jimmy CarterSALILSPLITCHECKRonald Reagan (correct)SALILSPLITCHECKBill ClintonSALILSPLITCHECKDwight Eisenhower,B,1.0,B,1.0,B,1.0,B,1.0, D,0.0,B,1.0,B,1.0, B,1.0, A,0.0, B,1.0,B,1.0, D,0.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, C,0.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0, B,1.0, B,1.0,B,1.0,0.3790490217894516,Low
107,id96,What was a main organizational change proposed by the 9/11 Commission with regard to the U.S. intelligence community?,Creation of the Department of Homeland SecuritySALILSPLITCHECKMoving the Department of Defense Intelligence Agencies to the CIA for better coordinationSALILSPLITCHECKCreation of the National Intelligence Director (correct)SALILSPLITCHECKMoving the domestic intelligence component of the FBI to the CIA,D,0.0,C,1.0,C,1.0,C,1.0, C,1.0,C,1.0,C,1.0, C,1.0, D,0.0, B,0.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, B,0.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, B,0.0, C,1.0, C,1.0, C,1.0,C,1.0,0.3790490217894516,Low
76,id68,Bureaucratic politics suggests we should be worried about which of the following with regard to nuclear weapons?,Having the capability to deter the most powerful rivalSALILSPLITCHECKHaving the capability to deter smaller statesSALILSPLITCHECKHow nuclear attacks are identified and responded to; who controls the weapons (correct)SALILSPLITCHECKBureaucratic politics provides no information about nuclear proliferation and use,A,0.0,C,1.0,C,1.0,C,1.0, D,0.0,C,1.0,C,1.0, C,1.0, A,0.0, B,0.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, B,0.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,0.3790490217894516,Low
55,id49,What is direct diplomacy?,Members of Congress negotiating directly with foreign governments (correct)SALILSPLITCHECKFace-to-face meetings between state leadersSALILSPLITCHECKThe president consulting Congress on foreign policy issuesSALILSPLITCHECKBilateral talks that do not involve a third-party negotiator,B,0.0,B,0.0,D,0.0,D,0.0, A,1.0,B,0.0,B,0.0, D,0.0, A,1.0, B,0.0,D,0.0, B,0.0, B,0.0, B,0.0, D,0.0, B,0.0,B,0.0, A,1.0,B,0.0,B,0.0,B,0.0,B,0.0,A,1.0, B,0.0, D,0.0, A,1.0, B,0.0, B,0.0, D,0.0,D,0.0,0.3790490217894516,Low
27,id21,What were the implications of the Cold War for American exceptionalism?,It ended the influence of American exceptionalism entirelySALILSPLITCHECKExceptionalism was enhanced by America's status as the 'leader of the free world'SALILSPLITCHECKThe extension of American power globally challenged core assumptions of exceptionalismSALILSPLITCHECKBoth b and c (correct),B,0.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0,D,1.0, D,1.0, A,0.0, B,0.0,D,1.0, D,1.0, D,1.0, D,1.0, B,0.0, D,1.0,D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,0.3790490217894516,Low
20,id14,Which factor is cited by Revisionists as the primary cause of the Cold War?,The threat posed by the Soviet UnionSALILSPLITCHECKDomestic concerns of the US (correct)SALILSPLITCHECKSoviet ideologySALILSPLITCHECKNone of the above,A,0.0,B,1.0,B,1.0,B,1.0, C,0.0,D,0.0,B,1.0, B,1.0, A,0.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0, B,1.0, B,1.0,B,1.0,0.3790490217894516,Low
21,id15,Who is considered the “father” of containment?,George Kennan (correct)SALILSPLITCHECKJohn Foster DullesSALILSPLITCHECKHenry KissingerSALILSPLITCHECKDwight Eisenhower,A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0,A,1.0, A,1.0, C,0.0, B,0.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, C,0.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0, A,1.0, A,1.0,A,1.0,0.3790490217894516,Low
53,id47,Intergovernmental organizations SELDOM do which of the following?,Provide strong enforcement (correct)SALILSPLITCHECKMonitor partiesSALILSPLITCHECKProvide fora for discussionSALILSPLITCHECKReduce transaction costs for agreements,A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0,A,1.0, A,1.0, D,0.0, D,0.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, B,0.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, All,0.0, A,1.0, A,1.0, A,1.0,A,1.0,0.3790490217894516,Low
23,id17,What was the significance of the Gulf of Tonkin resolution?,It allowed the US to intensify its involvement in Vietnam (correct)SALILSPLITCHECKIt illustrated the influence of public opinion on US foreign policySALILSPLITCHECKIt enhanced Congressional control over the Vietnam WarSALILSPLITCHECKIt curtailed US involvement in Vietnam,A,1.0,A,1.0,A,1.0,A,1.0, D,0.0,A,1.0,A,1.0, A,1.0, C,0.0, B,0.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, B,0.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0, A,1.0, A,1.0,A,1.0,0.3790490217894516,Low
44,id38,The dominant course for foreign policy throughout most of American history can be categorized as,containment.SALILSPLITCHECKneoconservatism.SALILSPLITCHECKisolationism. (correct)SALILSPLITCHECKprotectionism.,A,0.0,C,1.0,C,1.0,C,1.0, D,0.0,C,1.0,C,1.0, C,1.0, A,0.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, A,0.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, B,0.0, C,1.0, C,1.0, C,1.0,C,1.0,0.3790490217894516,Low
51,id45,"Within the United Nations, real power is located in",the Security Council. (correct)SALILSPLITCHECKthe Chamber of Deputies.SALILSPLITCHECKthe Council of Ministers.SALILSPLITCHECKthe Secretariat.,A,1.0,A,1.0,A,1.0,A,1.0, C,0.0,A,1.0,A,1.0, D,0.0, C,0.0, A,1.0,A,1.0, D,0.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, B,0.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,0.3790490217894517,Low
79,id70,What was meant by the term 'New World Order'?,A new democratic internationalism led by the United States (correct)SALILSPLITCHECKA new balance of power between the US and ChinaSALILSPLITCHECKA new global economic frameworkSALILSPLITCHECKA new era of globalization,D,0.0,A,1.0,A,1.0,A,1.0, A,1.0,A,1.0,A,1.0, A,1.0, C,0.0, D,0.0,A,1.0, C,0.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, B,0.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,0.3790490217894517,Low
22,id16,What is the structure of the United Nations Security Council?,"5 permanent members with veto power, 10 rotating members with no veto power (correct)SALILSPLITCHECK5 permanent members and 10 rotating members, all with veto powerSALILSPLITCHECK10 permanent members with veto power, and 5 rotating members without veto powerSALILSPLITCHECK15 permanent members with veto power",D,0.0,A,1.0,A,1.0,A,1.0, C,0.0,A,1.0,A,1.0, A,1.0, C,0.0, B,0.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, B,0.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0, A,1.0, A,1.0,A,1.0,0.4068381021724863,Low
91,id81,Why is NSC 68 seen as a turning point in US Cold War Foreign policy?,It indicated the primacy of economic containmentSALILSPLITCHECKIt indicated a desire to engage with the Soviet UnionSALILSPLITCHECKIt indicated a shift towards military containment (correct)SALILSPLITCHECKIt dispensed with the idea of containment,A,0.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0,C,1.0, C,1.0, A,0.0, D,0.0,C,1.0, A,0.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, B,0.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,0.4068381021724863,Low
28,id22,Why did Franklin D. Roosevelt initially favour an 'isolationist' stance on the part of the US during the 1930s?,He believed that internal reform rather than international negotiation was the key to economic regeneration of the US (correct)SALILSPLITCHECKHe believed that German domination of Europe would be in US interestsSALILSPLITCHECKHe always favoured isolationismSALILSPLITCHECKAll of the above,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0,A,1.0,A,1.0, A,1.0, C,0.0, D,0.0,A,1.0, D,0.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, D,0.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0, A,1.0, D,0.0,A,1.0,0.4068381021724863,Low
85,id76,Why do some scholars claim that Reagan 'won the Cold War'?,Reagan's first term military spending pressured the Soviet Union to keep up its international commitments (correct)SALILSPLITCHECKReagan encouraged engagement with the Soviet UnionSALILSPLITCHECKReagan encouraged a softer approach towards communismSALILSPLITCHECKReagan reduced military spending and this allowed the Soviet Union space to reform,A,1.0,A,1.0,A,1.0,A,1.0, D,0.0,A,1.0,A,1.0, D,0.0, C,0.0, B,0.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, B,0.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0, A,1.0, A,1.0,A,1.0,0.4068381021724863,Low
67,id6,How did relations with Russia develop under George H.W. Bush?,"Cautious support for Gorbachev and Yeltsin (correct)SALILSPLITCHECKUnreserved support for Gorbachev and YeltsinSALILSPLITCHECKDenouncement of Gorbachev, but support for YeltsinSALILSPLITCHECKDenouncement of Gorbachev and Yeltsin",D,0.0,A,1.0,A,1.0,A,1.0, D,0.0,A,1.0,A,1.0, A,1.0, B,0.0, C,0.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, B,0.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0, A,1.0, A,1.0,A,1.0,0.4068381021724863,Low
61,id54,What did Charles Krauthammer mean by a 'unipolar moment' when describing the post-Cold War system?,The chance for the United States to share power with other countries in the worldSALILSPLITCHECKAn opportunity to use to collapse of the Soviet Union to extend US power (correct)SALILSPLITCHECKAn international system that didn't face any threatsSALILSPLITCHECKThe never-ending domination of the United States,B,1.0,B,1.0,B,1.0,B,1.0, D,0.0,B,1.0,B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, D,0.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, C,0.0, B,1.0, B,1.0, D,0.0,D,0.0,0.4068381021724863,Low
52,id46,"In general, how do conservatives and liberals differ when it comes to defense spending?",Conservatives are skeptical of increases in defense spending; liberals advocate increases in defense spending.SALILSPLITCHECKConservatives favor social spending over defense spending; liberals favor defense spending over social spending.SALILSPLITCHECKConservatives advocate increases in defense spending; liberals are generally skeptical of increases in defense spending. (correct)SALILSPLITCHECKConservatives emphasize strong economies; liberals emphasize strong military readiness.,A,0.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0,C,1.0, C,1.0, D,0.0, B,0.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, A,0.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, D,0.0, C,1.0, C,1.0, C,1.0,C,1.0,0.4068381021724863,Low
