,instance_id,input.text,predicted_text_0,stats.exact_match_0,num_words_0,predicted_text_1,stats.exact_match_1,num_words_1,predicted_text_2,stats.exact_match_2,num_words_2,predicted_text_3,stats.exact_match_3,num_words_3,predicted_text_4,stats.exact_match_4,num_words_4,predicted_text_5,stats.exact_match_5,num_words_5,predicted_text_6,stats.exact_match_6,num_words_6,predicted_text_7,stats.exact_match_7,num_words_7,predicted_text_8,stats.exact_match_8,num_words_8,predicted_text_9,stats.exact_match_9,num_words_9,predicted_text_10,stats.exact_match_10,num_words_10,predicted_text_11,stats.exact_match_11,num_words_11,predicted_text_12,stats.exact_match_12,num_words_12,predicted_text_13,stats.exact_match_13,num_words_13,predicted_text_14,stats.exact_match_14,num_words_14,predicted_text_15,stats.exact_match_15,num_words_15,predicted_text_16,stats.exact_match_16,num_words_16,predicted_text_17,stats.exact_match_17,num_words_17,predicted_text_18,stats.exact_match_18,num_words_18,predicted_text_19,stats.exact_match_19,num_words_19,predicted_text_20,stats.exact_match_20,num_words_20,predicted_text_21,stats.exact_match_21,num_words_21,predicted_text_22,stats.exact_match_22,num_words_22,predicted_text_23,stats.exact_match_23,num_words_23,predicted_text_24,stats.exact_match_24,num_words_24,predicted_text_25,stats.exact_match_25,num_words_25,predicted_text_26,stats.exact_match_26,num_words_26,predicted_text_27,stats.exact_match_27,num_words_27,predicted_text_28,stats.exact_match_28,num_words_28,predicted_text_29,stats.exact_match_29,num_words_29,std,agreement_level
93,id83,The foreign policy doctrine that European nations should stay out of Latin America is known as,D,1.0,17,D,1.0,17,D,1.0,17,D,1.0,17, C,0.0,17,D,1.0,17,D,1.0,17, D,1.0,17, C,0.0,17, D,1.0,17,D,1.0,17, D,1.0,17, D,1.0,17, D,1.0,17, D,1.0,17, D,1.0,17,D,1.0,17, B,0.0,17,D,1.0,17,D,1.0,17,D,1.0,17,D,1.0,17,D,1.0,17, D,1.0,17, D,1.0,17, A,0.0,17, D,1.0,17, D,1.0,17, D,1.0,17,D,1.0,17,0.34574590364176044,High
10,id109,What has been an effective way of disbursing US foreign aid to encourage change in target states?,A,1.0,18,A,1.0,18,A,1.0,18,A,1.0,18, B,0.0,18,A,1.0,18,A,1.0,18, A,1.0,18, C,0.0,18, A,1.0,18,A,1.0,18, A,1.0,18, A,1.0,18, A,1.0,18, A,1.0,18, A,1.0,18,A,1.0,18, B,0.0,18,A,1.0,18,A,1.0,18,A,1.0,18,A,1.0,18,A,1.0,18, A,1.0,18, A,1.0,18, B,0.0,18, A,1.0,18, A,1.0,18, A,1.0,18,A,1.0,18,0.34574590364176044,High
56,id5,What policies did Alexander Hamilton pursue to build the American economy?,C,1.0,12,C,1.0,12,C,1.0,12,C,1.0,12, B,0.0,12,C,1.0,12,C,1.0,12, C,1.0,12, B,0.0,12, C,1.0,12,C,1.0,12, C,1.0,12, C,1.0,12, C,1.0,12, C,1.0,12, C,1.0,12,C,1.0,12, B,0.0,12,C,1.0,12,C,1.0,12,C,1.0,12,C,1.0,12,C,1.0,12, C,1.0,12, C,1.0,12, B,0.0,12, C,1.0,12, C,1.0,12, C,1.0,12,C,1.0,12,0.34574590364176044,High
96,id86,Why do realists tend to object to the influence of exceptionalism on American foreign policy?,D,1.0,16,D,1.0,16,D,1.0,16,D,1.0,16, D,1.0,16,D,1.0,16,D,1.0,16, A,0.0,16, A,0.0,16, D,1.0,16,A,0.0,16, D,1.0,16, D,1.0,16, D,1.0,16, D,1.0,16, D,1.0,16,D,1.0,16, B,0.0,16,D,1.0,16,D,1.0,16,D,1.0,16,D,1.0,16,D,1.0,16, D,1.0,16, D,1.0,16, D,1.0,16, D,1.0,16, D,1.0,16, D,1.0,16,D,1.0,16,0.3457459036417605,Medium
83,id74,Why did Lincoln oppose the southward expansion of the US?,A,0.0,11,B,1.0,11,B,1.0,11,B,1.0,11, A,0.0,11,B,1.0,11,B,1.0,11, B,1.0,11, A,0.0,11, B,1.0,11,B,1.0,11, B,1.0,11, B,1.0,11, B,1.0,11, B,1.0,11, B,1.0,11,B,1.0,11, B,1.0,11,B,1.0,11,B,1.0,11,B,1.0,11,B,1.0,11,B,1.0,11, B,1.0,11, B,1.0,11, D,0.0,11, B,1.0,11, B,1.0,11, B,1.0,11,B,1.0,11,0.3457459036417605,Medium
15,id113,What is meant by the phrase 'empire by invitation'?,D,0.0,10,A,1.0,10,A,1.0,10,A,1.0,10, C,0.0,10,A,1.0,10,A,1.0,10, A,1.0,10, A,1.0,10, D,0.0,10,A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10,A,1.0,10, B,0.0,10,A,1.0,10,A,1.0,10,A,1.0,10,A,1.0,10,A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10,A,1.0,10,0.3457459036417605,Medium
64,id57,Which is NOT a reason for why intergovernmental organizations are ineffective at promoting human rights?,D,0.0,16,A,0.0,16,A,0.0,16,D,0.0,16, D,0.0,16,D,0.0,16,B,1.0,16, A,0.0,16, A,0.0,16, B,1.0,16,B,1.0,16, D,0.0,16, D,0.0,16, D,0.0,16, A,0.0,16, D,0.0,16,D,0.0,16, B,1.0,16,A,0.0,16,D,0.0,16,D,0.0,16,D,0.0,16,A,0.0,16, D,0.0,16, A,0.0,16, D,0.0,16, D,0.0,16, D,0.0,16, A,0.0,16,D,0.0,16,0.3457459036417605,Medium
45,id39,What led Britain to impose new taxes on their American colonies?,C,0.0,12,B,1.0,12,B,1.0,12,B,1.0,12, D,0.0,12,B,1.0,12,B,1.0,12, B,1.0,12, B,1.0,12, B,1.0,12,B,1.0,12, C,0.0,12, B,1.0,12, B,1.0,12, B,1.0,12, B,1.0,12,B,1.0,12, B,1.0,12,B,1.0,12,B,1.0,12,B,1.0,12,B,1.0,12,B,1.0,12, B,1.0,12, B,1.0,12, D,0.0,12, B,1.0,12, B,1.0,12, B,1.0,12,B,1.0,12,0.3457459036417605,Medium
63,id56,"According to realists, what is the fundamental difference between the international system and the domestic system?",B,1.0,17,B,1.0,17,B,1.0,17,B,1.0,17, C,0.0,17,B,1.0,17,B,1.0,17, B,1.0,17, D,0.0,17, C,0.0,17,B,1.0,17, B,1.0,17, B,1.0,17, B,1.0,17, B,1.0,17, B,1.0,17,B,1.0,17, C,0.0,17,B,1.0,17,B,1.0,17,B,1.0,17,B,1.0,17,B,1.0,17, B,1.0,17, B,1.0,17, B,1.0,17, B,1.0,17, B,1.0,17, B,1.0,17,B,1.0,17,0.34574590364176055,Medium
24,id18,Which is not a nonstate actor that poses a threat to the United States?,D,1.0,15,D,1.0,15,D,1.0,15,D,1.0,15, A,0.0,15,D,1.0,15,D,1.0,15, D,1.0,15, A,0.0,15, B,0.0,15,D,1.0,15, D,1.0,15, D,1.0,15, D,1.0,15, D,1.0,15, D,1.0,15,D,1.0,15, B,0.0,15,D,1.0,15,D,1.0,15,D,1.0,15,D,1.0,15,D,1.0,15, D,1.0,15, D,1.0,15, D,1.0,15, D,1.0,15, D,1.0,15, D,1.0,15,D,1.0,15,0.34574590364176055,Medium
69,id61,Which of these is not a component of the 'American Creed'?,A,0.0,12,C,1.0,12,C,1.0,12,C,1.0,12, C,1.0,12,C,1.0,12,C,1.0,12, C,1.0,12, D,0.0,12, D,0.0,12,C,1.0,12, C,1.0,12, C,1.0,12, C,1.0,12, C,1.0,12, C,1.0,12,C,1.0,12, B,0.0,12,C,1.0,12,C,1.0,12,C,1.0,12,C,1.0,12,C,1.0,12, C,1.0,12, C,1.0,12, C,1.0,12, C,1.0,12, C,1.0,12, C,1.0,12,C,1.0,12,0.34574590364176055,Medium
60,id53,The trade-off between defense and social spending is often referred to as a choice between,C,1.0,16,C,1.0,16,C,1.0,16,C,1.0,16, A,0.0,16,C,1.0,16,C,1.0,16, C,1.0,16, D,0.0,16, B,0.0,16,C,1.0,16, C,1.0,16, C,1.0,16, C,1.0,16, C,1.0,16, C,1.0,16,C,1.0,16, C,1.0,16,C,1.0,16,C,1.0,16,C,1.0,16,C,1.0,16,C,1.0,16, C,1.0,16, C,1.0,16, B,0.0,16, C,1.0,16, C,1.0,16, C,1.0,16,C,1.0,16,0.34574590364176055,Medium
31,id25,"In American government, the power to declare war rests with",D,1.0,11,D,1.0,11,D,1.0,11,D,1.0,11, B,0.0,11,D,1.0,11,D,1.0,11, D,1.0,11, B,0.0,11, A,0.0,11,D,1.0,11, D,1.0,11, D,1.0,11, D,1.0,11, D,1.0,11, D,1.0,11,D,1.0,11, B,0.0,11,D,1.0,11,D,1.0,11,D,1.0,11,D,1.0,11,D,1.0,11, D,1.0,11, D,1.0,11, D,1.0,11, D,1.0,11, D,1.0,11, D,1.0,11,D,1.0,11,0.34574590364176055,Medium
17,id115,"Peace, commerce, and honest friendship with all nations, entangling alliances with none'. Identify the speaker.",D,1.0,16,D,1.0,16,D,1.0,16,D,1.0,16, B,0.0,16,D,1.0,16,D,1.0,16, D,1.0,16, C,0.0,16, C,0.0,16,D,1.0,16, D,1.0,16, D,1.0,16, D,1.0,16, D,1.0,16, D,1.0,16,D,1.0,16, A,0.0,16,D,1.0,16,D,1.0,16,D,1.0,16,D,1.0,16,D,1.0,16, D,1.0,16, D,1.0,16, D,1.0,16, D,1.0,16, D,1.0,16, D,1.0,16,D,1.0,16,0.34574590364176055,Medium
1,id100,Which of the following considers states to be the primary actors in international relations?,A,1.0,15,A,1.0,15,A,1.0,15,A,1.0,15, C,0.0,15,A,1.0,15,A,1.0,15, A,1.0,15, C,0.0,15, C,0.0,15,A,1.0,15, A,1.0,15, A,1.0,15, A,1.0,15, A,1.0,15, A,1.0,15,A,1.0,15, A,1.0,15,A,1.0,15,A,1.0,15,A,1.0,15,A,1.0,15,A,1.0,15, A,1.0,15, A,1.0,15, C,0.0,15, A,1.0,15, A,1.0,15, A,1.0,15,A,1.0,15,0.34574590364176055,Medium
78,id7,What fact impinged upon America's 'neutral' stance towards the belligerent in World War I between 1915 and 1917?,D,0.0,19,A,1.0,19,A,1.0,19,A,1.0,19, A,1.0,19,A,1.0,19,A,1.0,19, A,1.0,19, C,0.0,19, B,0.0,19,A,1.0,19, A,1.0,19, A,1.0,19, A,1.0,19, A,1.0,19, A,1.0,19,A,1.0,19, B,0.0,19,A,1.0,19,A,1.0,19,A,1.0,19,A,1.0,19,A,1.0,19, A,1.0,19, A,1.0,19, A,1.0,19, A,1.0,19, A,1.0,19, A,1.0,19,A,1.0,19,0.34574590364176055,Medium
70,id62,"During the early years of his administration, Reagan's foreign and defense policies emphasized",C,1.0,14,C,1.0,14,C,1.0,14,C,1.0,14, A,0.0,14,C,1.0,14,C,1.0,14, C,1.0,14, B,0.0,14, D,0.0,14,C,1.0,14, C,1.0,14, C,1.0,14, C,1.0,14, C,1.0,14, C,1.0,14,C,1.0,14, B,0.0,14,C,1.0,14,C,1.0,14,C,1.0,14,C,1.0,14,C,1.0,14, C,1.0,14, C,1.0,14, C,1.0,14, C,1.0,14, C,1.0,14, C,1.0,14,C,1.0,14,0.34574590364176055,Medium
100,id9,"According to Realists, what accounts for the onset of the Cold War?",C,0.0,13,C,0.0,13,D,1.0,13,D,1.0,13, A,0.0,13,D,1.0,13,D,1.0,13, D,1.0,13, C,0.0,13, D,1.0,13,D,1.0,13, D,1.0,13, D,1.0,13, D,1.0,13, D,1.0,13, D,1.0,13,D,1.0,13, D,1.0,13,D,1.0,13,D,1.0,13,D,1.0,13,D,1.0,13,D,1.0,13, D,1.0,13, D,1.0,13, C,0.0,13, D,1.0,13, D,1.0,13, D,1.0,13,D,1.0,13,0.3790490217894516,Medium
104,id93,What policies are part of a grand strategy of Offshore Balancing?,C,1.0,12,C,1.0,12,C,1.0,12,C,1.0,12, C,1.0,12,C,1.0,12,C,1.0,12, C,1.0,12, D,0.0,12, B,0.0,12,C,1.0,12, A,0.0,12, C,1.0,12, C,1.0,12, C,1.0,12, C,1.0,12,C,1.0,12, B,0.0,12,C,1.0,12,C,1.0,12,C,1.0,12,C,1.0,12,C,1.0,12, C,1.0,12, C,1.0,12, C,1.0,12, C,1.0,12, C,1.0,12, A,0.0,12,C,1.0,12,0.3790490217894516,Medium
73,id65,The largest increase in peacetime defense spending in American history occurred under which president?,B,1.0,15,B,1.0,15,B,1.0,15,B,1.0,15, D,0.0,15,B,1.0,15,B,1.0,15, B,1.0,15, A,0.0,15, B,1.0,15,B,1.0,15, D,0.0,15, B,1.0,15, B,1.0,15, B,1.0,15, B,1.0,15,B,1.0,15, C,0.0,15,B,1.0,15,B,1.0,15,B,1.0,15,B,1.0,15,B,1.0,15, B,1.0,15, B,1.0,15, D,0.0,15, B,1.0,15, B,1.0,15, B,1.0,15,B,1.0,15,0.3790490217894516,Medium
107,id96,What was a main organizational change proposed by the 9/11 Commission with regard to the U.S. intelligence community?,D,0.0,19,C,1.0,19,C,1.0,19,C,1.0,19, C,1.0,19,C,1.0,19,C,1.0,19, C,1.0,19, D,0.0,19, B,0.0,19,C,1.0,19, C,1.0,19, C,1.0,19, C,1.0,19, C,1.0,19, C,1.0,19,C,1.0,19, B,0.0,19,C,1.0,19,C,1.0,19,C,1.0,19,C,1.0,19,C,1.0,19, C,1.0,19, C,1.0,19, B,0.0,19, C,1.0,19, C,1.0,19, C,1.0,19,C,1.0,19,0.3790490217894516,Medium
76,id68,Bureaucratic politics suggests we should be worried about which of the following with regard to nuclear weapons?,A,0.0,18,C,1.0,18,C,1.0,18,C,1.0,18, D,0.0,18,C,1.0,18,C,1.0,18, C,1.0,18, A,0.0,18, B,0.0,18,C,1.0,18, C,1.0,18, C,1.0,18, C,1.0,18, C,1.0,18, C,1.0,18,C,1.0,18, B,0.0,18,C,1.0,18,C,1.0,18,C,1.0,18,C,1.0,18,C,1.0,18, C,1.0,18, C,1.0,18, C,1.0,18, C,1.0,18, C,1.0,18, C,1.0,18,C,1.0,18,0.3790490217894516,Medium
55,id49,What is direct diplomacy?,B,0.0,5,B,0.0,5,D,0.0,5,D,0.0,5, A,1.0,5,B,0.0,5,B,0.0,5, D,0.0,5, A,1.0,5, B,0.0,5,D,0.0,5, B,0.0,5, B,0.0,5, B,0.0,5, D,0.0,5, B,0.0,5,B,0.0,5, A,1.0,5,B,0.0,5,B,0.0,5,B,0.0,5,B,0.0,5,A,1.0,5, B,0.0,5, D,0.0,5, A,1.0,5, B,0.0,5, B,0.0,5, D,0.0,5,D,0.0,5,0.3790490217894516,Medium
27,id21,What were the implications of the Cold War for American exceptionalism?,B,0.0,12,D,1.0,12,D,1.0,12,D,1.0,12, B,0.0,12,D,1.0,12,D,1.0,12, D,1.0,12, A,0.0,12, B,0.0,12,D,1.0,12, D,1.0,12, D,1.0,12, D,1.0,12, B,0.0,12, D,1.0,12,D,1.0,12, D,1.0,12,D,1.0,12,D,1.0,12,D,1.0,12,D,1.0,12,D,1.0,12, D,1.0,12, D,1.0,12, D,1.0,12, D,1.0,12, D,1.0,12, D,1.0,12,D,1.0,12,0.3790490217894516,Medium
20,id14,Which factor is cited by Revisionists as the primary cause of the Cold War?,A,0.0,15,B,1.0,15,B,1.0,15,B,1.0,15, C,0.0,15,D,0.0,15,B,1.0,15, B,1.0,15, A,0.0,15, B,1.0,15,B,1.0,15, B,1.0,15, B,1.0,15, B,1.0,15, B,1.0,15, B,1.0,15,B,1.0,15, B,1.0,15,B,1.0,15,B,1.0,15,B,1.0,15,B,1.0,15,B,1.0,15, B,1.0,15, B,1.0,15, D,0.0,15, B,1.0,15, B,1.0,15, B,1.0,15,B,1.0,15,0.3790490217894516,Medium
21,id15,Who is considered the “father” of containment?,A,1.0,8,A,1.0,8,A,1.0,8,A,1.0,8, B,0.0,8,A,1.0,8,A,1.0,8, A,1.0,8, C,0.0,8, B,0.0,8,A,1.0,8, A,1.0,8, A,1.0,8, A,1.0,8, A,1.0,8, A,1.0,8,A,1.0,8, C,0.0,8,A,1.0,8,A,1.0,8,A,1.0,8,A,1.0,8,A,1.0,8, A,1.0,8, A,1.0,8, B,0.0,8, A,1.0,8, A,1.0,8, A,1.0,8,A,1.0,8,0.3790490217894516,Medium
53,id47,Intergovernmental organizations SELDOM do which of the following?,A,1.0,9,A,1.0,9,A,1.0,9,A,1.0,9, B,0.0,9,A,1.0,9,A,1.0,9, A,1.0,9, D,0.0,9, D,0.0,9,A,1.0,9, A,1.0,9, A,1.0,9, A,1.0,9, A,1.0,9, A,1.0,9,A,1.0,9, B,0.0,9,A,1.0,9,A,1.0,9,A,1.0,9,A,1.0,9,A,1.0,9, A,1.0,9, A,1.0,9, All,0.0,9, A,1.0,9, A,1.0,9, A,1.0,9,A,1.0,9,0.3790490217894516,Medium
23,id17,What was the significance of the Gulf of Tonkin resolution?,A,1.0,11,A,1.0,11,A,1.0,11,A,1.0,11, D,0.0,11,A,1.0,11,A,1.0,11, A,1.0,11, C,0.0,11, B,0.0,11,A,1.0,11, A,1.0,11, A,1.0,11, A,1.0,11, A,1.0,11, A,1.0,11,A,1.0,11, B,0.0,11,A,1.0,11,A,1.0,11,A,1.0,11,A,1.0,11,A,1.0,11, A,1.0,11, A,1.0,11, B,0.0,11, A,1.0,11, A,1.0,11, A,1.0,11,A,1.0,11,0.3790490217894516,Medium
44,id38,The dominant course for foreign policy throughout most of American history can be categorized as,A,0.0,16,C,1.0,16,C,1.0,16,C,1.0,16, D,0.0,16,C,1.0,16,C,1.0,16, C,1.0,16, A,0.0,16, C,1.0,16,C,1.0,16, C,1.0,16, C,1.0,16, C,1.0,16, C,1.0,16, C,1.0,16,C,1.0,16, A,0.0,16,C,1.0,16,C,1.0,16,C,1.0,16,C,1.0,16,C,1.0,16, C,1.0,16, C,1.0,16, B,0.0,16, C,1.0,16, C,1.0,16, C,1.0,16,C,1.0,16,0.3790490217894516,Medium
51,id45,"Within the United Nations, real power is located in",A,1.0,10,A,1.0,10,A,1.0,10,A,1.0,10, C,0.0,10,A,1.0,10,A,1.0,10, D,0.0,10, C,0.0,10, A,1.0,10,A,1.0,10, D,0.0,10, A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10,A,1.0,10, B,0.0,10,A,1.0,10,A,1.0,10,A,1.0,10,A,1.0,10,A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10,A,1.0,10,0.3790490217894517,Medium
79,id70,What was meant by the term 'New World Order'?,D,0.0,10,A,1.0,10,A,1.0,10,A,1.0,10, A,1.0,10,A,1.0,10,A,1.0,10, A,1.0,10, C,0.0,10, D,0.0,10,A,1.0,10, C,0.0,10, A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10,A,1.0,10, B,0.0,10,A,1.0,10,A,1.0,10,A,1.0,10,A,1.0,10,A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10, A,1.0,10,A,1.0,10,0.3790490217894517,Medium
22,id16,What is the structure of the United Nations Security Council?,D,0.0,11,A,1.0,11,A,1.0,11,A,1.0,11, C,0.0,11,A,1.0,11,A,1.0,11, A,1.0,11, C,0.0,11, B,0.0,11,A,1.0,11, A,1.0,11, A,1.0,11, A,1.0,11, A,1.0,11, A,1.0,11,A,1.0,11, B,0.0,11,A,1.0,11,A,1.0,11,A,1.0,11,A,1.0,11,A,1.0,11, A,1.0,11, A,1.0,11, D,0.0,11, A,1.0,11, A,1.0,11, A,1.0,11,A,1.0,11,0.4068381021724863,Low
91,id81,Why is NSC 68 seen as a turning point in US Cold War Foreign policy?,A,0.0,16,C,1.0,16,C,1.0,16,C,1.0,16, B,0.0,16,C,1.0,16,C,1.0,16, C,1.0,16, A,0.0,16, D,0.0,16,C,1.0,16, A,0.0,16, C,1.0,16, C,1.0,16, C,1.0,16, C,1.0,16,C,1.0,16, B,0.0,16,C,1.0,16,C,1.0,16,C,1.0,16,C,1.0,16,C,1.0,16, C,1.0,16, C,1.0,16, C,1.0,16, C,1.0,16, C,1.0,16, C,1.0,16,C,1.0,16,0.4068381021724863,Low
28,id22,Why did Franklin D. Roosevelt initially favour an 'isolationist' stance on the part of the US during the 1930s?,A,1.0,20,A,1.0,20,A,1.0,20,A,1.0,20, A,1.0,20,A,1.0,20,A,1.0,20, A,1.0,20, C,0.0,20, D,0.0,20,A,1.0,20, D,0.0,20, A,1.0,20, A,1.0,20, A,1.0,20, A,1.0,20,A,1.0,20, D,0.0,20,A,1.0,20,A,1.0,20,A,1.0,20,A,1.0,20,A,1.0,20, A,1.0,20, A,1.0,20, D,0.0,20, A,1.0,20, A,1.0,20, D,0.0,20,A,1.0,20,0.4068381021724863,Low
85,id76,Why do some scholars claim that Reagan 'won the Cold War'?,A,1.0,12,A,1.0,12,A,1.0,12,A,1.0,12, D,0.0,12,A,1.0,12,A,1.0,12, D,0.0,12, C,0.0,12, B,0.0,12,A,1.0,12, A,1.0,12, A,1.0,12, A,1.0,12, A,1.0,12, A,1.0,12,A,1.0,12, B,0.0,12,A,1.0,12,A,1.0,12,A,1.0,12,A,1.0,12,A,1.0,12, A,1.0,12, A,1.0,12, D,0.0,12, A,1.0,12, A,1.0,12, A,1.0,12,A,1.0,12,0.4068381021724863,Low
67,id6,How did relations with Russia develop under George H.W. Bush?,D,0.0,11,A,1.0,11,A,1.0,11,A,1.0,11, D,0.0,11,A,1.0,11,A,1.0,11, A,1.0,11, B,0.0,11, C,0.0,11,A,1.0,11, A,1.0,11, A,1.0,11, A,1.0,11, A,1.0,11, A,1.0,11,A,1.0,11, B,0.0,11,A,1.0,11,A,1.0,11,A,1.0,11,A,1.0,11,A,1.0,11, A,1.0,11, A,1.0,11, B,0.0,11, A,1.0,11, A,1.0,11, A,1.0,11,A,1.0,11,0.4068381021724863,Low
61,id54,What did Charles Krauthammer mean by a 'unipolar moment' when describing the post-Cold War system?,B,1.0,16,B,1.0,16,B,1.0,16,B,1.0,16, D,0.0,16,B,1.0,16,B,1.0,16, B,1.0,16, D,0.0,16, B,1.0,16,B,1.0,16, D,0.0,16, B,1.0,16, B,1.0,16, B,1.0,16, B,1.0,16,B,1.0,16, B,1.0,16,B,1.0,16,B,1.0,16,B,1.0,16,B,1.0,16,B,1.0,16, B,1.0,16, B,1.0,16, C,0.0,16, B,1.0,16, B,1.0,16, D,0.0,16,D,0.0,16,0.4068381021724863,Low
52,id46,"In general, how do conservatives and liberals differ when it comes to defense spending?",A,0.0,15,C,1.0,15,C,1.0,15,C,1.0,15, B,0.0,15,C,1.0,15,C,1.0,15, C,1.0,15, D,0.0,15, B,0.0,15,C,1.0,15, C,1.0,15, C,1.0,15, C,1.0,15, C,1.0,15, C,1.0,15,C,1.0,15, A,0.0,15,C,1.0,15,C,1.0,15,C,1.0,15,C,1.0,15,C,1.0,15, C,1.0,15, C,1.0,15, D,0.0,15, C,1.0,15, C,1.0,15, C,1.0,15,C,1.0,15,0.4068381021724863,Low
77,id69,"According to International Institutionalists, what problems have international institutions been designed to address?",C,0.0,14,D,1.0,14,D,1.0,14,D,1.0,14, B,0.0,14,D,1.0,14,D,1.0,14, D,1.0,14, D,1.0,14, C,0.0,14,D,1.0,14, D,1.0,14, D,1.0,14, D,1.0,14, C,0.0,14, C,0.0,14,D,1.0,14, D,1.0,14,D,1.0,14,D,1.0,14,D,1.0,14,D,1.0,14,D,1.0,14, D,1.0,14, C,0.0,14, D,1.0,14, D,1.0,14, D,1.0,14, D,1.0,14,D,1.0,14,0.4068381021724863,Low
2,id101,The importance of oil in shaping U.S. foreign policy helps to highlight,C,1.0,13,A,0.0,13,A,0.0,13,C,1.0,13, D,0.0,13,C,1.0,13,C,1.0,13, C,1.0,13, C,1.0,13, B,0.0,13,C,1.0,13, A,0.0,13, C,1.0,13, C,1.0,13, C,1.0,13, C,1.0,13,C,1.0,13, B,0.0,13,C,1.0,13,C,1.0,13,C,1.0,13,C,1.0,13,C,1.0,13, C,1.0,13, C,1.0,13, D,0.0,13, C,1.0,13, C,1.0,13, C,1.0,13,C,1.0,13,0.4301830671520762,Low
97,id87,What features distinguish Socio-Economic accounts of US Cold War foreign policy?,A,1.0,12,A,1.0,12,A,1.0,12,A,1.0,12, B,0.0,12,D,0.0,12,A,1.0,12, D,0.0,12, A,1.0,12, D,0.0,12,A,1.0,12, D,0.0,12, A,1.0,12, A,1.0,12, A,1.0,12, A,1.0,12,A,1.0,12, D,0.0,12,A,1.0,12,A,1.0,12,A,1.0,12,A,1.0,12,A,1.0,12, A,1.0,12, A,1.0,12, D,0.0,12, A,1.0,12, A,1.0,12, A,1.0,12,A,1.0,12,0.4301830671520762,Low
89,id8,Who were the original five permanent members on the UN Security Council?,A,0.0,13,D,1.0,13,D,1.0,13,D,1.0,13, A,0.0,13,D,1.0,13,D,1.0,13, D,1.0,13, A,0.0,13, B,0.0,13,D,1.0,13, B,0.0,13, D,1.0,13, D,1.0,13, D,1.0,13, D,1.0,13,D,1.0,13, A,0.0,13,D,1.0,13,D,1.0,13,D,1.0,13,D,1.0,13,D,1.0,13, D,1.0,13, D,1.0,13, A,0.0,13, D,1.0,13, D,1.0,13, D,1.0,13,D,1.0,13,0.4301830671520762,Low
65,id58,Why might the 'Philadelphian System' be linked to the idea of American exceptionalism?,A,0.0,14,B,1.0,14,B,1.0,14,B,1.0,14, A,0.0,14,B,1.0,14,B,1.0,14, B,1.0,14, C,0.0,14, D,0.0,14,B,1.0,14, C,0.0,14, B,1.0,14, B,1.0,14, B,1.0,14, B,1.0,14,B,1.0,14, B,1.0,14,B,1.0,14,B,1.0,14,D,0.0,14,B,1.0,14,B,1.0,14, B,1.0,14, B,1.0,14, D,0.0,14, B,1.0,14, B,1.0,14, B,1.0,14,B,1.0,14,0.43018306715207627,Low
110,id99,Why might American exceptionalism lead to opposition to world government?,B,0.0,11,A,1.0,11,B,0.0,11,A,1.0,11, B,0.0,11,A,1.0,11,A,1.0,11, A,1.0,11, A,1.0,11, B,0.0,11,B,0.0,11, A,1.0,11, A,1.0,11, A,1.0,11, A,1.0,11, A,1.0,11,A,1.0,11, A,1.0,11,B,0.0,11,A,1.0,11,A,1.0,11,A,1.0,11,A,1.0,11, A,1.0,11, A,1.0,11, B,0.0,11, A,1.0,11, A,1.0,11, A,1.0,11,A,1.0,11,0.43018306715207627,Low
41,id35,Why do Liberal Internationalists argue that international institutions are important to US grand strategy?,B,1.0,15,B,1.0,15,B,1.0,15,B,1.0,15, A,0.0,15,B,1.0,15,B,1.0,15, B,1.0,15, A,0.0,15, C,0.0,15,B,1.0,15, C,0.0,15, B,1.0,15, B,1.0,15, B,1.0,15, B,1.0,15,B,1.0,15, A,0.0,15,B,1.0,15,B,1.0,15,B,1.0,15,B,1.0,15,B,1.0,15, B,1.0,15, B,1.0,15, D,0.0,15, B,1.0,15, B,1.0,15, C,0.0,15,B,1.0,15,0.4301830671520764,Low
36,id30,"Within American politics, the power to accord official recognition to other countries belongs to",B,1.0,15,B,1.0,15,B,1.0,15,B,1.0,15, A,0.0,15,B,1.0,15,B,1.0,15, C,0.0,15, C,0.0,15, B,1.0,15,A,0.0,15, B,1.0,15, B,1.0,15, B,1.0,15, B,1.0,15, B,1.0,15,B,1.0,15, B,1.0,15,C,0.0,15,B,1.0,15,B,1.0,15,B,1.0,15,B,1.0,15, B,1.0,15, A,0.0,15, C,0.0,15, B,1.0,15, B,1.0,15, B,1.0,15,C,0.0,15,0.4497764451088037,Low
